gvkey,roa,roe,ebit_margin,conm,roa_trend,roa_volatility,roe_trend,revt_cagr,cluster,cluster_name
101390,8.480072526936084,10.810068649885583,8.195726898968795,KSB SE & CO KGAA,0.49095135967911474,1.897643901016072,0.9089021466721219,3.1047074705184308,0,Top Tier
241456,7.6164579606440075,14.004118858487791,6.321716199843204,DEUTSCHE POST AG,0.36101905440355436,2.11072318295321,-0.1502493011525537,4.044548838423956,0,Top Tier
269835,7.572848817278026,11.344066685002224,5.441757916907879,BRENNTAG SE,0.043212285047499945,1.2481361296448836,0.10974626759587733,4.950364629999826,0,Top Tier
210332,7.212355069788052,11.182831758256489,7.19166082866243,CLAAS KG,0.1934319176060208,1.7614628857705363,0.49938004411982995,2.715186522068702,0,Top Tier
351590,6.1594497251333715,13.060121594235532,8.412079072433752,DAIMLER TRUCK HOLDING AG,0.44865471366063026,2.024888939090993,-0.2410038578404329,3.6148157159391348,0,Top Tier
