xsga,loc,revt,at,ib,naics,oibdp,invt,gsubind,seq,isin,che,gsector,cogs,rect,sic,ggroup,conm,dltt,ppent,gvkey,dp,gind,oancf,ceq,ebit,lt,fyear,act,sale,ebitda,datadate,emp,dlc,lct,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,current_ratio,quick_ratio,cash_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,revenue_growth,asset_growth,employee_growth,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,asset_turnover_outlier,receivables_turnover_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,years_available,latest_year,cluster,cluster_name
1412.0,DEU,14955.0,28639.0,1780.0,334413.0,4828.0,3990.0,45301020.0,17219.0,DE0006231004,2201.0,45.0,6760.0,2770.0,3674.0,4530.0,INFINEON TECHNOLOGIES AG,4595.0,6476.0,132740,1865.0,453010.0,2780.0,17219.0,2963.0,11420.0,2024.0,9793.0,14955.0,4828.0,2024-09-30,58.065,573.0,5146.0,10.346031635182792,10.337417968523143,19.81277164827817,32.283517218321634,11.90237378803076,1.9030314807617568,1.1276719782355227,0.42771084337349397,0.26685637958069575,0.300133573378245,60.124306016271525,39.87569398372848,0.522190020601278,257.55618703177475,5.398916967509026,67.60615178869942,-8.302164449077198,0.70325960828439,-0.8960573476702649,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,Upper-Mid
309.873,DEU,2808.579,4067.28,318.867,561599.0,496.411,15.555,50202010.0,1026.957,DE0005470306,1748.388,50.0,1989.932,353.584,7990.0,5020.0,CTS EVENTIM AG & CO KGAA,96.723,217.881,234919,78.081,502020.0,506.419,1026.957,418.33,2884.745,2024.0,2406.091,2808.579,496.411,2024-12-31,4.434,24.575,2497.395,10.285252060344996,31.04969341462203,14.894720782288836,17.67480993057343,11.353321377109207,0.963440304797599,0.9572118147109289,0.7000846882451515,0.09418407976185954,0.11811400087832304,25.249232902578626,70.92565547491198,0.6905300348144214,633.4188092016238,7.9431733336350065,45.951408167617856,19.08064778728644,27.287902785901608,25.43140028288544,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,Upper-Mid
1113.1,DEU,8857.5,14577.8,902.5,221122.0,2114.5,538.7,55101010.0,3931.6,,751.9,55.0,5286.4,2066.8,4931.0,5510.0,EWE-ENERGIEVERSORGUNG WESER,2631.7,7364.7,210359,629.6,551010.0,931.2,3931.6,1484.9,9869.5,2024.0,4318.1,8857.5,2114.5,2024-12-31,10.899,485.4,3532.2,10.186036301773932,22.955031030623665,16.764324019192774,23.872424499012137,10.189105278012983,1.2224958949096882,1.069984712077459,0.21287016590227054,0.669371248346729,0.7928324346322108,26.969775960707377,67.70225960021403,0.607601970118948,812.6892375447289,4.28561060576737,85.16872706745696,-13.854308500291769,-7.67174823137482,0.49792531120329553,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,Upper-Mid
2383.0,DEU,9751.0,14344.0,804.0,332994.0,1806.0,3989.0,20101010.0,4050.0,DE0007030009,1253.0,20.0,4692.0,2848.0,3480.0,2010.0,RHEINMETALL AG,1871.0,1661.0,100312,386.0,201010.0,1720.0,4050.0,1420.0,9880.0,2024.0,8231.0,9751.0,1806.0,2024-12-31,28.539,552.0,6782.0,9.899609592861127,19.85185185185185,14.562608963183262,18.521177315147163,8.245308173520664,1.2136537894426422,0.6254792096726629,0.1847537599528163,0.46197530864197534,0.5982716049382716,28.234802007808142,68.87897378694925,0.6797964305633017,341.67279862644097,3.423806179775281,106.60650189724132,35.883500557413605,22.52498505167848,15.295115743546251,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,Upper-Mid
216.411,DEU,1876.747,1711.869,77.349,3362.0,250.851,291.469,25101010.0,523.463,DE000SAFH001,311.18,25.0,1376.112,191.732,3700.0,2510.0,SAF HOLLAND SE,551.911,357.167,285715,84.585,251010.0,200.652,523.463,166.266,1184.769,2024.0,857.25,1876.747,250.851,2024-12-31,4.935,233.464,511.747,9.712542256446024,14.776402534658612,8.859265526999643,13.366266204235306,4.121439917047956,1.6751441630336865,1.1055873312398508,0.608073911522686,1.0543457703791863,1.5003448190225481,30.57844963604108,69.2090925181775,1.096314612858811,380.29321175278625,9.788386915068951,37.28908584907821,-10.892900383159954,3.640405657310253,-6.071564522268746,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,Upper-Mid
629.284,DEU,2046.841,2886.43,130.797,5418.0,566.727,40.586,50201010.0,465.5,DE0007493991,75.491,50.0,860.222,259.608,7310.0,5020.0,STROEER SE & CO KGAA,1436.188,1147.243,295079,288.58,502010.0,454.493,465.5,278.147,2409.816,2024.0,425.443,2046.841,566.727,2024-12-31,11.858,363.131,856.623,9.636367415804298,28.098174006444683,13.589086792769933,27.68788586900497,6.390188588170748,0.49665138573211315,0.4492723169935899,0.08812628192331982,3.085258861439313,3.86534693877551,16.127188256773938,83.48776862768194,0.7091254594776246,172.61266655422497,7.884352562324735,46.294226078136994,6.922056280787525,5.303192261696732,3.0771905424200385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,Upper-Mid
2289.476,DEU,4307.349,3782.421,213.468,315.0,728.223,1071.561,25203010.0,1426.972,DE000A1PHFF7,210.622,25.0,1280.106,408.737,2300.0,2520.0,HUGO BOSS AG,1007.369,1544.336,102250,367.402,252030.0,785.511,1426.972,360.821,2332.31,2024.0,1852.58,4307.349,728.223,2024-12-31,18.623,395.753,1204.131,9.53941932957754,14.959508665902344,8.37686939228746,16.906524175310615,4.955902110555703,1.5385203104977778,0.6486163050365782,0.17491618436864428,0.7059486801422873,0.9832862873272917,37.7264191373726,61.66182981746348,1.138780955372234,231.29189711646887,10.53819204035847,34.63592223430235,2.6180124689723083,8.9511465241338,-0.613726118048874,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,Upper-Mid
3666.6,DEU,34936.7,64277.7,1243.7,2211.0,7773.0,3014.3,55101010.0,10232.9,DE0005220008,8757.7,55.0,25943.1,5242.4,4911.0,5510.0,ENBW ENERGIE BADEN,18526.4,29670.5,216524,1705.2,551010.0,2620.2,10232.9,6067.8,46509.9,2024.0,21484.3,34936.7,7773.0,2024-12-31,28.597,4278.5,13964.3,9.439976850447357,12.153934857176363,17.36798266579271,22.24880999064022,3.559866844893765,1.538516073129337,1.3226584934439964,0.6271492305378716,1.8104740591621145,2.228586226778333,15.919829116474299,72.35775393332369,0.543527537544125,1221.6910864776023,6.664256828933313,54.7697979488618,-21.991568756168256,-0.6817173963092782,12.8576502624413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,Upper-Mid
1280.105,DEU,5422.129,6032.165,398.162,3332.0,732.31,775.678,20106020.0,2423.749,DE0006602006,638.313,20.0,3288.165,1264.576,3550.0,2010.0,GEA GROUP AG,124.639,925.441,100368,169.958,201060.0,710.118,2423.749,562.352,3608.021,2024.0,2776.052,5422.129,732.31,2024-12-31,18.347,170.137,2620.045,9.322556660834046,16.42752611759716,10.371424213625312,13.505949415810653,7.3432778895522395,1.0595436337925495,0.7634884133669461,0.24362673160193812,0.0514240542234365,0.12161985420107446,40.18041615240962,59.81303561822331,0.8988694772109185,295.5321850983812,4.287705128042917,85.12712257491478,0.9051471380523424,1.3086461843609065,-2.269216427848497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,Upper-Mid
662.307,DEU,2235.785,2544.259,170.43,3335.0,307.915,714.117,20106020.0,1419.503,DE0005878003,137.938,20.0,1073.407,709.185,3540.0,2010.0,DMG MORI AG,39.285,456.516,101937,70.849,201060.0,171.974,1419.503,237.066,1094.563,2024.0,1642.446,2235.785,307.915,2024-12-31,7.498,35.149,964.615,9.317683459113244,12.006314886266532,10.603255679772431,13.772120306737904,7.622825987293054,1.7026958942168635,0.9623829196104144,0.14299798365150862,0.02767517927049115,0.052436662691096814,55.79239377752029,43.0208952783502,0.8787568404002893,298.18418244865296,3.152611800870013,115.77702015175878,-10.989016676433872,-8.07479290932811,-0.22621423819028097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,Upper-Mid
