datadate,oancf,gvkey,oibdp,ggroup,seq,at,dlc,emp,gsubind,fyear,dp,dltt,ppent,gsector,loc,ib,cogs,lt,ceq,conm,naics,rect,ebit,che,ebitda,gind,sic,act,xsga,revt,lct,invt,sale,isin,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,current_ratio,quick_ratio,cash_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,revenue_growth,asset_growth,employee_growth,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,asset_turnover_outlier,receivables_turnover_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,years_available,latest_year,cluster,cluster_name
2016-12-31,69.661,100458,136.319,2010.0,987.04,1814.619,0.0,11.5,20103010.0,2016.0,83.258,0.0,417.55,20.0,DEU,108.453,1404.567,825.376,987.04,STRABAG AG,237.0,369.809,53.061,249.943,136.319,201030.0,1600.0,673.336,600.73,2199.668,559.094,45.87,2199.668,DE000A0Z23N2,2.924084890547272,10.98770059977306,2.412227663447393,6.197253403695465,4.930425864266789,1.204334154900607,1.122290706035121,0.44705004882899835,0.0,0.0,54.393787345993836,45.48480975896318,1.212192752307785,191.27547826086956,5.9481191642172035,61.363935375702155,3.1606632168286186,1.706505874994102,4.545454545454541,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,True,2,Lower-Mid
2024-12-31,7368.0,100080,7216.0,3520.0,31908.0,110850.0,5246.0,91.864,35202010.0,2024.0,4049.0,35498.0,13456.0,35.0,DEU,-2552.0,16782.0,78805.0,31908.0,BAYER AG,325.0,12188.0,3167.0,8087.0,7216.0,352020.0,2800.0,34444.0,16764.0,46606.0,28952.0,13467.0,46606.0,DE000BAY0017,2.85701398285972,-7.997994233421085,6.795262412564906,15.482985023387547,-5.475689825344377,1.1896932854379663,0.7245440729483282,0.2793243990052501,1.1125109690359785,1.2769211483013665,28.78484438430311,71.0915651781687,0.4204420387911592,507.33693285726724,3.8239251723006236,95.45165858473158,-2.164284064907529,-4.652543028926792,-5.2274298212130255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,2,Lower-Mid
2024-12-31,3892.0,100103,3605.0,2030.0,11542.0,47052.0,2819.0,66.111,20302010.0,2024.0,2341.0,11413.0,19025.0,20.0,DEU,1387.0,30568.0,35458.0,11542.0,DEUTSCHE LUFTHANSA AG,481111.0,4796.0,1264.0,8488.0,3605.0,203020.0,4512.0,16316.0,324.0,31439.0,19581.0,1606.0,31439.0,DE0008232125,2.68638952648134,12.016981459019235,4.020484112090079,11.466649702598684,4.411717929959604,0.8332567284612634,0.7512384454317961,0.43348143608600176,0.9888234274822387,1.2330618610292843,24.530306894499702,75.3591770806767,0.6681756354671428,475.54869840117374,6.555254378648874,55.68052418970069,5.055804317316048,3.8194214602502052,5.205283259070659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,2,Lower-Mid
2024-12-31,169.001,210326,112.575,2030.0,23.821,1408.04,132.628,,20305030.0,2024.0,78.213,626.0,510.229,20.0,DEU,3.599,963.834,1051.383,23.821,BLG-BREMER LAGERHAUS-GESELLS,488320.0,355.237,34.362,134.96,112.575,203050.0,4400.0,514.068,25.815,1220.664,373.079,15.628,1220.664,DE0005261606,2.4404136246129373,15.108517694471265,2.815025264937772,9.222439590255796,0.2948395299607427,1.3779065559841213,1.336017304645933,0.3617464397620879,26.279333361319843,31.8470257335964,1.6917843243089685,74.6699667623079,0.8669242351069572,,3.4361961169585373,106.22210944207416,0.8784043436760092,6.882814824711092,0.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,11,True,2,Lower-Mid
2024-12-31,93.863,244398,54.707,2020.0,542.572,922.733,45.822,,20201060.0,2024.0,32.682,76.347,105.6,20.0,DEU,-41.285,639.842,380.161,542.572,TAKKT AG,423420.0,122.29,22.025,8.131,54.707,202010.0,5040.0,253.303,203.817,1053.715,188.791,112.468,1053.715,DE0007446007,2.3869309973741046,-7.609128373745788,2.0902236373212872,5.191821317908543,-3.9180423549062127,1.3417112044536021,0.7459836538818058,0.04306879035547245,0.14071312194510588,0.22516642952456078,58.80054143506301,41.19945856493699,1.1419500548912849,,8.616526289966473,42.360457998604936,-15.088379514164496,-8.3519231800656,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,2,Lower-Mid
2024-12-31,25.665,213034,111.292,2510.0,251.575,1699.792,107.438,12.0,25101010.0,2024.0,71.519,588.86,445.825,25.0,DEU,-47.812,1657.367,1432.868,251.575,GRAMMER AG,336360.0,354.442,39.773,219.846,111.292,251010.0,2531.0,772.589,176.161,1921.727,667.94,172.314,1921.727,DE0005895403,2.3398745258243365,-19.005068071151744,2.069648810679144,5.791249225306196,-2.4879704557411118,1.1566742521783393,0.8986959906578436,0.3291403419468814,2.34069363013018,2.76775514260161,14.800340276928,84.29666688630138,1.130565975131075,160.14391666666668,5.421837705463799,67.3203477913356,-16.62384462932689,10.77742027774644,-14.56642460486971,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,2,Lower-Mid
2024-12-31,272.9,100449,239.3,2010.0,1185.0,3998.1,490.7,,20106020.0,2024.0,151.7,104.2,524.2,20.0,DEU,-48.9,2740.1,2445.5,1185.0,KUKA AG,333999.0,1500.6,87.6,656.0,239.3,201060.0,3569.0,2690.1,558.7,3732.4,2208.3,533.5,3732.4,DE0006204407,2.191040744353568,-4.1265822784810124,2.3470153252598864,6.411424284642589,-1.3101489658128818,1.2181768781415567,0.9765883258615223,0.2970610877145315,0.08793248945147679,0.5020253164556961,29.6390785623171,61.16655411320377,0.9335434331307372,,2.4872717579634815,146.74713321187437,-7.926092212053182,0.6647027721127019,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,2,Lower-Mid
2024-12-31,101.7,100301,118.5,2010.0,847.9,1683.3,155.9,,20106010.0,2024.0,83.4,131.7,380.8,20.0,DEU,42.0,1329.5,835.4,847.9,DEUTZ AG,3336.0,245.4,35.1,62.0,118.5,201060.0,3510.0,745.8,254.7,1813.7,574.3,431.6,1813.7,DE0006305006,2.0851898057387275,4.953414317726147,1.9352704416386393,6.533605337156089,2.3157082207641837,1.2986244123280515,0.5471008183876023,0.1079575134946892,0.1553249203915556,0.33919094232810476,50.371294481078834,49.628705518921166,1.0774668805322878,,7.39079054604727,49.38578596239731,-12.092865451725466,5.854609483083872,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,2,Lower-Mid
2024-12-31,207.068,329260,237.524,5510.0,766.293,3923.899,1003.269,0.423,55105020.0,2024.0,164.776,1584.684,2684.594,55.0,DEU,-173.159,45.87,3148.809,766.293,ENCAVIS AG,22111.0,160.594,72.748,478.049,237.524,551050.0,4911.0,669.399,48.345,410.804,1150.37,6.902,410.804,DE0006095003,1.8539722862387642,-22.596970088464854,17.708688328253867,57.81930068840615,-42.15124487590189,0.581898867320949,0.5758990585637664,0.41556108034806194,2.0679870493401347,3.3772369054656637,19.528866568685892,80.2469431552647,0.10469280682300945,971.1678486997636,2.5580283198625104,142.68802153825183,-12.994010454171933,9.803794820563837,7.360406091370542,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,9,True,2,Lower-Mid
2024-12-31,49.506,220307,90.445,5510.0,378.966,1732.074,10.628,1.492,55103010.0,2024.0,62.566,256.7,793.789,55.0,DEU,35.94,1506.518,1347.032,378.966,PFALZWERKE AG,221122.0,270.851,27.879,93.088,90.445,551030.0,4911.0,441.204,146.151,1787.197,264.951,19.184,1787.197,,1.609573263036106,9.483700384731083,1.5599287599520366,5.0607179846429915,2.0109702511810394,1.665228664922948,1.592822823842899,0.3513404365335477,0.6773694737786503,0.7054142060237593,21.879319243866025,77.76988742975183,1.0318248527487854,1197.853217158177,6.598450808747244,55.31601440691765,-9.603162680691558,-2.583562522145544,6.0412224591329,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,2,Lower-Mid
