gvkey,roa,roe,ebit_margin,gross_margin,fcf_margin,current_ratio,debt_to_equity,financial_leverage,conm,roa_trend,cluster,cluster_name
221616,8.001403582414556,17.708859959555106,20.607785670245025,42.778955547860164,24.22020828230445,1.0562503552953215,2.1227407735085944,4.817587209302325,DEUTSCHE TELEKOM,0.1997966084309837,0,Strong Performers
220301,7.923672115888068,9.2838994383525,19.313669880884856,67.73492153526186,13.632066553223671,1.190897821852311,0.2339194971917625,1.7239569403583845,MERCK KGAA,0.2786517320756374,0,Strong Performers
103269,7.90256763440292,14.410060644031915,7.011932035466742,50.197628015445574,6.192033116540652,1.3366467092393541,0.049201074461962445,2.47148575276343,KRONES AG,-0.23560343091336272,0,Strong Performers
103533,7.851335805146843,11.458533968350013,12.85087197651675,77.84760375116312,24.734619101827708,3.2842451500975245,1.2955293898785056,3.077364236058587,SIXT SE,0.27199129950962936,0,Strong Performers
100373,7.680347008313294,9.287812041116007,13.512468222187636,63.83767492536047,9.002023403562887,1.2676099025996392,0.3571686990572262,1.9845974589797613,HEIDELBERG MATERIALS AG,0.29976659766120317,0,Strong Performers
327148,7.504732212448502,3.7720218699950294,21.893779438038006,87.13659249634563,28.16306642845542,1.040883573346351,1.034517037609764,2.975976141823604,SPRINGER NATURE AG,0.4451246533098013,0,Strong Performers
326410,7.265469818044684,3.491385746894061,14.53373731070942,36.96912151651939,0.503462628073934,2.5241624187605054,0.06444747840898461,1.3341176605726643,1&1 AG,-0.8882759190176527,0,Strong Performers
213037,6.840769104325867,7.69974037442853,7.161953876463089,55.52335148916444,5.9882952833468535,1.6556608541009448,0.7756941149147795,2.5902761550184,INDUS HOLDING AG,-0.21267294207758364,0,Strong Performers
19349,6.534652125673153,16.026841448189764,12.720927169761623,43.226656130646646,12.612932964572632,1.3971489080682258,0.80604322721598,2.883348938826467,SIEMENS AG,0.053867822909594944,0,Strong Performers
100004,6.475870996902852,5.368676591220314,9.114981579998723,39.72850615904001,8.187796283685062,3.276000352751695,0.13994452588265244,1.4842684121989815,ALTANA AG,-0.4294549207168277,0,Strong Performers
221244,6.405228758169934,13.805697589481372,5.586285521259975,55.715069881349486,10.518093146983068,1.2409048264359428,0.8053323593864135,3.7719138056975896,ADIDAS AG,-0.6670031971329508,0,Strong Performers
326765,6.099229182499186,10.670915984394746,12.560926530429729,42.94146581406788,9.52466127084917,1.247991013566059,0.7393263366119017,2.5306335512940272,SIEMENS HEALTHINEE,-0.6954263309959278,0,Strong Performers
200759,6.052998605299861,4.9745618993781795,11.952630129440925,36.394932525475085,4.43404020930873,5.056214865708932,1.1982287544752213,2.7020915771622382,BIOTEST AG,0.37201881382980895,0,Strong Performers
238442,5.523105033596605,8.753796474207485,9.07059440198981,55.91824703902519,7.7683995223914115,2.131519684970158,0.2579995954345821,1.6619508183633516,CARL ZEISS MEDITEC AG,-0.1532711850686681,0,Strong Performers
102218,5.306107935030152,8.103963782040841,4.869381289158914,48.854690763242836,3.1864972944750325,1.926212234869931,0.18690551411914144,2.0150701885809204,DRAEGERWERK AG,-0.11521955217883877,0,Strong Performers
102529,5.177639955249784,9.44252269602777,4.477698078984252,56.94385357407866,2.4759666914007754,2.3513525703669496,0.22969416193823686,1.8265367868501912,PAUL HARTMANN AG,-0.7493667234037724,0,Strong Performers
208821,4.3026823715728,3.038194444444444,12.85828378738131,54.973821989528794,16.750968734285802,1.4631731967326596,1.5070529513888886,3.654152199074074,SARTORIUS AG,-0.4363405997698414,0,Strong Performers
222247,4.13440320453886,-0.3588146417242324,9.774630791826679,81.85508422975441,-1.098701135094548,3.4007087974938144,0.29213360508147984,1.6232439397257303,SOFTWARE GMBH,-0.8619096095947552,0,Strong Performers
297222,3.8994785010455044,2.0382971286862306,4.822370856252529,57.06840895591767,7.064363126135201,2.0651249898844326,0.5566301522620161,1.9925658188556352,NORMA GROUP SE,-0.7668518742448992,0,Strong Performers
203586,3.759851845471381,3.344021988089785,14.331445456784042,51.826315357465326,19.61749979479602,0.7558077673346338,4.339746526187204,7.090853565429837,VTG AG,-0.056498343292906164,0,Strong Performers
313972,3.4342060523631415,6.275681733283527,5.9467734338200655,61.269430051813465,15.99152143193594,0.5456945572705117,0.5369816959282779,2.746544639521853,TELEFONICA DEUTSCHLAND,0.4534819410585637,0,Strong Performers
347562,3.0564201141431777,3.942662743687184,5.408735626600707,76.63256504436347,8.98976647744371,1.1556630782906425,0.5999364210702623,1.9925098209791665,SYNLAB AG,0.8135569851044366,0,Strong Performers
100080,2.85701398285972,-7.997994233421085,6.795262412564906,63.991760717504185,9.84851735828005,1.1896932854379663,1.1125109690359785,3.474050394885295,BAYER AG,-0.4288697186165794,0,Strong Performers
329260,1.8539722862387642,-22.596970088464854,17.708688328253867,88.8340911967751,-2.062053923525568,0.581898867320949,2.0679870493401347,5.120624878473378,ENCAVIS AG,0.07629032489807079,0,Strong Performers
325735,0.09875792912219394,-15.296624425255132,0.03393679923772728,66.04884288567216,1.6589873781212066,0.9091281630980432,0.7545138499495345,2.95245037568689,HELLOFRESH SE,8.347219078789843,0,Strong Performers
