naics,ivch,loc,ib,dp,gsubind,gsector,lt,fincf,gind,cogs,dltt,ivst,rect,ebitda,ebit,fyear,datadate,seq,xrd,at,gvkey,ppent,sic,ceq,dlc,revt,dvt,conm,capx,isin,ggroup,xsga,act,emp,invt,lct,xint,oibdp,sale,oancf,che,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,operating_margin,gross_margin,roc,current_ratio,quick_ratio,cash_ratio,cash_ratio_enhanced,working_capital_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,interest_coverage,net_debt_to_ebitda,debt_to_assets,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,capital_intensity,working_capital_turnover,inventory_turnover,asset_quality,capex_to_revenue,capex_to_depreciation,fcf,fcf_margin,reinvestment_rate,cash_conversion,financial_leverage,rnd_intensity,dividend_payout_ratio,retention_ratio,revenue_growth,asset_growth,employee_growth,fcf_growth,capex_growth,margin_trend,leverage_trend,capex_trend,fcf_trend,margin_volatility,leverage_volatility,cf_to_assets,cashflow_volatility,margin_consistency,growth_quality,ebitda_outlier,ebit_outlier,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,operating_margin_outlier,gross_margin_outlier,roc_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,cash_ratio_enhanced_outlier,working_capital_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,interest_coverage_outlier,net_debt_to_ebitda_outlier,debt_to_assets_outlier,asset_turnover_outlier,revenue_per_employee_outlier,receivables_turnover_outlier,days_sales_outstanding_outlier,capital_intensity_outlier,working_capital_turnover_outlier,inventory_turnover_outlier,asset_quality_outlier,capex_to_revenue_outlier,capex_to_depreciation_outlier,fcf_outlier,fcf_margin_outlier,reinvestment_rate_outlier,cash_conversion_outlier,financial_leverage_outlier,rnd_intensity_outlier,dividend_payout_ratio_outlier,retention_ratio_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,fcf_growth_outlier,capex_growth_outlier,margin_trend_outlier,leverage_trend_outlier,capex_trend_outlier,fcf_trend_outlier,margin_volatility_outlier,leverage_volatility_outlier,cashflow_volatility_outlier,margin_consistency_outlier,growth_quality_outlier,years_available,latest_year,PC1,PC2,PC3,PC4,PC5,PC6,cluster,cluster_name,proximity_score,profitability_score,liquidity_score,leverage_score,efficiency_score,relative_score,overall_score
333310.0,,DEU,91.0,73.053,45203010.0,45.0,772.813,-62.385,452030.0,669.586,463.899,0.676,232.805,220.135,147.082,2024.0,2024-12-31,960.337,99.441,1740.009,218000,419.917,3827.0,960.337,17.217,1115.787,21.75,JENOPTIK AG,83.235,DE000A2NB601,4520.0,165.76,588.719,4.071,267.009,260.817,22.468,220.135,1115.787,167.12,85.573,8.452944783618936,9.475840251911569,13.181906582528743,19.729123927774744,8.15567845834375,19.729123927774744,39.989800920785065,10.32708062427856,2.257210994682095,1.233470210914166,0.3280959446661835,0.3306878002584187,18.84484505539914,0.4830585513210467,0.500986632817438,55.19149613593952,44.414310500692814,6.546288054121417,1.7968201331001432,27.650201809300984,0.6412535797228636,274.0817980840089,4.792796546465927,76.15595539291996,37.634154188926736,3.402806326280413,2.50772820391822,18.297491564698802,7.459757104178485,1.1393782596197282,83.885,7.518011950309512,49.80552896122546,113.62369290599803,1.8118733319657578,8.912184852485286,23.9010989010989,76.0989010989011,4.665737377679058,4.3851745023132604,-11.806759098786824,-5.059136438232148,5.848466351289483,0.4407378857090055,0.03502205472110263,0.383648736051978,0.007218571883573462,1.6762282502380685,0.18782838723287446,9.604548022452757,2.5902597818907727,0.7604788523854166,0.32283116788596705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0.93362214336754,0.997700339601952,0.26177142124474834,-0.3596530186780522,0.3597564842611381,0.40149198980077283,4,Upper-Mid,81.85293525661082,95.19851006623091,88.00725531958663,88.94047518234888,91.64065983327203,49.5814106947687,74.42102260911619
325412.0,,DEU,2777.0,1806.0,35202010.0,35.0,21580.0,-985.0,352020.0,6826.0,6997.0,558.0,4900.0,5892.0,4086.0,2024.0,2024-12-31,29912.0,2279.0,51567.0,220301,10025.0,2834.0,29912.0,3273.0,21156.0,284.0,MERCK KGAA,1702.0,DE0006599905,3520.0,5895.0,13450.0,59.02,4484.0,11294.0,267.0,5892.0,21156.0,4586.0,3075.0,7.923672115888068,9.2838994383525,19.313669880884856,27.850255246738513,13.126299867649841,27.850255246738513,67.73492153526186,11.070470616922702,1.190897821852311,0.7938728528422171,0.27226846112980346,0.3216752257836019,4.180968448814164,0.2339194971917625,0.3433404653650709,58.006089165551614,41.848468982100954,15.303370786516854,1.2211473183978276,19.915837648108287,0.41026237710163477,358.4547610979329,4.317551020408163,84.53866515409341,47.38608432595954,9.812615955473099,1.5223015165031222,15.465316966276882,8.044999054641709,0.9424141749723145,2884.0,13.632066553223671,37.112952464020935,112.23690651003426,1.7239569403583845,10.772357723577237,10.2268635217861,89.7731364782139,0.7764492926213507,6.334673677698732,-6.180453996312075,45.877592311583214,-5.810736026563368,0.48009625781099513,-0.04695215369896828,0.40790498000839015,-0.24171394464961865,2.6364905768608735,0.2329913084873707,8.893284464870945,1.5872687760401074,0.36475132640648655,0.2689354965133424,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1.5133986881663521,0.5319776350559634,0.7306120477339099,-0.3869596942494865,0.8650173563865283,0.1283158306555312,4,Upper-Mid,56.04676771370458,77.20324558866966,62.5132088715681,96.66398808770236,80.616569540098,48.10486958054477,59.61824044300071
5321.0,0.003,DEU,243.913,222.954,20304040.0,20.0,4421.998,-832.872,203040.0,886.577,2757.739,0.0,693.228,737.268,514.314,2024.0,2024-12-31,2128.658,10.105,6550.656,103533,1124.128,7510.0,2128.658,327.736,4002.172,127.078,SIXT SE,89.925,DE0007231326,2030.0,983.991,5240.0,7.864,175.534,1595.496,154.362,737.268,4002.172,1079.847,163.577,7.851335805146843,11.458533968350013,12.85087197651675,18.421697018518945,6.094515677986853,18.421697018518945,77.84760375116312,10.525423947337885,3.2842451500975245,3.1742266981553073,0.10252423070944709,0.10252423070944709,55.63571037770873,1.2955293898785056,1.4494930608862486,32.495340924634114,67.50465907536588,3.3318692424301317,3.9631423037484335,47.10177118139008,0.6109574369345605,508.92319430315365,5.773240550006636,63.222725060292255,28.08794824410345,1.0981390060211211,5.050742306333816,13.07968240127401,2.246904930622672,0.40333432008396347,989.922,24.734619101827708,8.327568627777824,209.9587022713751,3.077364236058587,0.25248789907080454,52.09972408194725,47.90027591805275,10.54169455178815,1.5664001758860957,-9.97137950772753,-754.143566090226,46.78756814991347,0.591288928605766,-0.07683017051151256,-0.1037442110480408,2.9388099158284624,5.450365938236021,0.3931101754976629,16.48456276745413,8.727931700986776,0.12946156599137126,0.31510746201486417,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,11,True,0.2894387597855875,1.8241499750636276,0.061640061350899916,0.06856573862440417,-1.0788118365451609,-0.4606219287068673,4,Upper-Mid,33.88759517755341,89.75058173053783,47.02645590948602,46.456599154620434,95.28917057927855,53.85521674714966,50.44418991948276
327310.0,,DEU,1745.7,1305.3,15102010.0,15.0,17326.8,-1450.1,151020.0,7667.1,6713.2,12.9,2674.3,4170.2,2864.9,2024.0,2024-12-31,18795.6,182.8,37301.7,100373,13372.7,3241.0,18795.6,1605.2,21201.9,546.2,HEIDELBERG MATERIALS AG,1323.1,DE0006047004,1510.0,3621.3,9201.2,50.692,2857.3,7258.7,272.2,4170.2,21201.9,3231.7,3233.0,7.680347008313294,9.287812041116007,13.512468222187636,19.668991929968538,8.233696036675958,19.668991929968538,63.83767492536047,11.23102615567961,1.2676099025996392,0.8739719233471559,0.4453965586124237,0.44717373634397345,5.2075374580783205,0.3571686990572262,0.44257166570899575,50.38805201907688,46.45042987316932,10.524981631153564,1.2194618963119275,22.300324113914378,0.5683896444397978,418.24942791762015,7.928018546909471,46.03924648262656,63.073120805210856,10.91474903474903,2.683337416442096,15.836543642783038,6.240478447686291,1.0136367118670038,1908.6,9.002023403562887,40.94130024445338,112.8032392055569,1.9845974589797613,0.8621868794777826,31.28830841496248,68.71169158503753,-0.02122000905386834,5.159635200090196,-0.5980743965331325,-1.272501551831151,4.025473700762627,0.19303997330217662,-0.01748493157396788,-0.06011296676448384,0.4297125882430861,1.3860037580955615,0.12919145131074974,8.663680207604479,1.6178022369055896,0.2133822877909015,-0.14491067451900302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0.9503301452447981,0.29911406606410423,0.4567387447537895,-0.28594179884151977,0.5976914989747232,0.11989983293387586,4,Upper-Mid,60.65569344305569,95.0401094124054,65.18050091157377,78.04176606551557,94.92825884255501,47.239132517400165,65.31371469263817
483111.0,233.6,DEU,2385.5,2071.7,20303010.0,20.0,12893.9,-3083.0,203030.0,14028.7,5086.7,2032.1,2599.0,4596.3,2524.6,2024.0,2024-12-31,20653.8,115.2,33617.1,100431,16425.6,4412.0,20653.8,1521.6,19111.8,1441.2,HAPAG-LLOYD AG,2166.4,DE000HLAG475,2030.0,19.5,11025.8,14.608,630.6,7162.0,335.7,4596.3,19111.8,4364.9,7512.7,7.509868489548474,11.54993270003583,13.209640117623668,24.04954007471824,12.481817515880241,24.04954007471824,26.59665756234368,9.807890289621414,1.539486177045518,1.451438145769338,1.0489667690589222,1.3327003630270873,11.493555363193135,0.2462839767984584,0.3199556498077835,61.43837511266588,38.35518233280087,7.5204051236222815,-0.19676696473250235,19.657555232307367,0.568514238289442,1308.3105147864183,7.353520584840323,49.63608869912829,85.94480896618842,4.946374035923185,22.246590548683795,30.079037156685146,11.335405351667557,1.045711251629097,2198.4999999999995,11.503364413608343,49.63229398153452,172.894715994613,1.6276472126194694,0.6027689699557341,60.41500733598827,39.58499266401173,6.59416046180874,15.87148943210488,-10.35286897821418,-32.5902986447538,27.091399741874934,3.2416051113864066,-0.07634187191093861,0.36406750216448686,3.3951929134376515,17.218849594851257,0.32090091521625863,12.984165796573768,15.308691714569363,0.3898563721220257,0.32417693341940584,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,11,True,1.2853654129849534,0.900168273109487,0.17511611751893227,0.6849008383879613,0.8707172355782792,0.10172883079831489,4,Upper-Mid,55.864032862258775,84.45878920887104,78.72255305926534,93.88620042753253,60.69744921843476,53.227353958819435,57.73060841219618
517.0,,DEU,212.764,281.453,50102010.0,50.0,2036.103,-129.677,501020.0,2561.735,392.741,4.161,1382.958,872.141,590.688,2024.0,2024-12-31,6093.97,84.1,8130.073,326410,801.586,4813.0,6093.97,20.218,4064.254,8.8,1&1 AG,290.956,DE0005545503,5010.0,545.326,1844.042,3.281,119.568,730.556,20.477,872.141,4064.254,311.418,8.3,7.265469818044684,3.491385746894061,14.53373731070942,21.458821225248226,5.235007457703185,21.458821225248226,36.96912151651939,9.106124814254866,2.5241624187605054,2.360495293995258,0.011361209818275396,0.01705687175247346,13.695891783505509,0.06444747840898461,0.06776518427232166,74.95590752998159,25.044092470018413,28.84641304878644,0.4639834613898441,5.079400886068305,0.4999037524017312,1238.7241694605302,2.938812313895288,124.19983347497475,19.722832283612195,3.6500270322213306,21.4249213836478,17.112490871853183,7.158902962265647,1.0337640742859378,20.46199999999999,0.503462628073934,93.42940998914642,52.72123354461239,1.3341176605726643,2.06926043500234,4.1360380515500745,95.86396194844993,-0.7920275363029972,5.035550274110623,-1.1746987951807175,-129.17100292251763,-1.6133122778778985,0.17617649291895807,0.1694473200119703,0.9389856741287159,-1.3252129635961196,2.677655973876076,0.8203732220725649,3.830445310884662,2.8639220354942614,0.032467408723126624,-0.014924651183731628,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,True,1.0084512783224058,2.1137733672134935,0.003639110306924349,0.6480631143558739,1.01360774174797,0.2651976161001627,4,Upper-Mid,47.238802730285464,85.21676653374634,71.166189268289,64.14757356076592,62.29414862137011,52.7130576906784,51.69775404814556
325.0,3.088,DEU,161.329,179.544,15101050.0,15.0,1430.794,-95.191,151010.0,1909.906,420.534,126.731,559.556,468.383,288.839,2024.0,2024-12-31,3005.005,213.23,4460.234,100004,1219.89,2800.0,3005.005,28.917,3168.838,88.2,ALTANA AG,179.539,DE0007600801,1510.0,575.095,2117.433,8.382,626.463,646.347,53.735,468.383,3168.838,438.997,684.943,6.475870996902852,5.368676591220314,9.114981579998723,14.780907070667542,5.091109106871351,14.780907070667542,39.72850615904001,8.431928522781378,3.276000352751695,2.3067640137573164,1.0597140545248915,1.2557867523172537,32.982260571978955,0.13994452588265244,0.14956747160154477,67.37325889179805,32.07889989628347,5.375248906671629,-0.502776573872237,10.076847986002528,0.7104645182293127,378.0527320448581,5.66312933826105,64.45199786167674,38.496445700285086,2.1540807267556077,3.048713172206499,27.90210110052522,5.665767704123719,0.9999721516731274,259.458,8.187796283685062,40.89754599689746,151.9867469420681,1.4842684121989815,6.72896500231315,54.67088992059704,45.32911007940296,15.58711150586447,7.722761277389667,14.570803717878622,-1.9262608011974658,21.080246289140202,-0.6327483285192008,-0.005988329583724867,0.19637177923485444,-0.6761885055462092,2.4440278110633824,0.06366105700483804,9.842465664357519,2.210320931129537,0.7372969057825468,-0.763409682844701,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0.46720052376391796,2.1819090108741905,-0.3057092952071902,-0.17145317972638485,0.4618791554573728,0.5735228727433916,4,Upper-Mid,53.22271560892609,75.60507313411703,60.22070244627765,79.40315084134963,90.87069045213907,50.383426561189495,57.981019522349676
332322.0,,DEU,175.0,56.322,15104050.0,15.0,1364.71,-163.99,151040.0,1597.617,76.047,200.1,345.856,257.102,200.78,2024.0,2024-12-31,1918.972,84.1,3283.682,210340,546.86,3444.0,1918.972,30.518,2287.461,88.2,DILLINGER HUTTENWERKE,129.731,,1510.0,306.257,1436.768,12.398499999999999,629.266,592.104,24.218,257.102,2287.461,80.317,427.034,6.1144775894864365,9.119466047446236,8.777417407335033,11.239623320353877,7.650403657155248,11.239623320353877,30.157628916952024,10.06406455276867,2.426546687744045,1.363784064961561,0.721214516368746,1.0591619039898397,25.7230754987846,0.0396290305434368,0.0555323371054919,58.43964184107963,41.56035815892039,8.290527706664465,-1.2464663829919644,3.2452898910430426,0.6966146539159395,184.49497923135863,6.613911570133234,55.186707008338075,23.906855679725254,2.708131280603885,2.5388579710329178,23.53729746059454,5.671397239122329,2.3033805617698233,-49.414,-2.1602116932266826,161.5237122900507,40.00249028787727,1.7111672291205915,3.6765654146671793,50.4,49.6,-12.515756993504457,3.2837927820787094,251.93017314788526,-116.48490590586249,58.737014695265934,0.7012634716984315,-0.0026104661303392707,-0.32588238893138993,0.30546853907366694,6.604694185805702,0.032352501240949516,2.4459433038887446,3.7684579077865705,0.124007997077796,0.06795846578236642,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11,True,0.5562485162038324,1.172650885340897,-0.08356566183710322,-0.4609190478782804,0.5549901565872203,0.4310488270375557,4,Upper-Mid,70.66986420148021,75.36962451487896,88.62311937834441,95.96405371578551,85.57322950053072,47.51219795223676,65.77426038022604
325414.0,,DEU,26.4,40.5,35201010.0,35.0,903.3,-35.4,352010.0,461.9,635.9,11.7,206.8,127.3,86.8,2024.0,2024-12-31,530.7,56.8,1434.0,200759,485.3,2836.0,530.7,35.1,726.2,0.791,BIOTEST AG,28.7,DE0005227235,3520.0,91.3,809.5,2.495,479.5,160.1,32.2,127.3,726.2,60.9,119.5,6.052998605299861,4.9745618993781795,11.952630129440925,17.52960616909942,3.635362159184797,17.52960616909942,36.394932525475085,7.440425167152409,5.056214865708932,2.061211742660837,0.7464084946908183,0.8194878201124297,45.28591352859135,1.1982287544752213,1.2643678160919538,37.00836820083682,62.99163179916317,2.695652173913043,4.3322859387274155,46.79218967921897,0.5064156206415621,291.062124248497,3.511605415860735,103.94106306802534,66.82732029743872,1.1182630120110872,0.9632950990615223,22.754532775453278,3.9520793169925637,0.7086419753086419,32.2,4.43404020930873,47.12643678160919,70.16129032258065,2.7020915771622382,7.821536766730927,2.9962121212121215,97.00378787878788,6.076541045866213,1.6372528173506318,2.844187963726297,-189.196675900277,-14.071856287425144,0.7673929856368608,0.07471180601243102,-1.6891059506214752,1.4078414274526312,9.923660820056671,0.332314845625025,4.2468619246861925,3.8294908447747145,0.06577858263679129,-0.03229871771023296,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11,True,-0.04642894516691881,2.282517111885526,-0.013848921382123996,-0.20098837070804948,-0.8501344993546254,-0.3957984288163124,4,Upper-Mid,26.916223860760173,74.49345778489477,33.317862315189544,52.75243268472044,87.19076624317321,50.631627874498335,44.01903930623105
334510.0,,DEU,178.726,66.712,35101010.0,35.0,1336.721,176.249,351010.0,910.785,526.757,0.0,582.935,254.122,187.41,2024.0,2024-09-30,2041.697,409.148,3393.2,238442,263.889,3845.0,2041.697,27.071,2066.127,52.522,CARL ZEISS MEDITEC AG,86.814,DE0005313704,3510.0,558.131,1212.483,5.73,536.556,568.835,29.424,254.122,2066.127,247.319,20.285,5.523105033596605,8.753796474207485,9.07059440198981,12.299437546675495,8.650291100208264,12.299437546675495,55.91824703902519,7.29660721975165,2.131519684970158,1.188265489992704,0.03566060456898749,0.03566060456898749,18.968761051514793,0.2579995954345821,0.27125866374883245,60.17025226924437,39.3941117529176,6.369290375203915,2.0995545446675217,16.321702227985384,0.6089022161971,360.58062827225126,3.5443522862754855,102.98073400134648,12.77215776184136,3.2100262876603365,1.6974649430814304,17.77731934457149,4.201774624696352,1.3013250989327256,160.505,7.7683995223914115,35.102034214920806,131.96681073581985,1.6619508183633516,19.802654919082904,29.386882714322482,70.61311728567752,-1.1091274589575595,11.878833759105078,18.80572257930748,-13.338912585713503,32.23560951089854,0.2882926311304993,0.016400196964128914,0.26529472024557876,0.522632697340081,3.893627057909703,0.07538619842482269,7.288665566426972,3.437645346854512,0.06030468679328077,0.04666658506071393,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0.6202365864545174,1.0313059689501978,0.06462389662881483,-0.30450248014419473,0.7654990553103822,0.31801914579251445,4,Upper-Mid,70.10476135347614,72.44374557797727,86.78805481854123,97.29664756209873,96.31939280206592,47.97369158198569,66.70822733350566
511210.0,0.875,DEU,-5.227,59.254,45103020.0,45.0,907.905,-266.48,451030.0,181.482,425.563,0.0,160.769,157.018,97.764,2023.0,2023-12-31,1456.741,196.191,2364.646,222247,58.113,7372.0,1456.741,6.648,1000.181,3.7,SOFTWARE GMBH,9.646,,4510.0,412.629,1513.244,4.707,0.0,444.979,63.766,157.018,1000.181,-1.343,130.007,4.13440320453886,-0.3588146417242324,9.774630791826679,15.69895848851358,-0.5226054084210758,15.69895848851358,81.85508422975441,5.193847540036041,3.4007087974938144,3.4007087974938144,0.2921643493288448,0.2921643493288448,45.176529594704654,0.29213360508147984,0.2966972165951257,61.605035172283706,38.39496482771628,1.5331681460339366,1.9246455820351807,18.278042463861397,0.42297282553075594,212.48799660080732,6.221230461096356,58.67006571810502,5.810248345049546,0.9362667502913604,,12.296808909240536,0.9644254389955418,0.16279069767441862,-10.989,-1.098701135094548,,-1.3737162963872183,1.6232439397257303,19.61554958552502,,,4.384176970129605,-11.71439718787861,-5.784627702161737,-322.7199027158492,-28.36242109171927,-1.5867969667914168,-0.0046997039002349235,-0.050987146877700895,-2.1419414468350735,6.221738615381914,0.08577094075354849,-0.0567949705791057,3.8603215177489156,0.5962530846146866,-0.36520526259992725,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,True,-0.1359499285843106,2.758095225111383,-0.13295514722109064,-0.3632476390902443,0.23686116392413037,-0.14132403100900448,4,Upper-Mid,35.0156925689188,56.940614475445436,42.66584357972374,93.44938464268894,79.27649832692893,47.12259766879171,46.63081313596484
622110.0,,DEU,43.351,62.6,35102020.0,35.0,530.509,-3.3,351020.0,1658.114,114.998,129.6,431.158,109.749,47.149,2024.0,2024-12-31,1295.93,84.1,1856.481,207096,764.444,8060.0,1295.93,34.646,1595.619,6.694,RHOEN-KLINIKUM AG,70.4,DE0007042301,3510.0,4.9,904.11,14.067,37.46,404.853,3.4,109.749,1595.619,127.6,409.464,2.5396974167793798,3.3451652481229694,2.954903394858046,6.878145722757124,2.716876647871453,6.878145722757124,-3.916661809617467,3.3417013483324447,2.233180932338404,2.140653521154592,1.011389319086187,1.331505509407118,26.892653358693142,0.08873781762903861,0.11547228631176067,69.80572383988847,28.57605329653253,13.86735294117647,-2.3674019808836526,8.060626529439299,0.8594857690436907,113.4299424184261,3.7007755857481475,98.62797447260282,47.908930640710594,3.195987237034233,44.263587827015485,45.280398775963775,4.412080828819412,1.124600638977636,57.19999999999999,3.5848156734157715,55.17241379310346,270.631402574816,1.4325472826464392,5.270681785564098,15.441396968928053,84.55860303107195,8.99193226132342,4.854890416622437,40.431266846361204,23.809523809523768,12.101910828025497,-0.1400670073171272,0.004227725429199027,-0.45870708128161475,0.5846086077556072,1.8697237568722591,0.0511333182101326,6.873218740186406,1.8982389773883552,0.06173187836728122,0.1124389032950867,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.17079585647550113,1.593193441424046,-0.5595858606664966,-0.45792223069290966,0.9004297288026502,0.7461199952084051,4,Upper-Mid,41.515552585141414,47.927274356619385,79.51471376625557,74.12482927237777,74.12088657256056,46.30710404824389,44.7222918185023
32531.0,,DEU,-66.8,521.2,15101030.0,15.0,3137.2,-65.7,151010.0,2824.3,683.4,206.5,804.8,477.6,-43.6,2024.0,2024-12-31,6212.3,12.8,9353.5,100736,6060.5,2870.0,6212.3,62.5,3653.1,26.9,K&S AG,505.2,DE000KSAG888,1510.0,187.4,2145.2,10.835,678.3,709.8,55.3,477.6,3653.1,590.8,524.1,-0.4661356711391458,-1.075286125911498,-1.1935068845637953,13.07382770797405,-1.8285839424050807,13.07382770797405,22.68758041115764,-0.6322780863436634,3.0222597914905607,2.066638489715413,0.7383770076077769,1.0293040293040294,15.346127118191049,0.11000756563591584,0.12006825169421953,66.41684930774576,33.54038595178275,-0.7884267631103075,0.46440536013400324,7.974554979419468,0.3905596835409205,337.15736040609136,4.539140159045726,80.41170512715229,165.9001943554789,2.5450048766894247,4.163791832522484,14.207515903137862,13.829350414716268,0.9693016116653874,85.59999999999997,2.3432153513454317,85.51117129316181,,1.5056420327414968,0.350387342257261,,,-5.668026648763103,-1.2698178133378257,-5.346378963920662,-75.61253561253562,7.4893617021276615,-0.31333950646612385,-0.03628605540096484,-2.1490312769738873,2.6709777141917024,10.652563837611792,0.4571640690932067,6.316352167637781,3.270369579329774,0.009517320711997845,-0.7609845683457818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11,True,-0.8289189551952769,2.0310435966219385,-0.34182887207144463,-0.3666614234418812,1.150052697625089,-0.1825577747580513,4,Upper-Mid,29.55688820912865,32.75402234481412,68.62842936473112,81.51639194902074,78.87151165294502,42.2220798477551,38.35592569545811
