cluster,roa_trend,roa_trend_r2,roa_volatility,roe_trend,roe_trend_r2,roe_volatility,ebit_margin_trend,ebit_margin_trend_r2,ebit_margin_volatility,revt_trend,revt_trend_r2,revt_volatility,revt_cagr,debt_to_equity_trend,debt_to_equity_trend_r2,debt_to_equity_volatility,cluster_name
0,-0.030678810139804686,0.2463910515478288,3.223276277127314,0.11728987148053142,0.1523562383974796,27.293297424401107,8.309377826498743,0.2509342639339087,20.80758571371829,544.1386684676194,0.5715760863696799,3624.371251943142,5.77830431532134,0.0474582044160167,0.35042234676348605,0.8931228909107282,Growing
1,-0.6701896408768849,0.7083664768141898,2.9236693829441425,-2.570724949709041,0.5988628238337644,14.934222212928576,-0.6539385083965541,0.6655051605562298,3.2440946265184287,117.90688974567101,0.5353968992956383,1355.7493264743443,3.5629522362663772,0.004496346251134894,0.3456819997936326,0.8101944581358155,Growing
2,3.6640919592107877,0.5827917429511529,15.775923489297911,8.431110354184051,0.3652643523548686,51.62423526367678,-56.48284558708633,0.298042027559501,393.4163909825207,146.17362676767675,0.7911541864590541,1864.9447683168285,15.295514078124349,0.011408223185511065,0.4975888252925275,0.2510177959525288,Growing
3,0.4451246533098013,0.9211187310988426,1.6132228689557409,-121.33209341493641,0.06498702733292837,1655.5140975808793,0.8104904438494789,0.7392075753636814,3.2789532340686405,61.52061224489796,0.6729537350414165,260.8546442601679,6.773296615536628,-24.673713079843104,0.08044419209953999,302.5921738645716,Declining (Volatile)
4,1.0697218581778403,0.7549887052103655,2.4622414522199536,-413.79490678680384,0.1570021207155362,2088.6341621481665,-0.3682413121916899,0.14808946354942037,1.9138170756370716,119.79846428571427,0.9667475939261269,243.68269918297858,10.080663906279241,-29.554761855459333,0.1561182536172921,149.59966385429036,Declining (Volatile)
