cluster,roa,roe,ebit_margin,gross_margin,fcf_margin,current_ratio,debt_to_equity,financial_leverage,roa_trend,cluster_name
0,8.106962190403063,8.356652195733457,13.42555094778513,55.86177640611839,11.671782545297646,1.5402676653299774,0.5916319250979998,2.7601507287006344,-0.03643703854463181,Strong Performers
1,-0.48278712901831505,-53.372986995581826,-19.018244337503695,34.64273051255205,-27.821116726323403,1.4095453689955662,5.632894740746113,22.94336902906219,-0.5108034592271236,Lower-Mid
2,4.907271635844046,7.125060742777371,6.715354744168157,29.090424660041702,2.8157395625824737,1.5188996804726451,1.04834438763486,3.800980255324313,0.08674101650564817,Upper-Mid
3,-3.619673127323022,-304.8581565296055,-17.10281505620204,41.78591481069656,8.068873647242745,0.6217871931228006,23.839936675760104,30.332197831710175,-0.8304749008107997,Challenged
4,-0.7685445191292362,13.957826088533299,-1.734618401971796,18.414978624588233,-1.7752597064407336,1.7738771171884244,0.32369247678065427,3.7880949849219068,-0.7446602795656982,Mid
5,19.434078680057738,114.72672433161264,25.684610502107397,75.312259070912,28.249385024231664,0.49694990695587893,5.013424326029199,10.506896599721038,1.4447563090075615,Top Tier
