cluster,roa,ebit_margin,gross_margin,current_ratio,working_capital_ratio,debt_to_equity,equity_ratio,asset_turnover,capital_intensity,days_sales_outstanding,fcf_margin,cash_conversion,financial_leverage,cluster_name
0,4.062210209997232,5.6965598800004305,31.476921322629263,1.3128812768725449,8.796323191458299,0.7461370556692685,32.856590200405535,0.9416598356510952,38.26638048550247,216.65429496695316,3.5651254146604274,289.40644473022434,3.829523531898484,Mid
1,-1.0056014620690996,-18.69900612395342,36.07136737218095,1.251993733821013,-0.6552860888363099,8.667401729915111,4.769281927386591,0.921880828449409,40.43352277367484,47.98898627159382,-20.643118651610173,318.8993542026495,24.174840496170187,Low Performers
2,9.881917322978474,20.14357985872543,62.654012639828395,1.016178252946984,-2.2484824946922437,0.9896325255778754,36.187888157422336,0.5580638021452997,93.60287640121514,70.4001236363203,18.667017866491737,142.00081062033894,3.6708898666361947,High Performers
3,5.849476402080838,7.328843741680361,43.24758059442969,2.5462002299476745,29.295001853085758,0.304840345076314,54.095036932688785,0.7701827925285889,39.06962380716127,83.24103600722859,3.9518878022226174,123.63056285487555,1.949494616096231,Upper-Mid
4,0.46570199787283956,0.495399003613807,26.47265394526836,1.6570416743808274,15.827621337167143,0.4663255294533582,44.089616141791474,0.906887572710598,38.291034951967305,55.31963514481125,2.297351097282111,1644.0305346285465,2.30910391280873,Lower-Mid
