gsubind,xsga,ebit,rect,gvkey,emp,act,dltt,dvt,sic,ceq,fyear,isin,che,naics,xrd,seq,cogs,revt,lct,ib,ggroup,lt,conm,ppent,capx,ivst,gsector,fincf,dlc,dp,invt,loc,xint,oibdp,at,datadate,gind,ebitda,sale,oancf,ivch,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,operating_margin,gross_margin,roc,current_ratio,quick_ratio,cash_ratio,cash_ratio_enhanced,working_capital_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,interest_coverage,net_debt_to_ebitda,debt_to_assets,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,capital_intensity,working_capital_turnover,inventory_turnover,asset_quality,capex_to_revenue,capex_to_depreciation,fcf,fcf_margin,reinvestment_rate,cash_conversion,financial_leverage,rnd_intensity,dividend_payout_ratio,retention_ratio,revenue_growth,asset_growth,employee_growth,fcf_growth,capex_growth,margin_trend,leverage_trend,capex_trend,fcf_trend,margin_volatility,leverage_volatility,cf_to_assets,cashflow_volatility,margin_consistency,growth_quality,ebit_outlier,ebitda_outlier,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,operating_margin_outlier,gross_margin_outlier,roc_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,cash_ratio_enhanced_outlier,working_capital_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,interest_coverage_outlier,net_debt_to_ebitda_outlier,debt_to_assets_outlier,asset_turnover_outlier,revenue_per_employee_outlier,receivables_turnover_outlier,days_sales_outstanding_outlier,capital_intensity_outlier,working_capital_turnover_outlier,inventory_turnover_outlier,asset_quality_outlier,capex_to_revenue_outlier,capex_to_depreciation_outlier,fcf_outlier,fcf_margin_outlier,reinvestment_rate_outlier,cash_conversion_outlier,financial_leverage_outlier,rnd_intensity_outlier,dividend_payout_ratio_outlier,retention_ratio_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,fcf_growth_outlier,capex_growth_outlier,margin_trend_outlier,leverage_trend_outlier,capex_trend_outlier,fcf_trend_outlier,margin_volatility_outlier,leverage_volatility_outlier,cashflow_volatility_outlier,margin_consistency_outlier,growth_quality_outlier,years_available,latest_year,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,cluster,cluster_name,proximity_score,growth_score,trends_score,volatility_score,quality_score,relative_score,overall_score
20105010.0,1709.3,-461.3,1463.6,100010,22.111,7109.3,2051.7,88.2,9997.0,-263.9,2024.0,DE0005194062,355.5,424510.0,2.1,-263.9,18989.3,21181.7,7773.1,-1155.2,2010.0,10817.1,BAYWA AG,2728.7,601.2,0.9,20.0,-436.0,3728.7,302.4,2918.4,DEU,546.6,-158.9,10852.4,2024-12-31,201050.0,-158.9,21181.7,941.5,,-4.250672662268254,437.7415687760516,-2.177823309743788,-0.7501758593502882,-5.4537643343074445,-0.7501758593502882,10.350444015352881,-25.802662490211436,0.9146029254737492,0.5391542627780421,0.04573464898174473,0.045850432903217504,-6.116619365301687,-7.774535809018568,-21.9037514209928,-2.431720172496406,99.6747263278169,-0.8439443834613977,,53.26379418377501,1.9517986804762082,957.9711455836461,14.472328505056028,25.22054414895877,12.88234655386489,,6.5067502741228065,16.76219085179315,2.8382990978061255,1.9880952380952384,340.29999999999995,1.606575487331045,63.85554965480617,,,0.009914218405510418,,,-11.710911872220342,-13.310487510684021,-4.463359834082259,-492.95612009237857,11.004431314623343,-0.03931910422043276,-0.8098200228053252,0.13855683625482126,0.1168159615733018,1.031984378037889,8.028889319410508,8.675500350152962,4.881921896458088,0.015968115640003326,0.1816939575119068,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,11,True,-0.7241144169560481,1.9480770828329743,1.0852457279499876,0.387438227141092,-0.7752883214120692,0.6767701665463575,1.298515560349414,2.001437943208629,2.135991541321479,-1.3847208034769327,-1.0513725911910226,-0.8555017260714394,0.3788231549107117,1,Growing,11.909537076057433,33.57334995341768,54.86113069606132,79.79483769375831,46.87150322290168,48.5189393839918,9.799817323435626
20103010.0,6479.288,563.119,7248.347,100054,50.961,16688.667,7150.546,406.43,1540.0,1071.799,2024.0,DE0006070006,6531.545,2362.0,8.171,1071.799,24525.024,33301.27,14896.792,775.625,2010.0,23459.402,HOCHTIEF AG,1834.406,473.704,810.947,20.0,346.106,1073.329,594.415,569.897,DEU,431.762,1157.534,24654.931,2024-12-31,201030.0,1157.534,33301.27,2129.372,,2.2840015248876586,72.36664710454106,1.690983557083559,3.4759455119879816,2.3291153760802517,3.4759455119879816,26.35408799724454,6.8486423277057815,1.120285964924529,1.0820296074483688,0.43845312467274833,0.49289081837217036,7.2678159188521025,6.67153636082885,7.672963867292282,4.3471993492904115,95.15095377877958,1.304234740435703,1.4620132108430506,33.355903531021845,1.3506941065866296,653.4657875630384,4.594326127046622,79.44581858289489,5.508516642158092,18.584594349494225,43.03413423829218,55.89101831191496,1.4224802837849728,0.796924707485511,1655.668,4.971786361300936,22.246183381767022,378.1389013689823,23.00331592024251,0.024536601757230277,52.4003223207091,47.5996776792909,19.978436409854616,29.72058092884826,38.66184153243359,47.23920051579626,124.72899439724085,-0.06720832207467914,0.6244574442477412,-0.11500177744360762,0.07635043228659623,1.764917999082016,2.6005175905613784,8.636698273460995,2.502316370518563,0.015951066538431043,0.12842831506640634,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,11,True,1.0561972485397582,3.097553062236273,-1.0155397965761663,1.0898487740117735,2.3614669351910385,2.599823443260064,0.6722136855799432,-0.20770787693888917,0.08237047400592346,-1.0292193993562468,-0.49851483349416775,-2.1704490643389605,0.11329548735458968,1,Growing,9.206143353869779,20.54744164482088,55.6838245236332,81.7541667772576,48.15714147254662,51.09436021533361,6.764573588271043
20302010.0,324.0,1264.0,4796.0,100103,66.111,16316.0,11413.0,359.0,4512.0,11542.0,2024.0,DE0008232125,8488.0,481111.0,60.0,11542.0,30568.0,31439.0,19581.0,1387.0,2030.0,35458.0,DEUTSCHE LUFTHANSA AG,19025.0,3898.0,6698.0,20.0,-1450.0,2819.0,2341.0,1606.0,DEU,631.0,3605.0,47052.0,2024-12-31,203020.0,3605.0,31439.0,3892.0,,2.68638952648134,12.016981459019235,4.020484112090079,11.466649702598684,4.411717929959604,11.466649702598684,2.770444352555743,5.50642561533435,0.8332567284612634,0.7512384454317961,0.43348143608600176,0.7755477248352995,-6.939131174020233,0.9888234274822387,1.2330618610292843,24.530306894499702,75.3591770806767,2.0031695721077654,1.5933425797503467,30.247385870951288,0.6681756354671428,475.54869840117374,6.555254378648874,55.68052418970069,60.51401125990012,,19.03362391033624,28.232593726090283,12.398613187442349,1.6651003844510892,-6.0,-0.019084576481440248,100.15416238437822,307.9113924050633,4.076589845780627,0.1908457648144025,25.88320115356885,74.11679884643115,5.055804317316048,3.8194214602502052,5.205283259070659,-100.67039106145252,-3.753086419753082,-1.207206223448933,0.17348317660129575,0.14307507969378644,-0.24265995006741553,20.961648713879566,3.129229347576145,8.27169939641248,5.6059201629071325,0.03648419256982127,0.051976705226587344,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,11,True,1.156862787382913,1.2044062440177514,1.0962476435646404,-0.8651620463033768,0.14485835072301462,0.34350201775161904,-0.25810134115385736,0.275275388970908,1.0707692533751259,-1.4269513910835256,-0.925319297403765,-1.168557970146462,-0.6800187422054774,1,Growing,9.101418782689777,56.962025870057474,55.80550286720618,69.27973403082912,51.4158988392287,49.787346917323774,12.184871393584531
55103010.0,7055.0,8812.0,11493.0,100590,69.668,26054.0,34100.0,1437.0,9997.0,17841.0,2024.0,DE000ENAG999,7280.0,2211.0,333.0,17841.0,59248.0,81715.0,29977.0,4531.0,5510.0,87195.0,E.ON SE,42320.0,6971.0,1528.0,55.0,1106.0,4964.0,3509.0,1243.0,DEU,1975.0,12321.0,111361.0,2024-12-31,551030.0,12321.0,81715.0,5673.0,,7.913003654780399,25.396558488873943,10.783821819739337,15.078015052315976,5.544881600685309,15.078015052315976,27.494340084439823,16.96540305346451,0.8691330019681756,0.8276678787070088,0.24285285385462188,0.29382526603729525,-3.5227772739109744,1.9113278403676923,2.1895633652822153,16.020869065471754,78.29940463896696,4.461772151898734,2.579660741822904,35.078707985740074,0.7337847181688383,1172.920135499799,7.109979987818672,51.3362907666891,51.789757082542984,,47.66532582461786,16.85778683740268,8.530869485406596,1.9866058706184098,-1298.0,-1.5884476534296028,122.8803102414948,64.3781207444394,6.241858640210751,0.4075139203328642,31.714853233281836,68.28514676671816,-14.00231530204168,-1.8897679417828162,6.339006334427233,264.60674157303373,15.990016638935112,0.09306907973327724,0.5796916694177284,0.18289414595984638,-0.018829282884115207,3.5904213033591343,5.118408011569669,5.094243047386428,3.5495132304792825,0.007391161642140398,-0.5871554937245439,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,11,True,-0.7274434740825134,2.0603455916082156,0.4914926838889168,0.8434802828969334,-0.23648206829441026,1.0648230957189702,0.9844428568350876,0.7151102386803662,0.11591876305472545,-1.8253674844585155,-2.4782041262356795,-0.20236205406878918,-0.09272235048203524,1,Growing,20.841571390924305,48.59184596716213,55.68919887767307,97.61243536207984,40.0568088014923,47.907320201570805,15.625405451444042
25301020.0,995.0,872.9,790.4,100676,52.139,5268.8,3601.0,88.2,4700.0,956.4,2024.0,DE000TUAG505,2901.6,561510.0,78.5,956.4,20445.6,23167.3,10029.3,507.1,2530.0,15642.4,TUI AG,6027.8,712.5,53.4,25.0,-531.4,941.2,854.7,66.4,DEU,492.7,1727.6,17416.7,2024-09-30,253010.0,1727.6,23167.3,1910.8,,5.011856436638398,53.02174822250105,3.7678106641688935,7.457062324914858,2.1888610239432307,7.457062324914858,11.748024154735342,19.153464694782112,0.5253407515978185,0.5187201499606154,0.28931231491729237,0.29463671442672973,-27.332962042177904,3.7651610204935175,4.74926808866583,5.491281356399318,89.81265107626588,1.7716663283945606,0.9496411206297755,26.079567311832896,1.3301773585122325,444.337252344694,29.310855263157894,12.45272431401156,26.01856927652338,,307.91566265060237,21.1980455539798,3.0754554911448464,0.8336258336258335,1198.3,5.172376582510694,37.28804689135441,218.90250887845113,18.21068590547888,0.3388396576208708,17.393019128377045,82.60698087162295,12.103997406355393,7.827319779104047,-5.11037909258012,23.396148697353514,6.949864905433789,-1.203153195840356,-1.0373654036831224,-0.02992578510301001,-0.11769125499251369,15.887563374646732,12.43675751067793,10.971079481187596,8.721879362357937,0.06308410577053884,0.22530397611185643,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,11,True,1.6056858399280571,2.8811211463596327,1.7481345756534237,-0.6705339548908322,0.1334740794476505,0.34765060283429083,0.203089776545996,0.12851669842481628,1.8161924246588594,-1.7948212860817305,-1.2899533785111124,-1.4025253494111363,-0.3959574380366896,1,Growing,9.775538469628858,61.2482880198963,54.246286127133956,40.956804112848616,49.080157532568066,51.90686795786712,13.097458590835988
25101010.0,530.403,-96.223,674.353,101286,95.09,1527.786,436.392,88.2,3357.0,-377.957,2022.0,DE0005408884,247.024,335929.0,143.356,-377.957,4357.033,5093.363,2386.093,-604.904,2510.0,3039.592,LEONI AG,769.179,222.907,36.302,25.0,-86.763,1179.268,194.993,511.992,DEU,58.844,98.77,2661.635,2022-12-31,251010.0,98.77,5093.363,62.796,,-3.6151839001215413,160.04571948660825,-1.889184022422906,1.9391902756587345,-11.876318259664586,1.9391902756587345,14.456656633348143,-164.66672371010526,0.6402877004374935,0.4257143372031183,0.10352655994548411,0.11874055202374763,-32.24735923595834,-1.1546075347195581,-4.274719081800311,-14.200181467406312,114.20018146740631,-1.635221942763918,13.856798623063684,60.70178668374889,1.9136218903042679,53.56360290251341,7.552962617501517,48.3254079868252,15.101593976317806,,8.5099630462976,34.616955367659344,4.376420844145606,1.1431538568051163,-160.11100000000002,-3.143522266133398,354.970061787375,,,2.8145647580979403,,,-0.4993237835380526,-22.831252120112143,-6.196977469123621,1202.9866536458323,37.09592107852784,-1.0817639148309188,0.2062567569801784,-0.19048538903393789,-0.29585360938853095,4.807328580449961,3.3655803941232927,2.3593017074091676,2.9367883662116334,0.3797682293272281,-0.20422928030371243,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,9,True,-0.8067971473042511,0.8064242150560096,0.11173512942179212,0.4845213512802157,-0.21367185893923854,-0.0375725847418642,1.932905556239606,3.0638721075915214,0.04770748527913395,-0.34225990209051405,-0.1862716931532455,-0.49519510431082897,0.49040484592307665,1,Growing,9.350871345144505,25.460758610895212,55.852690035652905,88.37712669164645,87.57582986747848,48.70908295132465,7.559462329692083
25102010.0,18.0,-31.0,3.0,102187,0.038,2419.0,7447.0,584.019,3711.0,35108.0,2024.0,DE000PAH0038,2405.0,336111.0,84.1,35108.0,0.0,0.0,150.0,-20017.0,2510.0,7733.0,PORSCHE AUTOMOBIL HOLDING SE,1.0,151.34750000000003,719.0,25.0,37.0,114.0,1.0,0.0,DEU,360.0,-30.0,42841.0,2024-12-31,251020.0,-30.0,0.0,1431.0,74.0,-0.07236058915524847,-57.01549504386465,,,,,,-0.07284690400657971,16.126666666666665,16.126666666666665,16.033333333333335,20.826666666666668,5.2963282836535095,0.21211689643386122,0.21536401959667312,81.94953432459559,18.050465675404403,-0.08611111111111111,,17.648981116220444,0.0,0.0,0.0,,,0.0,,5.62078382857543,,151.34750000000003,1279.6525,,10.576345213137667,,1.2202631878774068,,,,,-31.298309759774213,-9.523809523809534,-25.673008926017303,0.0,,0.01681188667359388,-3026.651583005597,5099.317554258704,,0.07543338624573019,3.340258163908406,1.0229259624014593,,,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,11,True,0.9016883488519016,-8.083615018714433,10.93439989486378,10.912268520493715,2.809123135342813,-0.14997413492739653,2.760070855006509,-0.794343441388439,-0.05769254787777214,1.9843093089815724,-0.14831568391595645,-2.21163856145763,-0.9039179455287207,1,Growing,0.014210150938195719,19.76583183237206,0.029340396324137513,63.27916975493729,74.43896107152501,47.21993533449785,2.9705588352310874
50201030.0,24.393,-77.675,59.704,104364,1.393,150.013,1686.604,88.2,4841.0,70.747,2024.0,DE000TCAG172,57.811,516210.0,84.1,70.747,264.388,454.165,241.261,-215.678,5020.0,2066.292,TELE COLUMBUS AG,861.527,146.314,0.0,50.0,62.429,41.977,182.645,24.373,DEU,160.295,104.97,2145.912,2024-12-31,502010.0,104.97,454.165,182.96,,-3.619673127323022,-304.8581565296055,-17.10281505620204,23.112745367872908,-47.48890821617694,23.112745367872908,41.78591481069656,-4.420004882348489,0.6217871931228006,0.5207638200952496,0.23962016239674047,0.23962016239674047,-4.252178094907899,23.839936675760104,24.433276322670928,3.296826710508167,96.28968941876461,-0.48457531426432515,15.916642850338194,80.55227800580826,0.21164194990288515,326.0337401292175,7.60694425834115,47.982473330177356,189.69471447601643,,10.847577237106632,5.476226424941936,32.2160448295223,0.8010840701908072,36.646000000000015,8.068873647242745,79.9704853519895,,30.332197831710175,18.517499146785855,,,-5.23797700247669,6.968117109469341,-88.76476993184659,1550.7207207207223,13.93130514004499,-3.429749501525803,1.586904963150663,0.9498068934485586,0.2675789831591298,13.429030033806509,7.719910816431554,8.525978698101323,2.3736240840877216,0.7175103964694044,-0.5226286991132053,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,False,11,True,2.105844492377782,2.7986299836559407,0.3244180183005381,-0.037590780994929525,-0.6307935585239371,0.6761326118305505,4.57724000630127,3.8446706797612635,0.08935247745647552,0.862794192395216,-1.0531274066393734,0.7775245309327935,-0.18174415481817496,1,Growing,2.7066556615483393,32.16503787282407,52.59809102752613,79.8990602774636,45.887722655462774,52.18810704691748,5.907417945542946
20305030.0,25.815,34.362,355.237,210326,12.398499999999999,514.068,626.0,1.92,4400.0,23.821,2024.0,DE0005261606,134.96,488320.0,84.1,23.821,963.834,1220.664,373.079,3.599,2030.0,1051.383,BLG-BREMER LAGERHAUS-GESELLS,510.229,38.921,0.0,20.0,-90.467,132.628,78.213,15.628,DEU,28.88,112.575,1408.04,2024-12-31,203050.0,112.575,1220.664,169.001,7.984,2.4404136246129373,15.108517694471265,2.815025264937772,9.222439590255796,0.2948395299607427,9.222439590255796,21.04018796327245,5.287917749657214,1.3779065559841213,1.336017304645933,0.3617464397620879,0.3617464397620879,10.013138831283202,26.279333361319843,31.8470257335964,1.6917843243089685,74.6699667623079,1.189819944598338,5.540022207417277,53.87829891196273,0.8669242351069572,98.45255474452556,3.4361961169585373,106.22210944207416,41.79929939770485,8.657866925788538,61.67353468134118,34.81413880287492,3.1885105155882374,0.4976282715149656,130.08,10.656495153457463,23.030041242359513,491.82527210290436,59.10918937072331,6.889692822922605,53.348152264517914,46.651847735482086,0.8784043436760092,6.882814824711092,7.93505702098023,179.41745070241012,-5.828695862569555,0.31921122031500315,3.1751302952972766,0.1774761505445499,0.6248856926695983,1.7478538852135697,13.55182879245385,12.00257094968893,2.7659994441819786,0.36689241515717624,-0.17306251416101223,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,11,True,-0.2517202342646217,2.085252174488862,0.1395812926424846,0.631637838036549,0.06016108620764443,0.8423391116188765,1.5418758457917503,-0.09165794544460969,0.6013188696170789,-0.9612148130146857,-1.5320918939297832,0.04368514494279101,-0.24453299955639565,1,Growing,27.395982154046283,57.22661628584632,47.405049884806445,82.13159779579941,90.13502774693112,50.609674674679255,19.54238530449546
20304040.0,575.095,-2.485,670.155,319665,0.703,1855.197,1655.982,88.2,6159.0,194.517,2024.0,DE000A0DPRE6,431.751,532112.0,84.1,194.517,2454.5,749.098,1276.941,-39.208,2030.0,2252.627,ALLANE SE,38.958,151.34750000000003,10.4,20.0,-80.6045,304.6,12.706,36.547,DEU,47.387,10.221,2441.071,2024-12-31,203040.0,10.221,3809.562,320.288,,-0.10179957895530281,-20.156592997013114,-0.3317322967088418,1.3644409676704516,-5.234028124491054,1.3644409676704516,-227.66073330859248,-0.13428810283064188,1.4528447281432735,1.4242239852898448,0.3381135072019772,0.34625797119835605,23.68861864321029,8.513302179243974,10.079232149375118,7.968510543118164,92.28027369953598,-0.05244054276489332,149.57743860678994,80.31646764883119,0.3068726800654303,1065.5732574679944,1.11779812133014,326.5348125345416,5.200654653997208,1.295443540577184,67.16009521985389,45.14026834942531,20.203965302270202,11.911498504643477,168.9405,22.552523167863217,47.253565541013096,,12.549396710827331,11.22683547413022,,,20.63158233759541,45.882858455909826,-3.698630136986303,0.0,0.0,-0.8366671539152435,-0.589690735495042,-0.20043456045232974,-0.2237335592599598,3.041086649386782,5.672077992094691,13.120798207016513,4.747294082571526,0.8326079153159311,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,11,True,1.2912040742244488,5.427369013466309,-1.056800612152629,1.0500630595654712,2.3030729865905917,-1.2244189380642787,6.847549205939232,-7.233439594107558,2.406271710588008,-0.8758357278826592,-0.5696106671308387,0.983277784829682,2.7572521276316655,1,Growing,0.2078584355207695,16.755601897388463,55.264277463538,82.09226854064987,44.59344950650117,51.805843823559734,2.596483658816577
