gsubind,xsga,ebit,rect,gvkey,emp,act,dltt,dvt,sic,ceq,fyear,isin,che,naics,xrd,seq,cogs,revt,lct,ib,ggroup,lt,conm,ppent,capx,ivst,gsector,fincf,dlc,dp,invt,loc,xint,oibdp,at,datadate,gind,ebitda,sale,oancf,ivch,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,operating_margin,gross_margin,roc,current_ratio,quick_ratio,cash_ratio,cash_ratio_enhanced,working_capital_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,interest_coverage,net_debt_to_ebitda,debt_to_assets,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,capital_intensity,working_capital_turnover,inventory_turnover,asset_quality,capex_to_revenue,capex_to_depreciation,fcf,fcf_margin,reinvestment_rate,cash_conversion,financial_leverage,rnd_intensity,dividend_payout_ratio,retention_ratio,revenue_growth,asset_growth,employee_growth,fcf_growth,capex_growth,margin_trend,leverage_trend,capex_trend,fcf_trend,margin_volatility,leverage_volatility,cf_to_assets,cashflow_volatility,margin_consistency,growth_quality,ebit_outlier,ebitda_outlier,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,operating_margin_outlier,gross_margin_outlier,roc_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,cash_ratio_enhanced_outlier,working_capital_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,interest_coverage_outlier,net_debt_to_ebitda_outlier,debt_to_assets_outlier,asset_turnover_outlier,revenue_per_employee_outlier,receivables_turnover_outlier,days_sales_outstanding_outlier,capital_intensity_outlier,working_capital_turnover_outlier,inventory_turnover_outlier,asset_quality_outlier,capex_to_revenue_outlier,capex_to_depreciation_outlier,fcf_outlier,fcf_margin_outlier,reinvestment_rate_outlier,cash_conversion_outlier,financial_leverage_outlier,rnd_intensity_outlier,dividend_payout_ratio_outlier,retention_ratio_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,fcf_growth_outlier,capex_growth_outlier,margin_trend_outlier,leverage_trend_outlier,capex_trend_outlier,fcf_trend_outlier,margin_volatility_outlier,leverage_volatility_outlier,cashflow_volatility_outlier,margin_consistency_outlier,growth_quality_outlier,years_available,latest_year,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,cluster,cluster_name,proximity_score,growth_score,trends_score,volatility_score,quality_score,relative_score,overall_score
20303010.0,19.5,2524.6,2599.0,100431,14.608,11025.8,5086.7,1441.2,4412.0,20653.8,2024.0,DE000HLAG475,7512.7,483111.0,115.2,20653.8,14028.7,19111.8,7162.0,2385.5,2030.0,12893.9,HAPAG-LLOYD AG,16425.6,2166.4,2032.1,20.0,-3083.0,1521.6,2071.7,630.6,DEU,335.7,4596.3,33617.1,2024-12-31,203030.0,4596.3,19111.8,4364.9,233.6,7.509868489548474,11.54993270003583,13.209640117623668,24.04954007471824,12.481817515880241,24.04954007471824,26.59665756234368,9.807890289621414,1.539486177045518,1.451438145769338,1.0489667690589222,1.3327003630270873,11.493555363193135,0.2462839767984584,0.3199556498077835,61.43837511266588,38.35518233280087,7.5204051236222815,-0.19676696473250235,19.657555232307367,0.568514238289442,1308.3105147864183,7.353520584840323,49.63608869912829,85.94480896618842,4.946374035923185,22.246590548683795,30.079037156685146,11.335405351667557,1.045711251629097,2198.4999999999995,11.503364413608343,49.63229398153452,172.894715994613,1.6276472126194694,0.6027689699557341,60.41500733598827,39.58499266401173,6.59416046180874,15.87148943210488,-10.35286897821418,-32.5902986447538,27.091399741874934,3.2416051113864066,-0.07634187191093861,0.36406750216448686,3.3951929134376515,17.218849594851257,0.32090091521625863,12.984165796573768,15.308691714569363,0.3898563721220257,0.32417693341940584,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,11,True,3.3032965538079386,1.0617714406185619,4.76133737319257,-4.825180499436107,2.6469305156814036,-2.4951895055607394,-1.7560251112222025,-0.6498705482730579,-1.1272912926515657,0.5935767370713021,-0.2553303072676692,-0.8248403742780472,0.4660545728256327,2,Growing,3.0065668442726965,53.96895243032629,86.1453155555703,28.353101355593907,81.13239661463346,50.52863231253339,9.297969602258021
20304040.0,983.991,514.314,693.228,103533,7.864,5240.0,2757.739,127.078,7510.0,2128.658,2024.0,DE0007231326,163.577,5321.0,10.105,2128.658,886.577,4002.172,1595.496,243.913,2030.0,4421.998,SIXT SE,1124.128,89.925,0.0,20.0,-832.872,327.736,222.954,175.534,DEU,154.362,737.268,6550.656,2024-12-31,203040.0,737.268,4002.172,1079.847,0.003,7.851335805146843,11.458533968350013,12.85087197651675,18.421697018518945,6.094515677986853,18.421697018518945,77.84760375116312,10.525423947337885,3.2842451500975245,3.1742266981553073,0.10252423070944709,0.10252423070944709,55.63571037770873,1.2955293898785056,1.4494930608862486,32.495340924634114,67.50465907536588,3.3318692424301317,3.9631423037484335,47.10177118139008,0.6109574369345605,508.92319430315365,5.773240550006636,63.222725060292255,28.08794824410345,1.0981390060211211,5.050742306333816,13.07968240127401,2.246904930622672,0.40333432008396347,989.922,24.734619101827708,8.327568627777824,209.9587022713751,3.077364236058587,0.25248789907080454,52.09972408194725,47.90027591805275,10.54169455178815,1.5664001758860957,-9.97137950772753,-754.143566090226,46.78756814991347,0.591288928605766,-0.07683017051151256,-0.1037442110480408,2.9388099158284624,5.450365938236021,0.3931101754976629,16.48456276745413,8.727931700986776,0.12946156599137126,0.31510746201486417,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,11,True,0.8878399538737769,-0.5736012956701693,0.9586960526702234,-0.6914277227738216,1.1563898598564535,-0.9993322684344621,-0.3301311234096701,1.4821054492390526,1.5950767002327821,-1.0173822480044625,1.7317736264010477,-0.004918510647863684,0.08358498511385382,2,Growing,8.780766048792673,40.08264035308628,93.10926895956452,85.84560148070865,62.934721522721574,47.26364932171067,9.524702472480012
20304010.0,739.0,-472.0,3607.0,221614,227.895,22598.0,33330.0,88.2,4011.0,17116.0,2024.0,,4684.0,482111.0,163.0,17116.0,25325.0,26203.0,25066.0,-1787.0,2030.0,66695.0,DEUTSCHE BAHN AG,43633.0,17874.0,514.0,20.0,5752.0,4793.0,3035.0,2185.0,DEU,935.0,2563.0,83898.0,2024-12-31,203040.0,2563.0,26203.0,4567.0,,-0.5625879043600562,-10.44052348679598,-1.8013204594893715,9.781322749303515,-6.8198297904820055,9.781322749303515,3.350761363202687,-0.9356539666177696,0.901539934572728,0.8143700630335913,0.18686667198595708,0.2073725365036304,-2.9416672626284295,1.9473007712082262,2.22733115213835,20.40096307420916,79.49533957901261,-0.5048128342245989,13.046820132657043,45.439700588810226,0.31231972156666427,114.9783891704513,7.26448572220682,50.24443765980995,166.519100866313,,11.590389016018307,9.882237955612768,68.21356333244285,5.889291598023064,-13307.0,-50.78426134412091,391.3728924895993,,4.901729376022435,0.6220661756287448,,,-42.01721581730875,8.2946096654275,-25.145589930727773,1.1170212765957421,10.30609725993581,-0.6138444855094198,0.1664278556428696,2.826218004104268,-2.5064489113267965,3.545165686302901,0.9874345302017017,5.443514744094019,1.5074311312744262,0.32978912341762556,-0.32266721792438124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,11,True,0.1633069476174482,-1.4859363406258557,1.1261528307204096,0.8327737608628542,0.7319757695107436,-0.26150499951721096,-1.053468873229857,0.1019768747882411,-0.7794455900452072,-1.933777345984545,-0.021981072983122144,3.603216451038099,1.7315832798734614,2,Growing,6.631751686644336,20.664853279287133,92.06832333037343,32.35858905584603,55.39569746242131,46.510567153140585,5.752428666550804
35201010.0,147.167,-241.272,42.655,231016,0.524,814.022,252.818,88.2,2836.0,49.048,2023.0,DE0006632003,679.345,325414.0,283.614,49.049,47.819,238.278,264.31,-189.734,3520.0,1977.262,MORPHOSYS AG,14.99,0.349,520.845,35.0,42.999,5.267,10.535,62.068,DEU,109.858,-230.737,2026.311,2023-12-31,352010.0,-230.737,238.278,-295.837,,-11.906958013848811,-386.82541947848074,-101.25651549870321,-96.83520929334642,-79.62715819337078,-96.83520929334642,79.93142463844754,-79.92659018706914,3.0798002345730393,2.8449699216828725,2.5702584086867692,4.540842192879573,27.12870827824554,5.154396623784379,5.261779037289243,2.420605721431705,97.5793942785683,-2.1962169345882865,,12.736692442571751,0.11759201820451057,454.72900763358774,5.586168092837885,65.33996004666818,6.290971050621544,0.43345970253514565,0.7704292066765484,35.63125305049423,0.14646757149212264,0.03312766967252017,-296.186,-124.30270524345512,,,41.31197374054517,119.02651524689647,,,-14.370730269848742,-15.462307649945839,-16.693163751987285,-19.653751522500464,-81.93581780538302,-9.350024856455683,0.42868959036981164,-0.35269395808601167,-14.312630135462468,59.69286138078496,1.6865268725124853,-14.599782560525012,6.565925530537057,0.22490140849214998,0.16866164819419466,False,False,False,True,True,True,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,10,True,3.844559342900626,0.110544830775045,3.4304619702438153,-1.863711489835325,-1.887912030210657,-0.044015244799324164,0.5398851199827623,2.016827389875463,3.1828871391235602,-0.9331613347851713,-1.1843327232841316,2.6560954250440676,-0.9368633822773776,2,Growing,2.9061231111784345,17.787947777725392,60.26733771281504,65.00079683434599,77.84877526145726,48.893698466714845,3.8306414111301827
45102020.0,234.7,486.6,1055.4,242158,5.369,3925.5,1375.9,24.713,7374.0,1922.7,2018.0,DE0007472060,2859.4,518210.0,82.9,1922.7,1102.5,2061.3,2339.6,347.4,4510.0,3932.2,WIRECARD AG,81.5,23.5,139.6,45.0,303.4,133.9,97.0,10.6,DEU,29.4,583.6,5854.9,2018-12-31,451020.0,583.6,2061.3,749.6,113.0,8.310987378093564,18.0683413949134,23.606461941493233,28.312230146024355,16.853442002619705,28.312230146024355,46.51433561344783,14.751712847874854,1.6778509146862712,1.6733202256796034,1.2221747307232007,1.2818430500940332,27.08671369280432,0.7156082592188069,0.7852499089821606,32.83916036140669,67.16083963859332,16.551020408163268,-2.312542837559972,25.78694768484518,0.3520640830757144,383.9262432482772,1.9530983513359863,186.8825498471838,3.953815553291612,1.299766693990794,104.00943396226415,66.86365266699688,1.1400572454276428,0.2422680412371134,726.1,35.22534323000048,3.135005336179295,154.0484997944924,3.0451448483902843,4.021733857274536,7.113701784686241,92.88629821531376,34.26399063610766,29.318008685106033,14.428815004262564,32.386939620907704,56.478891996271145,0.4879204244472153,0.17433069286363506,-2.233302976072102,6.82208304997171,1.220848560660378,0.2773352738296344,12.80295137406275,3.2125722627169773,0.3993138869511902,-0.36875584684393276,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,5,True,2.1958305443581834,-0.4844615575620666,-0.07495923870332216,1.1141840840035422,2.5994014371521192,-1.172026206348939,-0.671317114283467,-1.0288699006463635,-1.4441492920110712,-2.249711423421562,1.7347893181244942,2.007778548628037,0.031667365014622896,2,Growing,7.718694756615731,22.76710838090169,94.37510161519805,43.24810727042128,52.37248552894229,49.252407262895474,6.5025441597815465
20305010.0,37.0,711.2,499.9,245839,19.211,3977.0,11108.5,88.2,4581.0,4828.6,2024.0,DE0005773303,3298.1,488119.0,84.1,4828.6,3053.9,4489.3,2476.6,450.6,2030.0,15074.7,FRAPORT AG,9850.3,1250.1,651.9,20.0,489.9,1367.8,532.3,24.8,DEU,470.8,1243.5,20252.8,2024-12-31,203050.0,1243.5,4489.3,1179.1,,3.511613209037763,9.331897444393821,15.842113469805982,27.69919586572517,10.037199563406322,27.69919586572517,31.973804379301896,4.462543373637613,1.6058305741742713,1.5958168456755228,1.331704756521037,1.594928531050634,7.4083583504503085,2.3005633102762704,2.5838338234685,23.841641649549693,74.4326710380787,1.5106202209005948,7.380940892641736,61.602840101121814,0.22166317743719388,233.68382697412943,8.980396079215843,40.64408705143341,219.41728109059318,2.9920687816582245,123.14112903225806,18.75296255332596,27.846212104336978,2.348487694908886,-71.0,-1.5815383244603836,106.0215418539564,165.79021372328458,4.194342045313341,1.8733432829171583,19.573901464713714,80.42609853528629,10.819550728215255,7.209291246049676,6.390873345516979,-10.915934755332424,32.580337257397375,-1.4119148056778545,0.20639183826524174,2.5186092961726434,-2.8340724992644297,19.168434900645412,0.7840965888141145,5.821911044398799,2.761984825328693,0.059681037092877774,0.6484236809527287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,11,True,2.7764628620836374,-1.2030792841430755,1.6908577249873797,-0.1444286824226069,1.5635142766231158,-0.2596283378504194,-1.8733820927751892,-0.1990424981502925,1.2233733074593323,-2.723723258308237,1.5550693834553193,1.5166381237373248,1.122085406892187,2,Growing,9.888187728678698,56.64270687802274,89.05472142201745,40.32917772599562,44.405479267904866,49.35149392639573,12.451681123174891
20104010.0,2.919,-1.138,367.934,315541,0.024,367.934,525.0,88.2,3640.0,2111.461,2024.0,DE000LED4000,0.0,3351.0,84.1,2111.461,8.449,8.887,458.122,0.0,2010.0,1370.422,OSRAM LICHT AG,0.037,151.34750000000003,0.0,20.0,-80.6045,0.0,155.2045,0.0,DEU,24.067,-1.138,3481.883,2024-12-31,201040.0,-1.138,8.887,320.288,,-0.03268346466552724,0.0,-12.805221109485764,-12.805221109485764,0.0,-12.805221109485764,4.928547316304721,-0.04316392315304493,0.803135409345109,0.803135409345109,0.0,0.0,-2.590207654880994,0.24864300122048197,0.24864300122048197,60.641354117872424,39.358645882127576,-0.0472846636473179,,15.078048285941831,0.002552354573660287,370.2916666666667,0.024153788451189616,15111.501068977157,0.41633847192528406,,,10.567098320075662,1703.021267019242,0.975148916429614,168.9405,1900.9845842241475,47.253565541013096,,1.6490396933687148,946.3260942950376,,,,10.338899476680673,0.0,0.0,0.0,,0.030081994470008692,299.01904148605547,334.3723054355889,,0.14640872048535256,9.1987008179195,3.5272409411881007,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,11,True,1.2249337187858311,-1.153132768878538,0.8918870999332883,0.44461053618702523,1.029598279071788,-0.5674545747785661,-1.1184951731967179,-0.5874914818996452,-0.5063856021857931,-2.132861883307897,1.112282982820048,2.5821479031873737,1.3964332010052227,2,Growing,11.788849446558384,63.384935251290074,50.93286816917508,45.70790826783126,80.32881741746235,51.28691420231559,14.223280066316864
45301010.0,73.1,121.7,188.4,319865,3.825,1198.2,1440.8,6.0,3674.0,2009.9,2024.0,DE000WAF3001,663.7,334413.0,83.1,2009.9,898.9,1412.8,570.3,63.0,4530.0,2869.2,SILTRONIC AG,3820.8,699.9,366.6,45.0,525.6,82.5,238.5,308.3,DEU,40.9,360.2,5084.4,2024-12-31,453010.0,360.2,1412.8,344.5,292.3,2.3935960978679884,3.134484302701627,8.61409966024915,25.495469988674973,4.459229898074745,25.495469988674973,36.37457531143828,3.5268206450865045,2.1009994739610733,1.560406803436788,1.1637734525688237,1.806593021216904,12.349539768704275,0.716851584655953,0.7578984029056172,39.53072142239006,56.43143733773896,2.975550122249389,2.3864519711271512,29.96027063173629,0.2778695617968689,369.359477124183,7.498938428874734,48.67355605889015,270.4416761041903,2.2500398152572063,2.91566655854687,16.75910628589411,49.53992072480181,2.9345911949685535,-355.4,-25.15571913929785,203.16400580551522,283.07313064913717,2.529678093437484,5.881936579841449,9.523809523809524,90.47619047619048,-6.6719513806315245,12.863770560944744,-2.0987970309700454,-50.00703333802223,-41.61661661661662,1.3043987376036914,0.02857687177787374,6.12410903989961,-4.0532578301195255,10.982404135082342,0.28275825618027317,6.775627409330502,8.47179587857436,0.15517386689275128,0.1554490730765204,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,11,True,1.3623921090390743,-1.1826465161491302,1.9085867636272897,-0.3326607820839485,0.5980248348274171,-0.7542412954112064,-1.149628674965064,-0.872064888212925,-0.48519058387265557,-2.188681182183367,0.955841435976759,2.1463850661298234,1.7461371652075381,2,Growing,13.159411115592937,43.0212000625655,93.4989690572329,90.83028006441366,68.73615734834787,47.68352997866933,11.716944455621999
25301040.0,3751.2,-264.5,659.6,324859,42.711,5196.3,5399.6,88.2,5961.0,2592.3,2024.0,DE000A2E4K43,3808.7,454110.0,415.2,2592.3,8569.7,12294.7,3732.7,-882.4,2530.0,9707.9,DELIVERY HERO SE,710.6,139.1,0.0,25.0,1579.6,267.8,395.8,174.6,DEU,316.9,131.3,12420.4,2024-12-31,253010.0,131.3,12294.7,638.3,,-2.129561044732859,-34.03927014620221,-2.151333501427444,1.0679398439978203,-7.177076301170422,1.0679398439978203,30.297607912352476,-3.3096009709831202,1.39210223162858,1.3453264393066682,1.020360596886972,1.020360596886972,11.783839489871504,2.0829379315665624,2.1862438760945877,20.871308492480114,78.16092879456377,-0.8346481539917956,14.156130997715161,45.62977037776562,0.9898795529934624,287.85792887078276,18.63963007883566,19.58193367873962,5.779726223494676,8.400314293522818,49.08190148911799,35.975491932626966,1.1313818149283836,0.3514401212733704,499.19999999999993,4.060286139556068,21.79226069246436,,4.79126644292713,3.377064914149999,,,23.665496534867604,18.427124849825518,-4.261185331300998,-398.56459330143537,-5.822613405551791,8.972026520287347,0.3008027572527716,-0.0801579304416634,6.9184227417801,32.619992422082234,1.266528482981589,5.139125954075554,5.329311162187991,0.832158532973581,0.6939970776631674,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,11,True,4.146903848208405,0.18744228534498258,1.9394326886162403,-2.340329704036701,0.8497552889256917,-1.933762208935743,1.3641013145593022,2.239139880295644,3.3977303361767883,0.6868296077562057,2.8513931821043355,1.9050315643845392,-1.7744830993983989,2,Growing,3.232483186421131,39.21524701231565,65.53082240346232,61.66178290186638,34.50129827934496,53.03693705932757,7.1752803264158
30101030.0,4734.8,2.6,50.7,325735,21.783,887.4,672.8,88.2,5960.0,891.7,2024.0,DE000A161408,496.6,454.0,167.7,891.7,2601.1,7661.3,976.1,-136.4,3010.0,1744.3,HELLOFRESH SE,1201.3,112.2,9.9,30.0,-26.9,241.5,263.6,237.2,DEU,38.6,266.2,2632.7,2024-12-31,301010.0,266.2,7661.3,239.3,,0.09875792912219394,-15.296624425255132,0.03393679923772728,3.4746061373396158,-1.7803766984715388,3.4746061373396158,66.04884288567216,0.16618728028124002,0.9091281630980432,0.6661202745620326,0.5087593484274152,0.5189017518696855,-3.369164735822541,0.7545138499495345,1.0253448469216102,33.87017130702321,66.2551752953242,0.06735751295336788,1.569120961682945,34.72860561400844,2.9100543168610176,351.7100491208741,151.11045364891518,2.4154516857452393,15.680106509339145,,10.965851602023609,20.78854408022183,1.4645034132588464,0.4256449165402124,127.10000000000001,1.6589873781212066,46.88675302966987,9203.846153846152,2.95245037568689,2.1889235508334095,,,0.8516968117315615,1.9912447216518636,14.575005259835905,-4.722638680659664,-55.191693290734825,3.4122079361327287,0.04125791311740634,0.10159847107856994,2.427733443519362,14.281215114286393,0.6547261115670869,9.08952786113116,27.8212903455183,0.6279619665767598,0.26846720111114136,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,11,True,4.362160453742832,1.90351450680442,6.812978829834322,-7.959025296921975,0.3641743191454218,-3.483632772897568,-0.22624674336086406,0.17921819777574674,-1.2485625878542863,2.887227593921594,-2.1862414352218473,-1.297939055356822,-0.40688231915892753,2,Growing,0.4365613695115363,39.32284592337078,85.82394521991215,3.2682205275743716,61.2034760996344,50.421192596840996,6.073051436310231
