xsga,cogs,seq,act,ggroup,ib,rect,ebitda,oibdp,ppent,datadate,gsector,ceq,isin,conm,dlc,gind,dltt,ebit,sic,che,emp,revt,loc,invt,gsubind,oancf,at,gvkey,fyear,lt,sale,dp,lct,naics,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,current_ratio,quick_ratio,cash_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,revenue_growth,asset_growth,employee_growth,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,asset_turnover_outlier,receivables_turnover_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,years_available,latest_year,cluster,cluster_name
3923.0,17833.0,516.0,6455.0,2550.0,76.0,2135.0,881.0,881.0,2219.0,2024-09-30,25.0,516.0,DE0007257503,CECONOMY AG,535.0,255040.0,2095.0,233.0,5399.0,1010.0,40.99,22442.0,DEU,3114.0,25504020.0,838.0,10135.0,100746,2024.0,9620.0,22442.0,648.0,7072.0,452311.0,2.2989639861864823,14.728682170542637,1.0382318866411193,3.9256750735228585,0.33865074414045093,0.9127545248868778,0.4724264705882353,0.14281674208144796,4.060077519379845,5.096899224806202,5.091267883571781,94.9185989146522,2.2143068574247655,547.4993900951451,10.511475409836066,34.72395508421709,0.8991997122560935,5.1894135962636145,-0.9065635198839628,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,11,True,1,Mid
6479.288,24525.024,1071.799,16688.667,2010.0,775.625,7248.347,1157.534,1157.534,1834.406,2024-12-31,20.0,1071.799,DE0006070006,HOCHTIEF AG,1073.329,201030.0,7150.546,563.119,1540.0,6531.545,50.961,33301.27,DEU,569.897,20103010.0,2129.372,24654.931,100054,2024.0,23459.402,33301.27,594.415,14896.792,2362.0,2.2840015248876586,72.36664710454106,1.690983557083559,3.4759455119879816,2.3291153760802517,1.120285964924529,1.0820296074483688,0.43845312467274833,6.67153636082885,7.672963867292282,4.3471993492904115,95.15095377877958,1.3506941065866296,653.4657875630384,4.594326127046622,79.44581858289489,19.978436409854616,29.72058092884826,38.66184153243359,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,11,True,1,Mid
558.7,2740.1,1185.0,2690.1,2010.0,-48.9,1500.6,239.3,239.3,524.2,2024-12-31,20.0,1185.0,DE0006204407,KUKA AG,490.7,201060.0,104.2,87.6,3569.0,656.0,,3732.4,DEU,533.5,20106020.0,272.9,3998.1,100449,2024.0,2445.5,3732.4,151.7,2208.3,333999.0,2.191040744353568,-4.1265822784810124,2.3470153252598864,6.411424284642589,-1.3101489658128818,1.2181768781415567,0.9765883258615223,0.2970610877145315,0.08793248945147679,0.5020253164556961,29.6390785623171,61.16655411320377,0.9335434331307372,,2.4872717579634815,146.74713321187437,-7.926092212053182,0.6647027721127019,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid
154.67,1170.277,-69.528,1224.75,2010.0,-102.598,327.039,139.665,139.665,176.117,2015-12-31,20.0,-69.528,DE0006177033,REPOWER SYSTEMS SE,5.982,201040.0,870.727,43.332,3510.0,421.822,3.912,1589.278,DEU,416.552,20104020.0,318.052,2126.193,251958,2015.0,2195.55,1589.278,96.333,1129.736,333611.0,2.038008779071326,147.56357151075827,2.726521099518146,8.787952768489841,-6.4556358296031275,1.084102834644554,0.7153866035958842,0.3733810376937621,-12.523400644344724,-12.609437924289493,-3.270070026568613,103.2620274829237,0.7474758876546014,406.2571574642127,4.859597784973658,75.10909670932335,-19.12116522502927,38.102234442013064,12.835304297663686,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,3,True,1,Mid
48.345,45.87,766.293,669.399,5510.0,-173.159,160.594,237.524,237.524,2684.594,2024-12-31,55.0,766.293,DE0006095003,ENCAVIS AG,1003.269,551050.0,1584.684,72.748,4911.0,478.049,0.423,410.804,DEU,6.902,55105020.0,207.068,3923.899,329260,2024.0,3148.809,410.804,164.776,1150.37,22111.0,1.8539722862387642,-22.596970088464854,17.708688328253867,57.81930068840615,-42.15124487590189,0.581898867320949,0.5758990585637664,0.41556108034806194,2.0679870493401347,3.3772369054656637,19.528866568685892,80.2469431552647,0.10469280682300945,971.1678486997636,2.5580283198625104,142.68802153825183,-12.994010454171933,9.803794820563837,7.360406091370542,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,9,True,1,Mid
146.151,1506.518,378.966,441.204,5510.0,35.94,270.851,90.445,90.445,793.789,2024-12-31,55.0,378.966,,PFALZWERKE AG,10.628,551030.0,256.7,27.879,4911.0,93.088,1.492,1787.197,DEU,19.184,55103010.0,49.506,1732.074,220307,2024.0,1347.032,1787.197,62.566,264.951,221122.0,1.609573263036106,9.483700384731083,1.5599287599520366,5.0607179846429915,2.0109702511810394,1.665228664922948,1.592822823842899,0.3513404365335477,0.6773694737786503,0.7054142060237593,21.879319243866025,77.76988742975183,1.0318248527487854,1197.853217158177,6.598450808747244,55.31601440691765,-9.603162680691558,-2.583562522145544,6.0412224591329,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid
175.4,2615.8,1046.7,868.8,5510.0,117.2,403.9,103.0,103.0,1020.8,2024-12-31,55.0,1046.7,DE0007760001,GELSENWASSER AG,97.5,551030.0,319.5,40.3,4941.0,26.2,1.842,2980.4,DEU,73.7,55103010.0,127.7,2996.6,101161,2024.0,1948.7,2980.4,62.7,866.7,221310.0,1.3448575051725289,11.19709563389701,1.3521674942960675,3.4559119581264257,3.9323580727419136,1.002422983731395,0.9173877927772007,0.03022960655359409,0.3052450558899398,0.3983949555746632,34.9295868651138,65.0303677501168,0.9945938730561303,1618.0238870792616,7.379054221341917,49.464333646490395,-26.773297953367237,-24.205787130716306,5.6192660550458795,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid
5347.0,25222.0,1668.0,4544.0,3010.0,-120.0,966.0,907.0,907.0,5404.0,2024-09-30,30.0,1668.0,DE000BFB0019,METRO AG,1153.0,301010.0,2866.0,152.0,5140.0,816.0,80.951,31029.0,DEU,2258.0,30101020.0,1079.0,11736.0,324977,2024.0,10067.0,31029.0,755.0,6498.0,4244.0,1.2951601908657124,-7.194244604316546,0.48986432047439493,2.9230719649360277,-0.38673498984820653,0.6992920898738073,0.3518005540166205,0.12557710064635272,1.7182254196642686,2.40947242206235,14.212678936605316,85.77880027266531,2.6439161554192228,383.3059505132735,32.12111801242236,11.36324083921493,1.56459690353834,0.7554945054945028,-1.0790136129237404,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,True,1,Mid
57.081,1061.984,553.362,191.879,5510.0,120.931,179.089,32.615,32.615,168.989,2024-12-31,55.0,553.362,DE0006458003,LECHWERKE AG,0.0,551010.0,0.0,19.4,4911.0,1.247,0.459,1175.02,DEU,3.785,55101010.0,110.958,1736.552,101148,2024.0,1183.19,1175.02,13.215,1053.733,2211.0,1.1171562959243373,21.85386781166759,1.6510357270514544,2.775697434937278,10.291824820003063,0.18209451540380722,0.17850252388413385,0.0011834117371288554,0.0,0.0,31.865558877591916,68.13444112240809,0.6766396859984614,2559.9564270152505,6.561095321320684,55.63095521778353,-19.977662229758952,-2.234437781810017,20.15706806282722,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid
263.662,1295.94,636.859,851.562,2510.0,-137.849,233.211,119.706,119.706,715.129,2024-12-31,25.0,636.859,DE0007856023,ELRINGKLINGER AG,44.687,251010.0,320.667,11.636,3050.0,124.399,9.078,1803.136,DEU,419.759,25101010.0,168.022,1759.303,220295,2024.0,1073.971,1803.136,108.07,602.484,339991.0,0.6613982923919302,-21.64513652158484,0.6453201533328601,6.638767125718747,-7.644958561084687,1.4134184476268248,0.7167045099952861,0.20647685249732772,0.5035133365470221,0.5736811444919518,36.19950628174908,61.045254853768796,1.024914980534905,198.62701035470369,7.731779375758433,47.20776192145241,-2.3812204946078164,-12.393031092378804,-5.200501253132838,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid
