cluster,roa,roe,ebit_margin,net_profit_margin,current_ratio,quick_ratio,debt_to_equity,equity_ratio,asset_turnover,revenue_per_employee,cluster_name
0,2.630379283753941,19.229081388915006,1.800160971811606,-0.9452632139766377,1.7013978028876748,1.4053675555595917,3.0090092362107628,22.540973416676106,1.4008300234132862,1070.5716130441526,Tier 1
1,5.541388743872891,4.237680365248519,8.979662220412576,4.150216664572083,1.4887354671901227,1.055387276022495,0.5677641838748917,38.932496197337244,0.7247634631192299,441.0458967455294,Tier 2
