gvkey,company_name,years_available,roa_trend,roa_trend_r2,roa_volatility,roe_trend,roe_trend_r2,roe_volatility,ebit_margin_trend,ebit_margin_trend_r2,ebit_margin_volatility,revt_trend,revt_trend_r2,revt_volatility,revt_cagr,debt_to_equity_trend,debt_to_equity_trend_r2,debt_to_equity_volatility,fcf_trend,fcf_trend_r2,fcf_volatility,cluster,cluster_name,static_proximity_score,static_profitability_score,static_liquidity_score,static_leverage_score,static_efficiency_score,static_relative_score,static_overall_score,proximity_score,trends_score,relative_score,overall_score,cluster_name_enriched
17436,BASF SE,11,-0.5203910451744728,0.4618113988120526,2.421572580770398,-1.73819822403739,0.5355901335057,7.510745009251506,-0.5584299133540365,0.5278355347349147,2.430632843352111,568.4818181818182,0.042123343710344194,8759.012785423172,-1.292391284636929,0.009783718602490584,0.23775978726264546,0.06345045655132886,-116.9909090909091,0.11235853006194121,1103.695041123975,0,High Performers,70.94771387925995,79.05938709379288,87.77130434711987,82.72487731229509,90.66074124389138,49.72195231570006,66.06256188827578,26.63074857791683,74.1908048825703,48.74477249114954,10.652299431166732,High Performers (Strongly Growing)
17828,MERCEDES BENZ GROUP AG,11,0.07122143360776512,0.017552498218325822,1.6999699420134697,-0.24603295279874668,0.033953051857163144,4.2223465039431725,0.3217632319941527,0.12006513144456506,2.9364862071335196,90.5,0.0005314302406127889,12414.391787540197,1.14927981301447,-0.048266734018703114,0.29235502880583786,0.28228813787041723,2624.263636363637,0.6589083787831032,10223.390447788535,0,High Performers,66.72971130536872,86.77482552624382,95.21449255312913,92.82953589323391,69.19771142474809,51.17138911326269,63.70945993043186,0.7065321295764573,2.6753880511275425,55.02851280673215,0.28261285183058293,High Performers (Strongly Growing)
19349,SIEMENS AG,11,0.053867822909594944,0.03957489262524719,0.8562873951571512,-0.2601259080517099,0.08604901865672825,2.8042107404142556,0.42746573000797133,0.598083204742289,1.7479157657238145,-562.6545454545455,0.0435183113190721,8529.1512187554,0.5440493330430618,0.024189964481627198,0.30192877867166124,0.1392140203350838,538.9454545454546,0.8694510628374966,1827.7729347012573,0,High Performers,62.03092447293395,70.5097322399444,94.99148829013946,92.11462665865322,73.29022436794055,51.48152170165116,59.119312558218866,15.78850086278614,52.762676826525144,50.13551739144333,6.3154003451144565,High Performers (Strongly Growing)
100004,ALTANA AG,11,-0.4294549207168278,0.7007472582499218,1.6223213352994577,-0.5452305191279143,0.5225549415582613,2.3851416588241015,-0.6327483285192007,0.7372969057825468,2.3302890849247295,112.35146363636363,0.8245511120904775,391.2640478104163,4.962984628067524,-0.004314428789918095,0.048022379470009535,0.06225890350962745,-6.002609090909093,0.0580634562612465,78.77503769868824,0,High Performers,30.304386030161464,87.26709416659604,43.6211564138007,43.074647215437665,90.8771137057357,57.108379593785706,47.51420502278791,23.916938699198266,86.95039357405612,49.52717588748763,9.566775479679306,High Performers (Strongly Growing)
100022,BAYERISCHE MOTOREN WERKE AKT,11,-0.10730136513996362,0.06792746527834247,1.3019147361570051,-0.3146579923066314,0.05804011733372972,4.130233704730176,-0.32164706862213466,0.21494507685424222,2.193895041339535,6683.054545454545,0.8104576568589781,23475.229185724984,5.881175402100247,-0.0543750060409246,0.6511705363045719,0.21308454296293025,1102.4545454545455,0.29544514992115367,6413.901114308845,0,High Performers,64.15439930085759,88.43293667944747,84.45567436008457,91.62836077447368,68.26677416974218,49.350555948868326,62.751199259141224,2.843540166103461,23.572148817149543,56.50454948181063,1.1374160664413846,High Performers (Strongly Growing)
100042,MAN SE,7,-0.44793853774317977,0.34739349441494116,1.5199789832710475,-0.16028040694243867,0.003480138817942163,5.433906335897462,-0.6133146416011801,0.26986976990822664,2.3612186724961832,-495.7857142857143,0.7008141040379622,1184.4659693942504,-4.499330360890596,-0.017684891748890996,0.25592446600409813,0.06991598790538839,88.10714285714285,0.1154336387291758,518.6506433003996,0,High Performers,34.2364716588432,38.79041452539458,65.6180183619823,84.72159412968584,80.48713447028877,38.48190446628449,41.997901152128094,39.603212534117134,99.47450522298479,46.69656437715643,15.841285013646853,High Performers (Strongly Growing)
100054,HOCHTIEF AG,11,-0.14084986850625408,0.0301158991903557,2.5666020009856867,6.083255581648264,0.5480483281186025,25.985234156541445,-0.06720832207467915,0.01595106653843105,1.6827832852108888,892.2464909090907,0.5967033578690626,3652.6293771794976,4.185843296378322,0.5610995548342446,0.6963027607723038,2.1263799353333384,57.22258181818182,0.19735381212053,407.32839778632365,0,High Performers,20.563647520935902,50.697273833608435,87.16551557008778,27.206105839033583,56.45898578465429,59.095906997164214,29.554372226697552,29.883332168497294,95.1772397303131,50.09395616353637,11.953332867398919,High Performers (Strongly Growing)
100080,BAYER AG,11,-0.4288697186165794,0.476740795898359,1.9641932955671328,-2.7608516899841358,0.22424349667620563,18.43669830419003,-0.245515221629714,0.06171449807406264,3.125250421271386,535.8454545454546,0.16729925597450732,4142.786442013664,0.9887089806627225,0.05305825952896785,0.4464733623542867,0.2511049206481051,-170.84545454545454,0.1538049135320641,1377.5847411351012,0,High Performers,51.037896958748476,63.3435703091653,84.6361200287627,77.60237022822389,67.73275716040912,43.882206818550955,51.00402344221621,35.73750368251461,68.69221316125056,47.86713979952343,14.295001473005843,High Performers (Strongly Growing)
100083,BEIERSDORF AG,11,-0.5141279617984581,0.7410026651051637,1.8886928639604161,-0.6823819037512362,0.7678657660515291,2.462548815089021,-0.15217338384611181,0.2707791238919422,0.9247644127600778,326.76363636363635,0.8449818090711269,1124.1131821489294,4.595522763056659,5.913830031739115e-21,1.1375123894502603e-35,0.005544862366089663,11.918181818181818,0.031801371066971354,211.3426187008641,0,High Performers,36.826825561765645,54.70835313055168,86.98555313512799,45.71864983750144,95.53024702467701,55.59925890251638,44.57380288826829,20.52599248889543,89.20721838007901,49.35708430456743,8.210396995558172,High Performers (Strongly Growing)
100102,BILFINGER SE,11,0.5695337436079179,0.5407423370573197,2.449200127145734,2.216103725208977,0.5646084230355811,9.326450882408352,0.4126368727273161,0.5153294296066725,1.8177140365653564,-203.60272727272726,0.2851087648468285,1205.8084050760576,-4.150858180766304,-0.00039443784884686886,0.00011585635504330679,0.11588271217694306,33.9990909090909,0.49024155259863117,153.5543928718678,0,High Performers,48.73979825329139,81.7746956865852,90.22881769464844,92.55545235996084,50.771766164210995,51.28604707916048,52.72216859926134,26.264207065345875,92.06865347902051,49.7562403778823,10.50568282613835,High Performers (Strongly Growing)
