gvkey,roa,roe,ebit_margin,conm,roa_trend,roa_volatility,roe_trend,revt_cagr,cluster,cluster_name
104364,-3.619673127323022,-304.8581565296055,-17.10281505620204,TELE COLUMBUS AG,-0.8304749008107997,3.097682749679196,-18.20612123177637,7.530053359801503,5,Challenged
