gvkey,company_name,years_available,roa_trend,roa_trend_r2,roa_volatility,roe_trend,roe_trend_r2,roe_volatility,ebit_margin_trend,ebit_margin_trend_r2,ebit_margin_volatility,revt_trend,revt_trend_r2,revt_volatility,revt_cagr,debt_to_equity_trend,debt_to_equity_trend_r2,debt_to_equity_volatility,fcf_trend,fcf_trend_r2,fcf_volatility,cluster,cluster_name
325735,HELLOFRESH SE,11,8.347219078789843,0.6807276020445041,31.993012204905707,22.99446475115067,0.29183444952959087,134.60308894896207,3.4122079361327287,0.6279619665767598,13.61660434044079,916.3936,0.9047704300306826,3046.581834602551,60.01266183192724,0.02110568780500882,0.0120127159033558,0.608946174679435,25.577009090909094,0.20378962437096193,179.16728943482258,0,Growing
318452,ROCKET INTERNET SE,8,3.645697494075319,0.6210577408546093,10.5997175265025,3.6718727162360225,0.5842242560079726,11.007215717390606,-122.01437830990707,0.14775142725213203,727.3188121081633,146.16241666666667,0.598398173690245,432.9325476566579,32.93661949310789,-0.015806623232254048,0.7619838592512161,0.036215643902138446,,,,0,Growing
360887,DOUGLAS AG,5,2.64162657546941,0.7826942755456759,4.22270112687506,13.757069985987025,0.22758784376493232,40.78180219934398,2.7505162680335276,0.6899824917532128,4.682849284563041,341.0900000000001,0.9133619250728053,504.7339679474724,8.32359075821767,-0.33821184055338294,0.018479054135484944,3.518551700667748,49.03,0.6326511218043359,87.17556079544312,0,Growing
346413,AUTO1 GROUP SE,9,2.552316322036775,0.758972768724007,7.564422386471623,7.472876245285749,0.000373705158677015,998.1081784015447,0.5171088323214388,0.6165278140185146,1.700434818424967,628.8852333333334,0.8784031052547543,1732.522313107627,19.918353139460265,0.08606562927517494,0.00011493644337117929,20.727897000381432,-21.29948571428571,0.0371354339765186,188.76360578158776,0,Growing
100431,HAPAG-LLOYD AG,11,2.515379552410443,0.3051790405628194,14.398795860909525,4.526882045332824,0.39938513651476437,22.651826648539384,3.2416051113864066,0.3898563721220257,16.417528918537297,1855.9572727272728,0.5687827111004542,7782.063680738829,10.874428478067655,-0.06938069097005194,0.6334430626153152,0.2756670308819258,885.729090909091,0.28338444250350053,5261.540367752357,0,Growing
333885,TEAMVIEWER SE,9,1.8197907598372827,0.5591127255592879,6.2838547445964785,10.446607178572615,0.35333237263391803,45.377223583697344,2.123393221414488,0.14944096730055284,14.182407577683357,75.16689999999998,0.9728207126063874,196.77259169036526,28.26141948574381,1.0797271360491758,0.5744134129852624,3.678375832755143,21.517133333333334,0.9144973014020836,58.096178692038634,0,Growing
355804,IONOS GROUP SE,7,1.0697218581778403,0.7549887052103655,2.4622414522199536,-413.79490678680384,0.1570021207155362,2088.6341621481665,-0.3682413121916899,0.14808946354942037,1.9138170756370716,119.79846428571427,0.9667475939261269,243.68269918297858,10.080663906279241,-29.554761855459333,0.1561182536172921,149.59966385429036,39.94610714285713,0.7793515217474459,90.4977463805546,0,Growing
