cluster,roa,roe,ebit_margin,roa_trend,roa_volatility,roe_trend,revt_cagr,cluster_name
0,5.901707438217753,4.2988520673208255,8.244685940636508,-0.19252032937849725,2.918309543539174,-0.6586339232470201,5.2313994130824355,Upper-Mid
1,12.586584939824585,46.177530980949136,27.855912395273958,2.3740887603345118,7.58862218292919,-62.31993310256493,18.39917921014609,Top Tier
2,7.504732212448502,3.7720218699950294,21.893779438038006,0.4451246533098013,1.6132228689557409,-121.33209341493641,6.773296615536628,Strong Performers
3,-2.0689878302496645,23.484541704034154,-3.284899960519356,-0.5684678860726372,3.76481013647104,-0.34076722715968905,0.38465533610864366,Mid
4,0.09875792912219394,-15.296624425255132,0.03393679923772728,8.347219078789843,31.993012204905707,22.99446475115067,60.01266183192724,Lower-Mid
5,-3.619673127323022,-304.8581565296055,-17.10281505620204,-0.8304749008107997,3.097682749679196,-18.20612123177637,7.530053359801503,Challenged
