datadate,oancf,gvkey,oibdp,ggroup,seq,at,dlc,emp,gsubind,fyear,dp,dltt,ppent,gsector,loc,ib,cogs,lt,ceq,conm,naics,rect,ebit,che,ebitda,gind,sic,act,xsga,revt,lct,invt,sale,isin,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,current_ratio,quick_ratio,cash_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,revenue_growth,asset_growth,employee_growth,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,asset_turnover_outlier,receivables_turnover_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,years_available,latest_year,cluster,cluster_name
2024-12-31,785.511,102250,728.223,2520.0,1426.972,3782.421,395.753,18.623,25203010.0,2024.0,367.402,1007.369,1544.336,25.0,DEU,213.468,1280.106,2332.31,1426.972,HUGO BOSS AG,315.0,408.737,360.821,210.622,728.223,252030.0,2300.0,1852.58,2289.476,4307.349,1204.131,1071.561,4307.349,DE000A1PHFF7,9.53941932957754,14.959508665902344,8.37686939228746,16.906524175310615,4.955902110555703,1.5385203104977778,0.6486163050365782,0.17491618436864428,0.7059486801422873,0.9832862873272917,37.7264191373726,61.66182981746348,1.138780955372234,231.29189711646887,10.53819204035847,34.63592223430235,2.6180124689723083,8.9511465241338,-0.613726118048874,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,High Performers
2024-12-31,694.8,102175,967.5,2520.0,2827.7,7140.6,352.2,19.599,25203020.0,2024.0,370.2,1366.4,1882.5,25.0,DEU,281.6,4269.0,4312.0,2827.7,PUMA SE,316210.0,1505.3,597.3,368.2,967.5,252030.0,3021.0,4305.2,5.4,8817.2,2870.9,2013.7,8817.2,DE0006969603,8.364843290479792,9.95862361636666,6.774259402077757,10.972871206278636,3.1937576554915394,1.4995994287505658,0.7981817548503953,0.12825246438399107,0.48321957774870045,0.6077731018141954,39.60031369912892,60.38708231801249,1.2347981962300087,449.8800959232614,5.857437055736399,62.31394320192351,2.5053187160677615,7.5326787542919105,4.9140838284888355,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,High Performers
2024-12-31,558.151,238136,491.647,4510.0,1911.446,4217.281,243.49,13.952,45102010.0,2024.0,140.32,568.761,476.89,45.0,DEU,245.498,5027.075,2302.211,1911.446,BECHTLE AG,541512.0,1526.454,351.327,716.202,491.647,451020.0,7370.0,2638.103,839.448,6305.762,1608.168,377.231,6305.762,DE0005158703,8.330651905813248,12.843574968897892,5.57152331470804,7.7967896663400875,3.89323288763515,1.64043992916163,1.4058680436372322,0.44535272434223294,0.29755535861332205,0.42494059471206613,45.32413182806647,54.58993602750207,1.4952197873463968,451.9611525229358,4.130987242327643,88.35660305606207,-1.8213557665315405,10.8880205532778,-2.5289925946625713,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,High Performers
2024-12-31,452.17,103269,513.295,2010.0,1921.706,4749.469,42.073,19.788,20106020.0,2024.0,137.965,94.55,832.211,20.0,DEU,276.919,2665.788,2827.932,1921.706,KRONES AG,333993.0,1910.958,375.33,442.483,513.295,201060.0,3560.0,3198.498,1587.532,5352.733,2392.927,664.752,5352.733,DE0006335003,7.90256763440292,14.410060644031915,7.011932035466742,9.589400405363016,5.173413282523152,1.3366467092393541,1.0588480133326257,0.18491287030486095,0.049201074461962445,0.07109464194835213,40.46149158990195,59.54206670261454,1.1270171465483827,270.50399231857693,2.8010730743428165,130.307203815322,12.32308441606813,6.083389973306419,6.887052341597788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,High Performers
2024-12-31,906.6,269835,1302.5,2010.0,4726.7,11668.0,946.3,18.122,20107010.0,2024.0,418.9,2565.6,2135.6,20.0,DEU,536.2,12210.9,6906.0,4726.7,BRENNTAG SE,4246.0,2610.5,883.6,770.5,1302.5,201070.0,5160.0,5088.9,1519.7,16237.4,3478.2,1518.4,16237.4,DE000A1DAHH0,7.572848817278026,11.344066685002224,5.441757916907879,8.021604444061243,3.302252823727937,1.4630843539761946,1.0265367143925017,0.2215226266459663,0.5427888378784352,0.7429919394080436,40.50994172094617,59.18752142612272,1.3916181007884814,896.0048559761616,6.220034476153994,58.6813467673396,-3.4356025239219434,12.86734121379791,2.332147495623693,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,High Performers
2024-12-31,143.682,213037,213.03,2010.0,697.543,1806.829,145.965,8.054,20105010.0,2024.0,89.429,541.08,412.753,20.0,DEU,53.709,767.578,1106.831,697.543,INDUS HOLDING AG,999977.0,194.914,123.601,143.815,213.03,201050.0,9997.0,769.927,550.848,1725.8,465.027,410.533,1725.8,DE0006200108,6.840769104325867,7.69974037442853,7.161953876463089,12.343840537721636,3.112121914474447,1.6556608541009448,0.7728454476836829,0.30926161276657055,0.7756941149147795,0.9849500317543148,38.60592230919473,61.258204290500096,0.955154029518012,214.27861931959274,8.854161322429379,41.22355429366091,-4.536216828575634,-6.322507123688814,-9.332432736688045,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,High Performers
2024-12-31,241.1,100102,356.5,2020.0,1300.9,3463.5,59.3,31.478,20201070.0,2024.0,120.8,317.3,470.8,20.0,DEU,178.0,4366.2,2152.2,1300.9,BILFINGER SE,237.0,1364.8,235.7,533.5,356.5,202010.0,1600.0,2063.8,315.2,5037.5,1520.7,115.1,5037.5,DE0005909006,6.805254800057744,13.682834960412022,4.678908188585608,7.076923076923077,3.5334987593052114,1.3571381600578682,1.281449332544223,0.3508252778325771,0.24390806364824352,0.2894918902298409,37.56027140176123,62.13945430922476,1.4544535874115778,160.0324035834551,3.691016998827667,98.88873449131513,12.303816657749223,3.1601834753082647,9.870855148342073,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,High Performers
2025-02-28,318.417,203162,488.333,2550.0,1955.338,4614.193,391.42,19.916,25504030.0,2024.0,219.941,1301.439,2706.083,25.0,DEU,140.679,3819.492,2580.721,1955.338,HORNBACH HOLDING AG & CO,444110.0,195.558,268.392,317.385,488.333,255040.0,5211.0,1779.927,1907.324,6199.989,1183.935,1266.089,6199.989,DE0006083405,5.816661765123392,7.194612900685201,4.328910906132253,7.876352683851537,2.2690201547131776,1.5033992575605923,0.43400862378424493,0.26807637243598675,0.665582625612554,0.8657628502079948,42.37659759788981,55.93006187647547,1.3436778652301713,311.3069391444065,31.70409290338416,11.512709135451692,0.634697671730966,3.0626922851844984,52.426144191030154,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,12,True,0,High Performers
