gvkey,company_name,years_available,roa_trend,roa_trend_r2,roa_volatility,roe_trend,roe_trend_r2,roe_volatility,ebit_margin_trend,ebit_margin_trend_r2,ebit_margin_volatility,revt_trend,revt_trend_r2,revt_volatility,revt_cagr,debt_to_equity_trend,debt_to_equity_trend_r2,debt_to_equity_volatility,fcf_trend,fcf_trend_r2,fcf_volatility,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,cluster,cluster_name,proximity_score,trends_score,relative_score,overall_score
100102,BILFINGER SE,11,0.5695337436079179,0.5407423370573197,2.449200127145734,2.2161037252089764,0.564608423035581,9.326450882408352,0.4126368727273162,0.5153294296066727,1.8177140365653566,-203.60272727272726,0.2851087648468285,1205.8084050760576,-4.150858180766304,-0.00039443784884686355,0.00011585635504330369,0.11588271217694304,33.99909090909091,0.49024155259863134,153.5543928718678,-0.12424291207949258,-0.8485782332467844,0.5985000215929491,0.15930602600662697,-0.8494490685871461,0.4141341808420168,-1.3401273311305533,-0.7230088535973467,1.196682702566569,0.48486773039020503,1,Growing,25.696700986582993,97.4424887488415,51.15005030942472,10.278680394633199
100103,DEUTSCHE LUFTHANSA AG,11,-0.5617290508643753,0.08446491297315478,6.112075571426645,-6.387833899167408,0.018611724777764963,148.06769098685936,-1.207206223448933,0.03648419256982127,19.98614785759215,46.86363636363636,0.0004661649346416676,6863.824700606882,2.5721015688386695,0.14158429666347322,0.035236317412633236,2.385172706027584,13.236363636363645,0.0007369246689316394,1541.9033156170149,0.5920073338536631,0.9571320310537272,-2.2946079302862983,0.27665419523997337,-0.6207224391513502,1.4487051495521348,-0.2760459752236382,-0.3912021586240653,0.08705035552409905,0.5980776966203041,1,Growing,29.430209389380884,99.62272168231266,47.92007280335405,11.772083755752355
100301,DEUTZ AG,11,0.21197415125334534,0.036479633601421764,3.509600402398492,0.20929750663291274,0.004556116621216391,9.80542988594786,0.16627029306584631,0.03559413064403613,2.7869261922681132,59.57727272727273,0.4760333806359714,273.06240742201663,1.7142322953800138,0.00116008590090516,0.009036280568642592,0.03859182308139651,-0.15818181818181756,0.00025168571905502437,31.530239977803074,0.586373842496832,-0.036845853796408326,-2.212451314424827,-0.22144772053567285,0.33764230629963304,0.5672829870594407,-0.8908201505505785,0.49727290026818216,-0.19630219643675934,0.23441522407755466,2,Growing,27.445572437802433,94.36305635999884,44.78602487118076,10.978228975120974
100312,RHEINMETALL AG,11,0.5783965084088859,0.7175370644572374,2.1592528069765526,1.1620389357177765,0.32815794115655794,6.414742398592563,1.0327341372410506,0.8918064260790117,3.4582249060277586,317.83636363636367,0.6255426776159074,1270.7938691429226,7.598484724871546,-0.009712289647486825,0.043351069805412853,0.14751008597108753,60.39090909090909,0.37170725005807737,313.2355541708096,-0.40924733755361087,-0.6871811055633241,1.6950194461940435,-0.26732604381146724,-0.3237572333167216,0.5360450872035205,-1.647873433447322,-0.19858066448566172,0.18644600166638323,-0.714824370167289,0,Growing,33.89450807210166,99.4209064452775,52.25794539077466,13.557803228840664
100368,GEA GROUP AG,11,0.3449355390204477,0.2593886434230235,2.1417188718681035,0.8172597569698119,0.1320900259650116,7.110908680532153,0.2639485037882495,0.1260541894012099,2.350934679794573,87.73794545454541,0.7485932492329053,320.67455977361215,1.846141977168525,0.0018460692198529823,0.005350550787981418,0.07980842419687104,26.384145454545454,0.24668232586212144,167.98635828188526,0.20607792599620012,-0.21417147119811022,-1.0574528057037653,-0.3176229326143377,0.394693110814921,-0.07765601326918674,-1.0847500929940217,0.7219959370712511,0.3424638888522836,-0.06888138212210683,2,Growing,42.66960358325767,98.01312643038733,47.144210346540184,17.06784143330307
100373,HEIDELBERG MATERIALS AG,11,0.29976659766120317,0.6970450987441217,1.1354102219757254,0.4437188060540137,0.03856572739990489,7.145079612124688,0.19303997330217662,0.2133822877909015,1.3215027318979156,855.3354545454547,0.9045646146825234,2843.9154262628026,5.321263252377473,-0.00956857183135427,0.07139085233289547,0.11324677363892495,128.66363636363636,0.599318553274637,525.5656348439513,-0.19231417322019592,0.23127346206290056,0.3207680133592909,-0.25231553312932975,0.4229503557349707,-0.7107610975071522,-1.1868825446054823,0.5123727424522967,0.8089753875232267,-1.0267729787285154,2,Growing,30.204109419190793,88.1459333428717,51.05857798019055,12.081643767676319
100431,HAPAG-LLOYD AG,11,2.515379552410443,0.3051790405628194,14.398795860909525,4.526882045332824,0.39938513651476437,22.651826648539384,3.2416051113864066,0.3898563721220257,16.417528918537297,1855.9572727272728,0.5687827111004542,7782.063680738829,10.874428478067655,-0.06938069097005194,0.6334430626153152,0.2756670308819258,885.729090909091,0.28338444250350053,5261.540367752357,0.830546816889289,3.4735667073597702,1.9978681954313975,-0.37000605098500056,1.4837802815364012,0.8492552417841244,0.41811043801329273,-1.6861921090822969,-0.683172704132779,1.3972303620938233,1,Growing,6.129166539508217,28.82978596501249,60.49262634322221,2.451666615803287
100449,KUKA AG,11,-0.4631867169898604,0.258991599243745,2.878148896773809,-1.2210333941050815,0.29397707669412526,7.121489005938096,-0.36094486786114605,0.16697823251810087,2.7932572925293893,130.22363636363636,0.5638096764752917,548.4329706589358,5.941448534420446,-0.013629318274044441,0.15818439525793723,0.10836581812182922,9.960909090909091,0.03771622486076117,162.19403133794071,0.3496705414948586,-0.4882674785425472,-0.8481635001633187,-0.2995133262677363,-0.14587154237947159,0.37678673088851694,-0.3387353504754992,0.7497181884068693,-0.1574001783831878,0.6265115776112844,2,Growing,40.56006041230242,95.7383080172308,46.600024511442406,16.22402416492097
100590,E.ON SE,11,0.03402854240760464,0.0022315220865026454,2.2779424713954035,16.28362400704672,0.10827437131745137,156.4905909234999,0.09306907973327724,0.007391161642140398,3.4233323923833345,974.1454545454546,0.009276371911631612,31984.144017190716,-3.0948670455667293,0.4619599543941336,0.15185723191699302,3.7487509618182164,-76.46363636363637,0.007721965738015083,2751.6361894349816,1.4504455857894576,2.8404068229013837,-1.9202056059183399,0.4478106240482202,-1.417545881344288,1.5523468459144405,0.48464633542243646,-0.2657932903179224,-0.054672410528115716,-0.3891487132304295,1,Growing,8.836298576629245,87.6307508459148,51.35486810187857,3.5345194306516983
100609,CONTINENTAL AG,11,-0.938632263498655,0.7222590861166054,3.4926009763149723,-1.9999289570596204,0.3588278342991959,10.557753224576512,-0.7538652456830097,0.7364185025449634,2.7779944665033045,38.436363636363765,0.0012213128285132322,3477.994044662922,1.4169969075610744,0.004158316593092613,0.013238943149874364,0.11428543682602121,-198.93818181818187,0.6929302661759232,755.7416872524897,-0.22295248335732284,-0.7274000813051565,0.8853401751680605,0.5110289527241206,-1.6517410611156191,0.7373906184840291,-0.8971759083103229,-1.2889978421569164,1.8527568029527324,-0.5193539843493923,1,Growing,18.016701916225376,73.55332998963186,51.053121323714336,7.206680766490151
