cluster,roa,roe,ebit_margin,gross_margin,fcf_margin,current_ratio,debt_to_equity,financial_leverage,roa_trend,proximity_score,profitability_score,liquidity_score,leverage_score,cashflow_score,structure_score,relative_score,overall_score
-1,3.8309788419370143,3.125851621277953,6.699881465667192,32.19103531663383,33.857185365316276,1.70538512430158,1.878771231949804,6.381788773246161,-0.020982849787629286,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0,6.011386844730424,8.468574944163143,7.986795783890115,36.58837608592155,5.408193631407498,1.4281922728101202,0.5432491219071827,2.87700228744026,-0.1273060794425988,63.400131428964464,70.86822482027308,89.44479930915661,95.00940487806119,98.72428335151936,94.23453011477643,50.0,49.034638023446526
