gvkey,roa,roe,ebit_margin,conm,roa_trend,roa_volatility,roe_trend,revt_cagr,cluster,cluster_name
327148,7.504732212448502,3.7720218699950294,21.893779438038006,SPRINGER NATURE AG,0.4451246533098013,1.6132228689557409,-121.33209341493641,6.773296615536628,2,Strong Performers
