ebit,ceq,ppent,ebitda,lt,cogs,oibdp,rect,oancf,ib,che,seq,gvkey,at,gind,invt,fyear,lct,act,loc,sic,ggroup,revt,dlc,dp,xsga,dltt,naics,gsector,sale,gsubind,conm,isin,datadate,emp,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,operating_margin,gross_margin,roc,current_ratio,quick_ratio,cash_ratio,cash_ratio_enhanced,working_capital_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,net_debt_to_ebitda,debt_to_assets,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,capital_intensity,working_capital_turnover,inventory_turnover,asset_quality,cash_conversion,financial_leverage,revenue_growth,asset_growth,employee_growth,margin_trend,leverage_trend,margin_volatility,leverage_volatility,cf_to_assets,cashflow_volatility,margin_consistency,ebit_outlier,ebitda_outlier,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,operating_margin_outlier,gross_margin_outlier,roc_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,cash_ratio_enhanced_outlier,working_capital_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,net_debt_to_ebitda_outlier,debt_to_assets_outlier,asset_turnover_outlier,revenue_per_employee_outlier,receivables_turnover_outlier,days_sales_outstanding_outlier,capital_intensity_outlier,working_capital_turnover_outlier,inventory_turnover_outlier,asset_quality_outlier,cash_conversion_outlier,financial_leverage_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,margin_trend_outlier,leverage_trend_outlier,margin_volatility_outlier,leverage_volatility_outlier,cashflow_volatility_outlier,margin_consistency_outlier
16.386,793.724,420.457,98.454,888.219,1369.668,98.454,325.489,110.838,5.019,169.2,793.724,100458,1685.743,201030.0,78.69,2014.0,534.523,581.412,DEU,1600.0,2010.0,2134.124,17.509,82.068,559.818,1.494,237.0,20.0,2134.124,20103010.0,STRABAG AG,DE000A0Z23N2,2014-12-31,,0.9720342899243836,0.6323356733574895,0.7678091807223948,4.613321437742137,0.23517846198252776,4.613321437742137,35.82059899049915,2.060567039478482,1.0877212018940252,0.9405058341736464,0.316543909242446,0.316543909242446,2.7815034676104253,0.0018822663797491317,0.0239415716294329,47.084520000972866,52.69006010999304,-1.5255550815609322,1.127277408240758,1.2659841980657787,,6.556670117884168,55.66850145539809,19.701619962101546,45.51438503700227,17.405871139916126,29.34545775957545,676.4188941779568,2.1238402769728517,,,,0.8222092413624992,-0.011970785814716448,1.3803027422327552,0.013688443219195582,6.57502359493707,5.008390488140227,0.3548264661944839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
74.85,887.648,409.69,159.903,893.411,1326.558,159.903,314.815,241.788,82.657,310.151,887.648,100458,1784.172,201030.0,54.404,2015.0,590.548,687.831,DEU,1600.0,2010.0,2132.274,0.368,85.053,566.195,0.051,237.0,20.0,2132.274,20103010.0,STRABAG AG,DE000A0Z23N2,2015-12-31,11.0,4.1952233304860735,9.311911929052958,3.5103368516428937,7.499176935046808,3.8764717855209976,7.499176935046808,37.786700958694794,8.431912168426459,1.1647334340307647,1.0726088311195703,0.5251918557001294,0.5251918557001294,5.45255726465834,5.7455207469627596e-05,0.0004720339594073326,49.75125716578895,50.07426414045282,-1.9369993058291592,0.023484282905459786,1.1951056288295074,193.8430909090909,6.773101662881374,53.88963847985766,19.21375958249268,21.91825909973993,24.383464451143297,35.02834928471022,323.03006012024053,2.009999459245106,-0.086686621770804,5.838909015193905,,0.8222092413624992,-0.011970785814716448,1.3803027422327552,0.013688443219195582,13.551832446647522,5.008390488140227,0.3548264661944839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53.061,987.04,417.55,136.319,825.376,1404.567,136.319,369.809,69.661,108.453,249.943,987.04,100458,1814.619,201030.0,45.87,2016.0,559.094,673.336,DEU,1600.0,2010.0,2199.668,0.0,83.258,600.73,0.0,237.0,20.0,2199.668,20103010.0,STRABAG AG,DE000A0Z23N2,2016-12-31,11.5,2.924084890547272,10.98770059977306,2.412227663447393,6.197253403695465,4.930425864266789,6.197253403695465,36.14640936723178,5.3757699789268925,1.204334154900607,1.122290706035121,0.44705004882899835,0.44705004882899835,6.295646634362363,0.0,0.0,54.393787345993836,45.48480975896318,-1.8335155040750009,0.0,1.212192752307785,191.27547826086956,5.9481191642172035,61.363935375702155,18.982410072792803,19.25445983088532,30.62060170045782,34.15328506975845,131.2847477431635,1.8384452504457773,3.1606632168286186,1.706505874994102,4.545454545454541,0.8222092413624992,-0.011970785814716448,1.3803027422327552,0.013688443219195582,3.8388774723509456,5.008390488140227,0.3548264661944839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4562.0,24585.0,35917.0,8098.0,98977.0,98582.0,8098.0,14921.0,6478.0,-2985.0,6067.0,24585.0,100590,125690.0,551030.0,3356.0,2014.0,35642.0,42625.0,DEU,9997.0,5510.0,111901.0,3883.0,3536.0,3990.0,15784.0,2211.0,55.0,111901.0,55103010.0,E.ON SE,DE000ENAG999,2014-12-31,54.09,3.629564802291352,-12.141549725442342,4.076817901537966,7.2367539164082535,-2.6675364831413484,7.2367539164082535,11.902485232482283,11.30075057593698,1.1959205431793951,1.1017619662196285,0.17022052634532292,0.17022052634532292,5.555732357387223,0.642017490339638,0.7999593247915395,19.56002864189673,78.7469170180603,1.6794270190170413,15.647227305274884,0.890293579441483,2068.792752819375,7.499564372361101,48.66949357020938,32.09712156280998,16.024774452241157,29.374851013110845,16.698225793619223,141.99912319158264,5.112466951393126,,,,0.09306907973327722,0.5796916694177284,3.5904213033591343,5.118408011569669,5.153950194924019,3.549513230479282,0.007391161642140393,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
3376.0,16429.0,35418.0,7073.0,94616.0,104249.0,7073.0,14036.0,6179.0,-7000.0,8190.0,16429.0,100590,113693.0,551030.0,2546.0,2015.0,33444.0,40081.0,DEU,9997.0,5510.0,116696.0,2788.0,3697.0,4183.0,14954.0,2211.0,55.0,116696.0,55103010.0,E.ON SE,DE000ENAG999,2015-12-31,51.586,2.969400051014574,-42.60758414997869,2.8929869061493108,6.061047508055117,-5.9984918077740454,6.061047508055117,10.666175361623363,10.757416435649874,1.1984511422078699,1.1223238847027868,0.2448869752421959,0.2448869752421959,5.837650514983332,0.9102197333982591,1.0799196542698886,14.450317961527976,83.2206028515388,1.3504877703944578,15.605182377103253,1.0264132356433553,2262.1641530647853,8.314049586776859,43.90159045725647,30.35065469253445,17.58264276028326,40.94619010212097,19.549136710263603,183.0272511848341,6.920262949662183,4.285037667223701,-9.544912085289203,-4.62932150120171,0.09306907973327722,0.5796916694177284,3.5904213033591343,5.118408011569669,5.434811290053037,3.549513230479282,0.007391161642140393,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2443.0,-1055.0,23174.0,6239.0,62412.0,29010.0,6239.0,5313.0,5293.0,5392.0,8573.0,-1055.0,100590,63699.0,551030.0,785.0,2016.0,23125.0,17403.0,DEU,9997.0,5510.0,38702.0,3792.0,3796.0,2917.0,10435.0,2211.0,55.0,38702.0,55103010.0,E.ON SE,DE000ENAG999,2016-12-31,39.621,3.8352250427793213,-511.09004739336496,6.3123352798305,16.120613921761148,13.93209653247894,16.120613921761148,25.042633455635364,26.044776119402986,0.7525621621621622,0.7186162162162162,0.37072432432432434,0.37072432432432434,-8.982872572567858,-9.890995260663507,-13.485308056872038,-1.6562269423381843,97.97956011868318,0.9062349735534541,22.334730529521657,0.6075762570840987,976.805229549986,7.284396762657632,50.10710040824763,59.87804247842489,,36.955414012738856,21.79940030455737,216.65984445354073,,-66.83519572221842,-43.972803954509075,-23.194277517155815,0.09306907973327722,0.5796916694177284,3.5904213033591343,5.118408011569669,8.309392612128919,3.549513230479282,0.007391161642140393,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
1639.0,4007.0,22165.0,3397.0,49242.0,29837.0,3397.0,4629.0,-2952.0,3925.0,5160.0,4007.0,100590,55950.0,551030.0,794.0,2017.0,14044.0,15786.0,DEU,9997.0,5510.0,38489.0,3099.0,1758.0,3010.0,9922.0,2211.0,55.0,38489.0,55103010.0,E.ON SE,DE000ENAG999,2017-12-31,39.304,2.929401251117069,97.95358123284252,4.258359531294656,8.825898308607655,10.197718828756267,8.825898308607655,22.479149886980696,11.766817431258525,1.124038735403019,1.0675021361435488,0.36741669040159497,0.36741669040159497,3.1134941912421805,2.476166708260544,3.249563264287497,7.1617515638963365,88.0107238605898,2.314100677068001,23.272564789991062,0.6879177837354781,979.2641970282922,8.314754806653704,43.89786692301697,57.58788225207202,22.0947187141217,37.57808564231738,17.49597855227882,-180.1098230628432,13.96306463688545,-0.5503591545656605,-12.165026138557911,-0.8000807652507547,0.09306907973327722,0.5796916694177284,3.5904213033591343,5.118408011569669,-5.2761394101876675,3.549513230479282,0.007391161642140393,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2841.0,5758.0,16178.0,4228.0,45806.0,22870.0,4228.0,4733.0,2853.0,2937.0,5357.0,5758.0,100590,54324.0,551030.0,684.0,2018.0,15261.0,23441.0,DEU,9997.0,5510.0,29959.0,1563.0,1387.0,2764.0,8323.0,2211.0,55.0,29959.0,55103010.0,E.ON SE,DE000ENAG999,2018-12-31,41.005,5.229732714822178,51.00729419937478,9.482960045395373,14.11262058146133,9.803397977235555,14.11262058146133,23.66233852932341,20.176123854839854,1.536006814756569,1.4911866850140882,0.3510254898106284,0.3510254898106284,15.057801340107504,1.4454671761028135,1.716915595692949,10.599366762388632,84.32000589058242,1.0711920529801324,18.198218098814518,0.5514873720639129,730.6182172905743,6.329811958588633,57.66364030842151,54.000467305317265,3.6624694376528115,33.43567251461988,18.573742728812313,100.42238648363254,9.43452587704064,-22.16217620618878,-2.906166219839146,4.327803785874207,0.09306907973327722,0.5796916694177284,3.5904213033591343,5.118408011569669,5.251822398939695,3.549513230479282,0.007391161642140393,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1414.0,9077.0,36364.0,3467.0,85481.0,32370.0,3467.0,11212.0,2965.0,502.0,3602.0,9077.0,100590,98566.0,551030.0,1252.0,2019.0,26017.0,22122.0,DEU,9997.0,5510.0,41490.0,3923.0,2053.0,3532.0,28025.0,2211.0,55.0,41490.0,55103010.0,E.ON SE,DE000ENAG999,2019-12-31,73.229,1.43457175902441,5.530461606257575,3.4080501325620634,8.356230416967945,1.2099301036394312,8.356230416967945,21.98120028922632,3.81111530375721,0.8502901948725833,0.8021678133528077,0.13844793788676635,0.13844793788676635,-3.9516669033946794,3.0874738349675,3.5196650875840034,9.209057890144674,86.72463121157396,8.175944620709547,32.412799545482216,0.42093622547328696,566.5788144041295,3.7004994648590794,98.63533381537721,87.64521571463003,,25.854632587859424,15.029523365054887,209.6888260254597,10.858874077338328,38.48926866717848,81.44098372726603,78.58553834898181,0.09306907973327722,0.5796916694177284,3.5904213033591343,5.118408011569669,3.008136679991072,3.549513230479282,0.007391161642140393,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False
2682.0,4925.0,36951.0,6310.0,86330.0,47239.0,6310.0,9188.0,5313.0,1057.0,4795.0,4925.0,100590,95385.0,551030.0,1131.0,2020.0,24569.0,19901.0,DEU,9997.0,5510.0,61624.0,3418.0,3628.0,5523.0,29423.0,2211.0,55.0,61624.0,55103010.0,E.ON SE,DE000ENAG999,2020-12-31,71.321,2.811762855794936,21.461928934010153,4.352200441386473,10.239517071270933,1.7152408152667793,10.239517071270933,23.34317798260418,7.808314894608129,0.8100044771866987,0.7639708575847612,0.19516463836541983,0.19516463836541983,-4.893851234470828,5.974213197969543,6.6682233502538075,5.163285631912775,90.50689311736646,4.4446909667194925,34.42994181475075,0.6460554594537925,864.0372400835658,6.7070091423596,54.42068025444632,59.962027781383874,,41.767462422634836,14.659537663154584,198.09843400447426,19.36751269035533,48.52735598939504,-3.2272791834912606,-2.6055251334853646,0.09306907973327722,0.5796916694177284,3.5904213033591343,5.118408011569669,5.570058185249253,3.549513230479282,0.007391161642140393,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
7234.0,12053.0,36660.0,10833.0,101870.0,78200.0,10833.0,12350.0,4069.0,4691.0,5965.0,12053.0,100590,119759.0,551030.0,1051.0,2021.0,40511.0,39122.0,DEU,9997.0,5510.0,78119.0,6530.0,3599.0,5638.0,28131.0,2211.0,55.0,78119.0,55103010.0,E.ON SE,DE000ENAG999,2021-12-31,63.227,6.040464599737807,38.919771011366464,9.260231185755066,13.867305009024694,6.004941179482584,13.867305009024694,-0.10368796323557648,18.00218992633884,0.9657130162178174,0.9397694453358347,0.14724395843104343,0.14724395843104343,-1.1598293238921502,2.3339417572388617,2.8757155894797974,10.064379295084294,85.06250052188145,2.648943044401366,28.9422924373116,0.6523017059260682,1235.532288421086,6.325425101214575,57.70363163890987,46.92840410143499,,74.40532825880115,15.293213871191307,56.24827204865911,9.936032523023314,26.767168635596516,25.553284059338477,-11.348691128840038,0.09306907973327722,0.5796916694177284,3.5904213033591343,5.118408011569669,3.3976569610634693,3.549513230479282,0.007391161642140393,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
-613.0,15923.0,36532.0,2572.0,112142.0,108729.0,2572.0,13121.0,10045.0,1831.0,9376.0,15923.0,100590,134009.0,551030.0,2204.0,2022.0,37472.0,52240.0,DEU,9997.0,5510.0,116657.0,5186.0,3185.0,5631.0,28965.0,2211.0,55.0,116657.0,55103010.0,E.ON SE,DE000ENAG999,2022-12-31,63.213,-0.45743196352483784,11.499089367581487,-0.5254721105463024,2.2047541081975366,1.5695586205714187,2.2047541081975366,6.7959916678810535,-1.3656211014079487,1.3941076003415884,1.3352903501280957,0.2502134927412468,0.2502134927412468,11.02015536269952,1.8190667587766125,2.144759153425862,11.882037773582372,83.68243923915558,9.632581648522551,25.484109276242638,0.8705161593624309,1845.4590036859506,8.890861976983462,41.053387280660395,31.315737589686005,7.89930931744312,49.332577132486385,16.787678439507793,,8.416064811907304,49.3324287305265,11.898896951377358,-0.02214243914782088,0.09306907973327722,0.5796916694177284,3.5904213033591343,5.118408011569669,7.495765209799342,3.549513230479282,0.007391161642140393,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
930.0,14114.0,39050.0,4130.0,93536.0,64284.0,4130.0,12553.0,5654.0,456.0,7412.0,14114.0,100590,113506.0,551030.0,1940.0,2023.0,37613.0,30472.0,DEU,9997.0,5510.0,95020.0,4617.0,3200.0,6441.0,30823.0,2211.0,55.0,95020.0,55103010.0,E.ON SE,DE000ENAG999,2023-12-31,65.515,0.8193399467869541,3.230834632280006,0.9787413176173437,4.346453378236161,0.47989896863818143,4.346453378236161,32.34687434224374,2.0695640563455506,0.8101454284422939,0.758567516550129,0.19705952729109616,0.19705952729109616,-6.291297376350149,2.1838599971659347,2.510982003684285,12.434584955861364,82.40621641146724,6.786440677966102,31.223019047451235,0.8371363628354448,1450.3548805617033,7.569505297538437,48.21979583245633,41.096611239739,,33.136082474226804,17.589378535055417,607.9569892473118,8.042085872183648,-18.54753679590595,-15.29971867561134,3.6416559884833832,0.09306907973327722,0.5796916694177284,3.5904213033591343,5.118408011569669,4.981234472186492,3.549513230479282,0.007391161642140393,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
8812.0,17841.0,42320.0,12321.0,87195.0,59248.0,12321.0,11493.0,5673.0,4531.0,7280.0,17841.0,100590,111361.0,551030.0,1243.0,2024.0,29977.0,26054.0,DEU,9997.0,5510.0,81715.0,4964.0,3509.0,7055.0,34100.0,2211.0,55.0,81715.0,55103010.0,E.ON SE,DE000ENAG999,2024-12-31,69.668,7.913003654780399,25.396558488873943,10.783821819739337,15.078015052315976,5.544881600685309,15.078015052315976,27.494340084439823,16.96540305346451,0.8691330019681756,0.8276678787070088,0.24285285385462188,0.24285285385462188,-3.5227772739109744,1.9113278403676923,2.1895633652822153,16.020869065471754,78.29940463896696,2.579660741822904,35.078707985740074,0.7337847181688383,1172.920135499799,7.109979987818672,51.3362907666891,51.789757082542984,,47.66532582461786,16.85778683740268,64.3781207444394,6.241858640210751,-14.00231530204168,-1.8897679417828162,6.339006334427233,0.09306907973327722,0.5796916694177284,3.5904213033591343,5.118408011569669,5.094243047386428,3.549513230479282,0.007391161642140393,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
3578.4,10672.1,7098.7,5130.0,19216.5,24288.0,5130.0,6722.7,4168.3,2375.3,3243.8,10672.1,100609,30241.1,251010.0,2987.6,2014.0,10075.5,13317.8,DEU,3714.0,2510.0,34505.7,1333.9,1551.6,2694.1,5075.4,3363.0,25.0,34505.7,25101020.0,CONTINENTAL AG,DE0005439004,2014-12-31,179.729,11.83290290366422,22.257100289540016,10.370460532607657,14.867108912440555,6.88379021437038,14.867108912440555,29.611629382971504,22.72360692173361,1.3218004069276958,1.0252791424743188,0.3219492829139993,0.3219492829139993,10.72150153268234,0.47557650321867295,0.6005659617132523,35.29005227984432,63.544315517623374,0.6170565302144247,21.194004186355652,1.1410200025792712,191.98738100139653,5.132714534338882,71.11246837479025,20.572543087084163,10.64235265089597,8.12960235640648,32.956803819966865,116.48502123854236,2.8336597295752473,,,,-0.7538652456830095,0.012807662542078485,2.9135851766363854,0.12619547902306635,13.783559460469363,3.213632306621219,0.7364185025449631,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4245.1,12786.3,8180.2,5985.7,19621.8,27316.2,5985.7,7784.7,4915.6,2727.4,1621.5,12786.3,100609,32835.7,251010.0,3360.1,2015.0,12100.8,13169.1,DEU,3714.0,2510.0,39232.0,2058.4,1740.6,3199.3,3173.5,3363.0,25.0,39232.0,25101020.0,CONTINENTAL AG,DE0005439004,2015-12-31,195.791,12.928306690583726,21.330642953786477,10.820503670473085,15.257188009787928,6.951977977161501,15.257188009787928,30.37265497553018,26.598704244414094,1.0882834192780644,0.8106075631363217,0.13399940499801666,0.13399940499801666,3.2534710695980325,0.2481953340684952,0.4091801381165779,38.940238825424764,59.757520016323696,0.6031708906226506,15.933572300879836,1.1947971262985106,200.37693254541833,5.039629015890144,72.42596604812397,20.850836052202286,36.723766732191294,8.129579476801286,28.646260015775514,115.79468092624437,2.568037665313656,13.697157281260797,8.579714362242118,8.936788164403065,-0.7538652456830095,0.012807662542078485,2.9135851766363854,0.12619547902306635,14.970291481527731,3.213632306621219,0.7364185025449631,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4256.8,14270.0,8825.3,6105.5,21440.1,27934.3,6105.5,8580.1,4938.1,2802.5,2107.0,14270.0,100609,36174.9,251010.0,3753.2,2016.0,13554.2,14853.9,DEU,3714.0,2510.0,40549.5,2097.5,1848.7,3355.9,2791.9,3363.0,25.0,40549.5,25101020.0,CONTINENTAL AG,DE0005439004,2016-12-31,208.229,11.767275099585623,19.639103013314646,10.497786655815732,15.056905757161001,6.911305934721759,15.056905757161001,31.110617886780357,24.949155721226827,1.095889097106432,0.8189859969603518,0.15544997122663085,0.15544997122663085,3.592822647747468,0.19564821303433777,0.342634898388227,39.447241042822505,59.267890166938955,0.4557202522315944,13.516001426403387,1.1209291525339393,194.73512334977354,4.72599386953532,77.23243196586888,21.764263431115054,31.199122874509527,7.4427954811893855,29.54285982822344,116.00498026686714,2.535031534688157,3.3582279771614987,10.169419260134571,6.352692411806471,-0.7538652456830095,0.012807662542078485,2.9135851766363854,0.12619547902306635,13.650625157222274,3.213632306621219,0.7364185025449631,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4556.7,15828.4,9227.6,6559.4,21150.2,30632.3,6559.4,8907.8,5220.5,2984.6,1881.5,15828.4,100609,37440.5,251010.0,4128.2,2017.0,14188.7,15402.1,DEU,3714.0,2510.0,44009.5,2055.3,2002.7,3658.2,2017.8,3363.0,25.0,44009.5,25101020.0,CONTINENTAL AG,DE0005439004,2017-12-31,221.842,12.17051054339552,18.85598038967931,10.353900862313818,14.904509253683862,6.781717583703519,14.904509253683862,30.39616446449062,25.53316672456881,1.0855187578847956,0.7945689175188707,0.13260552411425994,0.13260552411425994,3.240875522495692,0.12747971999696747,0.2573285992267065,42.276144816442084,56.49016439417209,0.33411592523706446,10.87886112632043,1.1754517167238685,198.38218191325356,4.940557713464605,73.8782990036242,20.967291153046503,36.26957310037911,7.420255801560002,28.817189941373645,114.567559856914,2.36540016678881,8.532780922082894,3.4985583926977037,6.537513987004684,-0.7538652456830095,0.012807662542078485,2.9135851766363854,0.12619547902306635,13.943456951696692,3.213632306621219,0.7364185025449631,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3954.3,17850.4,9824.4,6051.6,22112.1,31202.2,6051.6,8923.0,4977.2,2897.3,2761.4,17850.4,100609,40445.4,251010.0,4521.1,2018.0,15713.9,16786.7,DEU,3714.0,2510.0,44404.4,3149.8,2097.3,3724.6,1448.9,3363.0,25.0,44404.4,25101020.0,CONTINENTAL AG,DE0005439004,2018-12-31,231.102,9.77688439229183,16.231008828933806,8.905198583924117,13.628379169631838,6.52480384826729,13.628379169631838,29.73173829620488,20.489344173104723,1.0682707666460904,0.7805573409529143,0.17572976791248512,0.17572976791248512,2.6524648044029755,0.08116904943306592,0.2576244790032717,44.13456165596088,54.67148303638979,0.30360565800779965,11.370143452654691,1.0978850499685997,192.14199790568668,4.976398072397176,73.34622244642422,22.12483447586275,41.391126025354176,6.901462033575899,28.88931745019211,125.86804238423991,2.2657979653117017,0.8973062634203943,8.025800937487482,4.174141956888233,-0.7538652456830095,0.012807662542078485,2.9135851766363854,0.12619547902306635,12.30597299074802,3.213632306621219,0.7364185025449631,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3054.9,15395.3,12603.3,5671.3,26692.5,31277.0,5671.3,9110.6,4414.4,-1225.0,3341.8,15395.3,100609,42568.2,251010.0,4694.4,2019.0,16871.1,17843.7,DEU,3714.0,2510.0,44478.4,4230.5,2616.4,3909.8,3375.2,3363.0,25.0,44478.4,25101020.0,CONTINENTAL AG,DE0005439004,2019-12-31,241.458,7.176483854144644,-7.956973881639202,6.868277635886183,12.750683477822944,-2.7541458325839057,12.750683477822944,29.680474117774025,16.275005993447163,1.0576488788520015,0.779397905293668,0.1980783707049333,0.1980783707049333,2.2848041495764497,0.21923574077802965,0.4940273979721084,36.16619918154867,62.70525885520178,0.7518382028811735,17.867093276201484,1.0448738729849982,184.20760546347606,4.882049480824534,74.76368304615274,28.33577646677938,45.7314414970182,6.662619291070212,29.252822529493855,144.50227503355265,2.765012698680766,0.16665015178676246,5.248557314305202,4.481138198717449,-0.7538652456830095,0.012807662542078485,2.9135851766363854,0.12619547902306635,10.370182436654591,3.213632306621219,0.7364185025449631,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1177.6,12262.4,12039.9,3920.9,26998.9,26390.3,3920.9,8668.5,2714.0,-961.9,2938.7,12262.4,100609,39638.0,251010.0,4238.2,2020.0,14255.8,16520.1,DEU,3714.0,2510.0,37722.3,2174.5,2743.3,3635.9,5144.4,3363.0,25.0,37722.3,25101020.0,CONTINENTAL AG,DE0005439004,2020-12-31,236.386,2.9708865230334527,-7.844304540709812,3.121760868239741,10.39411700771162,-2.5499505597484777,10.39411700771162,30.040586072429313,6.765172231541697,1.1588335975532764,0.8615370586007097,0.20614065853898061,0.20614065853898061,5.712447651243754,0.4195263569937369,0.5968570589770354,30.935970533326607,68.11367879307736,1.1171414726210818,18.46435238912155,0.9516701145365559,159.57924750196713,4.351652535040665,83.87618199314463,31.917194868817646,16.659585743938532,6.226770798924072,29.283011251829056,230.46875,3.2324830375782883,-15.189620130220504,-6.883542174674984,-2.1005723562690037,-0.7538652456830095,0.012807662542078485,2.9135851766363854,0.12619547902306635,6.84696503355366,3.213632306621219,0.7364185025449631,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1636.7,12190.7,9857.1,3866.0,23197.6,23795.6,3866.0,8138.6,2954.4,1298.1,2269.1,12190.7,100609,35840.8,251010.0,4993.7,2021.0,12868.2,16054.8,DEU,3714.0,2510.0,33765.2,1597.3,2229.3,3440.6,4641.9,3363.0,25.0,33765.2,25101020.0,CONTINENTAL AG,DE0005439004,2021-12-31,190.875,4.56658333519341,10.64828106671479,4.84729840190492,11.449658227998057,3.84449077748688,11.449658227998057,29.526257803892765,9.72339389042691,1.247633701683219,0.8595685488257875,0.1763339083943364,0.1763339083943364,8.890984576237134,0.38077386860475604,0.5117999786722666,34.013470681458,64.7240016963907,1.0269270563890325,17.408093569339968,0.9420883462422712,176.89692206941714,4.148772516157569,87.97782924431073,29.193074526435502,10.59599573212829,4.765124056310952,29.03869333273811,180.50956192338242,2.940011648223646,-10.49008146374958,-9.5796962510722,-19.252832232027274,-0.7538652456830095,0.012807662542078485,2.9135851766363854,0.12619547902306635,8.243119573223812,3.213632306621219,0.7364185025449631,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
