gvkey,company_name,years_available,roa_trend,roa_trend_r2,roa_volatility,roe_trend,roe_trend_r2,roe_volatility,ebit_margin_trend,ebit_margin_trend_r2,ebit_margin_volatility,revt_trend,revt_trend_r2,revt_volatility,revt_cagr,debt_to_equity_trend,debt_to_equity_trend_r2,debt_to_equity_volatility,fcf_trend,fcf_trend_r2,fcf_volatility,cluster,cluster_name,static_proximity_score,static_profitability_score,static_liquidity_score,static_leverage_score,static_efficiency_score,static_cashflow_score,static_structure_score,static_relative_score,static_overall_score,proximity_score,trends_score,relative_score,overall_score,cluster_name_enriched
101937,DMG MORI AG,11,0.00159940605292435,7.268328986588069e-06,1.8760372052470016,0.09001494588263412,0.008502481121148263,3.0870366572228707,0.16743301524572757,0.08957054621112989,1.7691248671833462,-3.5553454545454564,0.002219358197169932,238.65366294484514,-0.04180399465473217,-0.000630535842515135,0.03436320745582994,0.010756300629053535,11.037563636363638,0.2908646714921436,64.71839420849085,0,Upper-Mid,43.881376687149654,64.09242179267059,62.56559007058308,61.10474169770388,93.41418326017039,93.1853451059965,91.24942350246998,52.46122274396353,50.493636692189924,23.04616870988388,87.7339888359603,45.447683642802765,9.218467483953551,Upper-Mid (Strongly Growing)
101942,HENKEL AG & CO KGAA,11,-0.5473890250484145,0.7328551278800158,2.022027325018474,-0.8900168753756615,0.7182492289534603,3.3209371542503607,-0.48889910488203714,0.4629066347167239,2.2723359500604876,454.2181818181818,0.7859325624624647,1620.2121073264675,2.768199524629389,0.0002776439271286149,0.0002703952541836833,0.05339353146889914,33.654545454545456,0.033629058984863444,580.3451666006139,0,Upper-Mid,42.05771025567089,64.50762399431483,79.06737958847138,52.07763601413116,77.74759537304557,94.84494646572708,90.04159325286881,50.20531181963935,46.594511808501274,22.69265145191288,90.6176007301223,49.61502293301269,9.077060580765153,Upper-Mid (Strongly Growing)
102175,PUMA SE,11,0.4544062830161389,0.3369182892151099,2.4756088939468284,0.9549101070945898,0.4782553307889233,4.3664911104027375,0.391754667762913,0.44903293123096777,1.8487367888979098,641.1227272727273,0.9443535478418251,2086.286099292035,11.48801643807753,0.06960959742550267,0.8188454574312806,0.24325857036152929,41.093636363636364,0.71798175385511,153.36203749772807,0,Upper-Mid,55.31877973261287,70.0681883075438,77.64503706453029,96.46656360227126,67.3870677304947,95.91612036811144,96.65956050680192,50.96402727521166,55.89586607435525,22.652133188730637,91.58663079621392,53.44947997727631,9.060853275492255,Upper-Mid (Strongly Growing)
102187,PORSCHE AUTOMOBIL HOLDING SE,11,0.043469324947350514,0.4613738140388521,0.20237479646791012,-2.5967060005961065,0.1840660401081278,19.139736166389206,943.7404556838312,0.5175385742396469,1855.2233760041122,-0.6090909090909093,0.001632957439068754,47.66446083243029,,0.014792882609628261,0.5067588575558716,0.06571312742756447,129.72095454545456,0.6552399620234542,506.7688915793082,-1,Mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,Noise
102218,DRAEGERWERK AG,11,-0.11521955217883877,0.009666230777484151,3.705933339365996,-0.117216317887084,0.002854383784733833,6.937961603359535,-0.09834571863561763,0.007438239047710455,3.6059557450761877,105.70195454545456,0.7865650653614819,376.8909343290901,3.307194713782824,0.001464221535601337,0.024980732571879546,0.029295721952316743,5.44390909090909,0.012915876081299774,151.47777921775787,0,Upper-Mid,47.687781283801925,80.81038274574165,56.50477618527662,72.7699082064116,77.07063547714702,94.92477246878295,92.86066352773803,50.9040674734263,54.074775204882314,26.412507573554027,87.03507937540095,46.60377525507438,10.56500302942161,Upper-Mid (Strongly Growing)
102250,HUGO BOSS AG,11,-2.0756674726259097,0.5312332720385037,9.0056516880906,-2.35840137876336,0.20058344252166438,16.652144841586715,-1.0818589936119924,0.30161916401188277,6.229327927340647,148.7824272727273,0.47256702212423907,684.4156536318029,5.293216867008144,0.08041346341102293,0.49521971772900647,0.36135145141688957,10.670572727272724,0.052596247602940224,147.13308786934005,0,Upper-Mid,48.066820965513195,52.27406113789922,85.17828918389884,97.34674293378895,74.36852714199075,96.65130508695175,97.61712902193256,53.29375020055458,50.571493978462634,25.565572249223546,87.68796293940676,48.25933449153313,10.226228899689419,Upper-Mid (Strongly Growing)
102259,SALZGITTER AG,11,0.24256310963249345,0.06247491873413418,3.0688234326870543,0.4396216932471752,0.0198004414604333,9.879652699773864,0.2299054776241523,0.05404092280611452,3.12743246736783,248.74272727272722,0.31282445209969933,1406.3714629270378,1.0259583404228723,-0.0008074071351662808,0.0016087280574587437,0.06365774714916231,-34.14181818181818,0.2006926252854632,241.00216178173815,0,Upper-Mid,48.18659065537915,55.03739545455082,81.41608391999542,87.40918474397616,87.97123342287834,73.19198166394715,95.3847571550856,47.635383374554976,52.21871884089119,29.9333567914394,82.24554842483924,46.609429713527774,11.973342716575761,Upper-Mid (Strongly Growing)
102365,KOENIG & BAUER AG,11,-0.43667841443837235,0.16550441298464322,3.3943524551366657,-2.6122885609215176,0.28413518169323426,15.497392872288643,-0.4195442744605716,0.1259132280354158,3.7388851049591225,15.75545454545456,0.2958830221485857,91.59482012854313,1.4816126053164735,0.07231416540318983,0.7636331928667426,0.26168629561872564,-1.029090909090909,0.004963034720762294,46.19341658220563,0,Upper-Mid,33.491334673954384,38.14781602152079,78.03801874087077,64.91488643842834,91.58538495860441,97.37684235128276,89.94430550979897,46.668963759798295,41.25539346151941,28.590592531522972,86.23324493880014,47.55217723448561,11.43623701260919,Upper-Mid (Strongly Growing)
102529,PAUL HARTMANN AG,11,-0.7493667234037724,0.49777036739214153,3.358767051074761,-0.5853710514848982,0.38751757542323073,2.9736204803347777,-0.4151692876159462,0.36410468546596986,2.1757654946076697,57.14657272727273,0.8851123522633045,192.08391048340062,2.658418145785313,0.014693717699693399,0.364868213665138,0.07692432190008747,-6.489263636363636,0.0730807730989833,75.90910167425073,0,Upper-Mid,39.642350246477626,71.72298301594768,51.966197170186234,63.209338082635604,73.04035045845471,98.67910635939818,91.49485992766002,51.91646817624049,47.47852307881236,40.71493684842644,85.56261968612156,48.892451133462004,16.285974739370577,Upper-Mid (Strongly Growing)
102926,KWS SAAT SE & CO KGAA,12,-0.05421685983395518,0.009523920562164822,1.9178024705822898,-0.1752032661968561,0.21527829967771092,1.3035253054290594,0.34305048544131467,0.2601714579267073,2.321697365742639,71.37131818181818,0.7811680406986012,278.75898861565133,3.2607676748961367,0.020606586659252375,0.22809564923315392,0.14894466596003836,5.342615384615385,0.1759031008261628,43.97385686752477,0,Upper-Mid,25.223194644426773,50.83518606678358,36.56808242001216,54.85825393060018,79.39935555167001,94.23696823270662,90.38350908764252,57.09439892386017,37.652043796937946,42.562978246843066,87.02247450574286,47.99044515283982,17.025191298737226,Upper-Mid (Strongly Growing)
