che,rect,invt,sic,emp,conm,lct,ib,datadate,dp,naics,dlc,ebit,ebitda,act,fyear,dltt,xsga,oancf,revt,at,loc,isin,sale,ppent,gvkey,oibdp,ceq,lt,seq,cogs,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,current_ratio,quick_ratio,cash_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,revenue_growth,asset_growth,employee_growth,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,asset_turnover_outlier,receivables_turnover_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,years_available,latest_year,cluster,cluster_name
2966.0,8142.0,6113.0,3714.0,168.761,CONTINENTAL AG,14269.0,1168.0,2024-12-31,2122.0,3363.0,2768.0,2242.0,4364.0,17950.0,2024.0,4112.0,3850.0,2934.0,39719.0,36966.0,DEU,DE0005439004,39719.0,9942.0,100609,4364.0,14351.0,22168.0,14351.0,28796.0,6.065032732781475,8.138805658142289,5.644653692187617,10.98718497444548,2.9406581233162967,1.257971827037634,0.829560585885486,0.2078631999439344,0.2865305553619957,0.47940910041112117,38.822160904615046,59.96861981280095,1.0744738408267056,235.35651009415682,4.878285433554409,74.82137012512904,-4.1078692917758115,-2.0840838295437814,-16.76933168280209,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,2,Upper-Mid
2901.6,790.4,66.4,4700.0,52.139,TUI AG,10029.3,507.1,2024-09-30,854.7,561510.0,941.2,872.9,1727.6,5268.8,2024.0,3601.0,995.0,1910.8,23167.3,17416.7,DEU,DE000TUAG505,23167.3,6027.8,100676,1727.6,956.4,15642.4,956.4,20445.6,5.011856436638398,53.02174822250105,3.7678106641688935,7.457062324914858,2.1888610239432307,0.5253407515978185,0.5187201499606154,0.28931231491729237,3.7651610204935175,4.74926808866583,5.491281356399318,89.81265107626588,1.3301773585122325,444.337252344694,29.310855263157894,12.45272431401156,12.103997406355393,7.827319779104047,-5.11037909258012,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,11,True,1,Mid
524.1,804.8,678.3,2870.0,10.835,K&S AG,709.8,-66.8,2024-12-31,521.2,32531.0,62.5,-43.6,477.6,2145.2,2024.0,683.4,187.4,590.8,3653.1,9353.5,DEU,DE000KSAG888,3653.1,6060.5,100736,477.6,6212.3,3137.2,6212.3,2824.3,-0.4661356711391458,-1.075286125911498,-1.1935068845637953,13.07382770797405,-1.8285839424050807,3.0222597914905607,2.066638489715413,0.7383770076077769,0.11000756563591584,0.12006825169421953,66.41684930774576,33.54038595178275,0.3905596835409205,337.15736040609136,4.539140159045726,80.41170512715229,-5.668026648763103,-1.2698178133378257,-5.346378963920662,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,4,Lower-Mid
67622.0,111640.0,56720.0,3711.0,679.472,VOLKSWAGEN AG,217039.0,11351.0,2024-12-31,12440.0,336110.0,117020.0,33403.0,45843.0,245231.0,2024.0,137061.0,31349.0,17151.0,324656.0,632905.0,DEU,DE0007664039,324656.0,144645.0,100737,45843.0,182294.0,436174.0,182294.0,189658.0,5.277727305045781,6.2267545832556195,10.288736385589669,14.120484451234539,3.496316100734316,1.1298937057395215,0.8685581853952515,0.3115661240606527,0.7518678618056546,1.393797930815057,28.802742907703365,68.91618805349934,0.5129616609127752,477.80629665387244,2.908061626657112,125.5131585431965,0.735996822678131,5.424777375411849,-0.6656189466759277,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,2,Upper-Mid
1010.0,2135.0,3114.0,5399.0,40.99,CECONOMY AG,7072.0,76.0,2024-09-30,648.0,452311.0,535.0,233.0,881.0,6455.0,2024.0,2095.0,3923.0,838.0,22442.0,10135.0,DEU,DE0007257503,22442.0,2219.0,100746,881.0,516.0,9620.0,516.0,17833.0,2.2989639861864823,14.728682170542637,1.0382318866411193,3.9256750735228585,0.33865074414045093,0.9127545248868778,0.4724264705882353,0.14281674208144796,4.060077519379845,5.096899224806202,5.091267883571781,94.9185989146522,2.2143068574247655,547.4993900951451,10.511475409836066,34.72395508421709,0.8991997122560935,5.1894135962636145,-0.9065635198839628,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,11,True,1,Mid
781.0,1258.0,2843.0,2060.0,,SUEDZUCKER AG,2777.0,-78.0,2025-02-28,374.0,311314.0,902.0,317.0,691.0,5027.0,2024.0,1496.0,1304.0,906.0,9694.0,9496.0,DEU,DE0007297004,9694.0,3397.0,100764,691.0,3271.0,5470.0,3271.0,6835.0,3.3382476832350463,-2.3845918679302964,3.2700639570868577,7.128120486899113,-0.8046214153084381,1.8102268635217862,0.7864602088584803,0.28123874684911776,0.45735249159278507,0.7331091409354937,34.44608256107835,57.60320134793597,1.0208508845829822,,7.705882352941177,47.36641221374046,-5.782874914957725,-7.6084841408834425,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,True,2,Upper-Mid
11941.0,7911.0,2560.0,4911.0,20.985,RWE AKTIENGESELLSCHAFT,27575.0,5135.0,2024-12-31,1895.0,221122.0,3898.0,6791.0,8686.0,35022.0,2024.0,14772.0,2983.0,6620.0,24224.0,98440.0,DEU,DE0007037129,24224.0,37447.0,100953,8686.0,31549.0,64817.0,31549.0,15916.0,6.898618447785452,16.276268661447272,28.03418097754293,35.85700132100396,21.197985468956407,1.2700634632819583,1.1772257479601087,0.4330371713508613,0.46822403245744715,0.5917778693460966,32.04896383583909,65.84416903697684,0.2460788297440065,1154.3483440552777,3.062065478447731,119.20058619550859,-15.199887978715953,-7.562867391590133,4.221504842314361,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,High Performers
286.1,897.1,26.5,2711.0,16.12,AXEL SPRINGER SE,1487.6,99.6,2019-12-31,291.3,511110.0,136.2,225.6,516.9,1300.6,2019.0,2102.9,290.5,465.5,3112.1,6851.5,DEU,DE0005501357,3112.1,548.6,101059,516.9,2127.6,4368.5,2127.6,1830.3,3.2927096256294237,4.681331077270164,7.249124385463192,16.609363452331223,3.200411297837473,0.8742941650981446,0.8564802366227481,0.19232320516267817,0.9883906749388984,1.0524064673810867,31.053054075749838,63.759760636357,0.45422170327665473,193.05831265508684,3.469066993646193,105.21561003823786,-2.1567579463640074,5.749344034573234,-1.4067278287461793,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,True,2,Upper-Mid
13436.0,5598.0,7966.0,3711.0,87.736,AUDI AG,24380.0,6260.0,2023-12-31,0.0,336111.0,0.0,6281.0,6281.0,38217.0,2023.0,0.0,4148.0,11135.0,69865.0,73447.0,DEU,DE0006757008,69865.0,0.0,101120,6281.0,33839.0,39608.0,33839.0,58576.0,8.55174479556687,18.499364638434944,8.99019537679811,8.99019537679811,8.960137407858012,1.5675553732567677,1.2408121410992616,0.5511074651353568,0.0,0.0,46.07267825779133,53.92732174220867,0.9512301387394992,796.3093826935351,12.480350125044659,29.245974379159808,13.136203909121825,3.7211207140032787,-0.2954679758170764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,True,2,Upper-Mid
1.247,179.089,3.785,4911.0,0.459,LECHWERKE AG,1053.733,120.931,2024-12-31,13.215,2211.0,0.0,19.4,32.615,191.879,2024.0,0.0,57.081,110.958,1175.02,1736.552,DEU,DE0006458003,1175.02,168.989,101148,32.615,553.362,1183.19,553.362,1061.984,1.1171562959243373,21.85386781166759,1.6510357270514544,2.775697434937278,10.291824820003063,0.18209451540380722,0.17850252388413385,0.0011834117371288554,0.0,0.0,31.865558877591916,68.13444112240809,0.6766396859984614,2559.9564270152505,6.561095321320684,55.63095521778353,-19.977662229758952,-2.234437781810017,20.15706806282722,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid
26.2,403.9,73.7,4941.0,1.842,GELSENWASSER AG,866.7,117.2,2024-12-31,62.7,221310.0,97.5,40.3,103.0,868.8,2024.0,319.5,175.4,127.7,2980.4,2996.6,DEU,DE0007760001,2980.4,1020.8,101161,103.0,1046.7,1948.7,1046.7,2615.8,1.3448575051725289,11.19709563389701,1.3521674942960675,3.4559119581264257,3.9323580727419136,1.002422983731395,0.9173877927772007,0.03022960655359409,0.3052450558899398,0.3983949555746632,34.9295868651138,65.0303677501168,0.9945938730561303,1618.0238870792616,7.379054221341917,49.464333646490395,-26.773297953367237,-24.205787130716306,5.6192660550458795,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid
247.024,674.353,511.992,3357.0,95.09,LEONI AG,2386.093,-604.904,2022-12-31,194.993,335929.0,1179.268,-96.223,98.77,1527.786,2022.0,436.392,530.403,62.796,5093.363,2661.635,DEU,DE0005408884,5093.363,769.179,101286,98.77,-377.957,3039.592,-377.957,4357.033,-3.6151839001215413,160.04571948660825,-1.889184022422906,1.9391902756587345,-11.876318259664586,0.6402877004374935,0.4257143372031183,0.10352655994548411,-1.1546075347195581,-4.274719081800311,-14.200181467406312,114.20018146740631,1.9136218903042679,53.56360290251341,7.552962617501517,48.3254079868252,-0.4993237835380526,-22.831252120112143,-6.196977469123621,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9,True,1,Mid
369.3,784.8,764.8,3560.0,,KSB SE & CO KGAA,983.0,118.1,2024-12-31,90.9,3339.0,20.8,243.2,334.1,1938.0,2024.0,37.5,1026.1,268.6,2967.4,2867.9,DEU,DE0006292030,2967.4,667.8,101390,334.1,1092.5,1532.5,1092.5,1359.5,8.480072526936084,10.810068649885583,8.195726898968795,11.259014625598168,3.9799150771719347,1.9715157680569684,1.1934893184130213,0.37568667344862666,0.034324942791762014,0.05336384439359267,38.0940758045957,53.4363122842498,1.0346943756755815,,3.7810907237512748,96.53299184471253,5.1916253655244216,7.419266998998819,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,2,Upper-Mid
1909.4,978.5,583.2,5122.0,6.808,MCKESSON EUROPE AG,2277.8,-54.3,2022-03-31,73.1,424210.0,31.7,69.0,142.1,4150.0,2021.0,160.2,447.8,0.9,9257.1,5102.1,DEU,DE000CLS1001,9257.1,352.9,101768,142.1,2492.6,2582.3,2492.6,8464.8,1.3523843123419768,-2.1784482066918076,0.745373821175098,1.5350379708548032,-0.5865767897073597,1.8219334445517603,1.565896918078848,0.8382649925366582,0.06427023991013399,0.07698788413704565,48.85439328903784,50.61249289508242,1.8143705533015817,1359.7385428907169,9.460500766479305,38.58146719815061,-44.7274616225124,-27.60206036354348,-67.87466968667421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,8,True,4,Lower-Mid
137.938,709.185,714.117,3540.0,7.498,DMG MORI AG,964.615,170.43,2024-12-31,70.849,3335.0,35.149,237.066,307.915,1642.446,2024.0,39.285,662.307,171.974,2235.785,2544.259,DEU,DE0005878003,2235.785,456.516,101937,307.915,1419.503,1094.563,1419.503,1073.407,9.317683459113244,12.006314886266532,10.603255679772431,13.772120306737904,7.622825987293054,1.7026958942168635,0.9623829196104144,0.14299798365150862,0.02767517927049115,0.052436662691096814,55.79239377752029,43.0208952783502,0.8787568404002893,298.18418244865296,3.152611800870013,115.77702015175878,-10.989016676433872,-8.07479290932811,-0.22621423819028097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,2,Upper-Mid
