cluster,roa_trend,roa_trend_r2,roa_volatility,roe_trend,roe_trend_r2,roe_volatility,ebit_margin_trend,ebit_margin_trend_r2,ebit_margin_volatility,revt_trend,revt_trend_r2,revt_volatility,revt_cagr,debt_to_equity_trend,debt_to_equity_trend_r2,debt_to_equity_volatility,cluster_name
0,-0.14404274360460195,0.22901818971163274,6.237797436784561,2.1301300340845555,0.10268548632372929,40.23761259192167,0.193872814308886,0.3294468690899436,4.542487257123086,5205.33981060606,0.5980323080313971,26411.119547818373,3.9039913176796084,0.06733248966095669,0.3038351951937744,0.7795015953965927,Growing
1,-0.3448820955083876,0.6654097923749613,2.8787598038804516,-9.33629437549175,0.4498511740971345,71.73690026111747,17.657638114128382,0.6273780528769471,38.4889006066238,69.03656806338319,0.5893847783853782,1737.1796624936756,5.9552095807234675,-0.5370040650761113,0.371670356059333,3.9557521194605787,Growing
2,3.6640919592107877,0.5827917429511529,15.775923489297911,8.431110354184051,0.3652643523548686,51.62423526367678,-56.48284558708633,0.298042027559501,393.4163909825207,146.17362676767675,0.7911541864590541,1864.9447683168285,15.295514078124349,0.011408223185511065,0.4975888252925275,0.2510177959525288,Growing
3,-0.05141743454228341,0.16849221123791655,3.0370090169670476,-0.05502538309018139,0.13997682507319764,18.17588347348746,-0.03588075973334991,0.16569061147759226,4.854546804526248,243.30010595075422,0.5495292710945233,1805.4123750012823,5.079528720395159,0.045624945565116704,0.33778507692091475,0.7165993548826066,Growing
4,0.4451246533098013,0.9211187310988426,1.6132228689557409,-121.33209341493641,0.06498702733292837,1655.5140975808793,0.8104904438494789,0.7392075753636814,3.2789532340686405,61.52061224489796,0.6729537350414165,260.8546442601679,6.773296615536628,-24.673713079843104,0.08044419209953999,302.5921738645716,Declining (Volatile)
