cluster,roa,roe,ebit_margin,net_profit_margin,current_ratio,debt_to_equity,equity_ratio,cluster_name
0,10.657113794912453,19.6862294752529,22.399774234821486,13.59962756064475,1.049544247437556,0.9478429733476318,32.89636084772354,High Performers
1,0.12264639761525338,17.679138708265555,0.05193904345053893,-3.627414297598487,1.1359636793660801,1.331256321102975,22.86812917172864,Mid
2,6.000541995005086,8.667595370738795,8.004182319958321,4.194453610001815,1.3078703058692045,0.7270755345285583,36.98841840876194,Upper-Mid
3,-3.619673127323022,-304.8581565296055,-17.10281505620204,-47.48890821617694,0.6217871931228006,23.839936675760104,3.296826710508167,Low Performers
4,5.011139958273257,2.2285465592325027,7.0167423990905755,3.334618500076487,3.0127548395956443,0.3725706375313018,54.97156791919405,Lower-Mid
