gvkey,conm,cluster,cluster_name,static_score,dynamic_score,combined_score,cluster_name_enhanced,roa,roe,ebit_margin,gross_margin,fcf_margin,current_ratio,debt_to_equity,financial_leverage,roa_trend
213034,GRAMMER AG,2,Low Performers,78.03345073752746,54.582683120783074,63.962990167480825,Low Performers (Solid),2.3398745258243365,-19.005068071151744,2.069648810679144,13.756376425995997,-1.8992291829172403,1.1566742521783393,2.34069363013018,6.756601411110007,-0.5374664283495462
245628,NORDEX SE,2,Low Performers,69.86988143402634,40.55888571095365,52.28328400018273,Low Performers (Solid),3.171732239418236,0.8919378348804626,2.447037708124253,19.99916424904008,3.638434953571294,0.9982157078671239,0.4249413517562171,5.68428671218551,-1.1913708350315675
220307,PFALZWERKE AG,2,Low Performers,70.69041982070505,31.071087768075657,46.918820589127414,Low Performers (Solid),1.609573263036106,9.483700384731083,1.5599287599520366,15.704983837819775,-4.729640884580714,1.665228664922948,0.6773694737786503,4.570526115799306,-0.07745550362245222
