gvkey,conm,cluster,cluster_name,roa,roe,ebit_margin,gross_margin,fcf_margin,current_ratio,debt_to_equity,financial_leverage,roa_trend,proximity_score,profitability_score,liquidity_score,leverage_score,cashflow_score,structure_score,relative_score,overall_score,cluster_name_enriched
100676,TUI AG,0,High Performers,5.011856436638398,53.02174822250105,3.7678106641688935,11.748024154735342,5.172376582510694,0.5253407515978185,3.7651610204935175,18.21068590547888,-0.6537878863754827,23.80235361065522,55.54019591264419,70.12279719652683,62.15632006302619,99.92338517272697,31.848077743320992,59.05924949918403,26.844612633093547,High Performers (Low Score: 45)
100736,K&S AG,0,High Performers,-0.4661356711391458,-1.075286125911498,-1.1935068845637953,22.68758041115764,2.3432153513454317,3.0222597914905607,0.11000756563591584,1.5056420327414968,-0.0731814294916662,39.380035326387805,48.53120797274133,57.05732259300308,90.23934769157688,99.00954611072173,87.17038666279593,45.76073887650415,34.48219049426108,High Performers (Low Score: 45)
100737,VOLKSWAGEN AG,0,High Performers,5.277727305045781,6.2267545832556195,10.288736385589669,41.581858952244836,-0.015708934995810952,1.1298937057395215,0.7518678618056546,3.471891559788035,0.1759738510613116,79.62734984189673,90.38179850935106,87.53495412622402,99.88343188323906,98.25398937232113,98.65592136709216,49.802336307274146,59.91564282695282,High Performers (Low Score: 45)
100764,SUEDZUCKER AG,0,High Performers,3.3382476832350463,-2.3845918679302964,3.2700639570868577,29.492469568805447,3.424798844646173,1.8102268635217862,0.45735249159278507,2.9030877407520634,0.16065444511932503,69.30571275491926,73.32064432524513,89.00661782492956,95.3365577269602,99.35791425094358,97.03457049085128,47.44837694532232,51.92006973971275,High Performers (Low Score: 45)
100953,RWE AKTIENGESELLSCHAFT,0,High Performers,6.898618447785452,16.276268661447272,28.03418097754293,34.29656538969617,-11.381274768824307,1.2700634632819583,0.46822403245744715,3.120225680687185,0.24802652368191275,46.118736926671986,47.56120478858011,92.15406357094461,95.50065951170467,94.69366425269354,98.66444761067218,52.2713421309928,37.50980167955528,High Performers (Low Score: 45)
101059,AXEL SPRINGER SE,0,High Performers,3.2927096256294237,4.681331077270164,7.249124385463192,41.187622505703544,6.950290800424151,0.8742941650981446,0.9883906749388984,3.2202951682647116,-0.08820577785865774,72.66207692714626,80.29360788726812,79.69981585439504,96.43991039946604,99.50053237767018,99.42477552801911,48.680427688832005,54.76754338825874,High Performers (Low Score: 45)
101120,AUDI AG,0,High Performers,8.55174479556687,18.499364638434944,8.99019537679811,16.158305303084518,11.28462033922565,1.5675553732567677,0.0,2.1704837613404653,-0.17659246329481892,60.32508203569189,61.75230492933551,97.29414082097634,88.68254237886876,98.10983423643918,91.73159424185955,50.06813061472888,45.348748038030735,High Performers (Low Score: 45)
101161,GELSENWASSER AG,0,High Performers,1.3448575051725289,11.19709563389701,1.3521674942960675,12.23325728090189,1.1407864716145484,1.002422983731395,0.3052450558899398,2.862902455335817,-0.22518690042393547,51.92482732507878,53.56809844029673,83.53564684871999,93.06990740695049,98.6236883693957,96.73589825832269,44.08274664812255,40.79054135878591,High Performers (Low Score: 45)
101390,KSB SE & CO KGAA,0,High Performers,8.480072526936084,10.810068649885583,8.195726898968795,54.18548224034508,4.5022578688414105,1.9715157680569684,0.034324942791762014,2.6250800915331807,0.49095135967911474,57.627752921641154,66.38861966420731,83.89275235490634,89.16539748401405,99.706172673629,94.98703738806161,52.84140463236763,45.24536484989933,High Performers (Low Score: 45)
101937,DMG MORI AG,0,High Performers,9.317683459113244,12.006314886266532,10.603255679772431,51.98970384003828,6.0304099007731065,1.7026958942168635,0.02767517927049115,1.7923590157963738,0.00159940605292435,60.12844297445442,62.50110204113708,92.58806420433385,89.07164919023984,99.79820865529182,89.10894037677014,52.05389584715999,45.45876251703317,High Performers (Low Score: 45)
101942,HENKEL AG & CO KGAA,0,High Performers,8.55757507017892,9.235229155162894,13.98128416566293,53.631983693134444,11.553784860557768,1.2136648696226207,0.12157187557518866,1.6228142830848518,-0.5473890250484145,58.691613855555644,63.000040191153694,90.26691691608544,90.40458275422623,98.0241148699588,87.95746436726778,51.284555221736284,45.11711185587562,High Performers (Low Score: 45)
102175,PUMA SE,0,High Performers,8.364843290479792,9.95862361636666,6.774259402077757,51.583269065009304,4.897246291339654,1.4995994287505658,0.48321957774870045,2.5252325211302473,0.4544062830161389,62.06365540476416,68.54632751444689,99.75024686384825,95.72747519548199,99.83414715061245,94.26225075049,51.99943966274601,48.107475184343244,High Performers (Low Score: 45)
102218,DRAEGERWERK AG,0,High Performers,5.306107935030152,8.103963782040841,4.869381289158914,48.854690763242836,3.1864972944750325,1.926212234869931,0.18690551411914144,2.0150701885809204,-0.11521955217883877,74.4193123772933,81.12186285093983,85.29873078680679,91.34379284777856,99.28105437306543,90.6444376401462,49.460320947729286,55.126476805883144,High Performers (Low Score: 45)
102250,HUGO BOSS AG,0,High Performers,9.53941932957754,14.959508665902344,8.37686939228746,70.28088506410788,12.929692950350665,1.5385203104977778,0.7059486801422873,2.650662381602442,-2.0756674726259097,32.82604593498947,51.21055418863799,98.3360566610887,99.16049497924615,97.58710539155992,95.17363261204245,51.6230405366362,33.28857870964801,High Performers (Low Score: 45)
