cluster,roa,roe,ebit_margin,gross_margin,fcf_margin,current_ratio,debt_to_equity,financial_leverage,roa_trend,cluster_name
0,5.500971387090336,8.647976816750747,7.4353952318751215,30.2644487629034,2.7675468904600136,1.4797691707755465,1.063656502907627,3.8525404267299597,0.058141601957119746,Upper-Mid
1,-3.619673127323022,-304.8581565296055,-17.10281505620204,41.78591481069656,8.068873647242745,0.6217871931228006,23.839936675760104,30.332197831710175,-0.8304749008107997,Challenged
2,-0.34415623429510966,9.789701880752599,-1.0605410533821256,21.317101385700397,-0.8801434001803983,1.7477582847285509,0.3441604644665371,3.5475626886928016,-0.3743397598486694,Mid
3,-0.48278712901831505,-53.372986995581826,-19.018244337503695,34.64273051255205,-27.821116726323403,1.4095453689955662,5.632894740746113,22.94336902906219,-0.5108034592271236,Lower-Mid
4,10.599043705946245,19.198561737492973,19.882019028919252,59.16348505611056,21.07201544876087,0.8626164318334846,1.3062062286775618,4.424790827780264,0.6915443154028472,Top Tier
5,7.672940465679557,9.174346086345471,11.573831940239778,55.34054242121177,9.077380296256521,1.854785041771141,0.5771690145846722,2.4790703444390902,-0.4483944772519877,Strong Performers
