gvkey,roa,roe,ebit_margin,gross_margin,fcf_margin,current_ratio,debt_to_equity,financial_leverage,conm,roa_trend,cluster,cluster_name,proximity_score,profitability_score,liquidity_score,leverage_score,cashflow_score,structure_score,relative_score,overall_score
100676,5.011856436638398,53.02174822250105,3.7678106641688935,11.748024154735342,5.172376582510694,0.5253407515978185,3.7651610204935175,18.21068590547888,TUI AG,-0.6537878863754827,3,Lower-Mid,14.279939278695043,23.13287736070378,72.2999054915312,74.41863993753776,31.747818697618698,69.55449526719512,48.93108319400488,17.78041517737255
100746,2.2989639861864823,14.728682170542637,1.0382318866411193,20.53738525978077,2.87407539434988,0.9127545248868778,4.060077519379845,19.641472868217054,CECONOMY AG,-0.3118494264262327,3,Lower-Mid,21.42190554576337,35.59893607936927,83.34056817423782,77.97282622701644,34.38936177166549,77.62355367731423,50.376347579411906,23.485832056880845
100054,2.2840015248876586,72.36664710454106,1.690983557083559,26.35408799724454,4.971786361300936,1.120285964924529,6.67153636082885,23.00331592024251,HOCHTIEF AG,-0.14084986850625408,3,Lower-Mid,16.756979635240103,25.918789306644303,89.93281850405154,84.84818560931717,31.970050091326748,99.54118354060631,53.599405452790265,20.37136827635662
319665,-0.10179957895530281,-20.156592997013114,-0.3317322967088418,,,,8.513302179243974,12.549396710827331,ALLANE SE,-0.5019966193768127,3,Lower-Mid,19.451580635940743,48.0860114646229,97.56266929298997,63.402787548124415,31.970050091326748,45.05187024696286,51.96178388517145,23.73811330211332
231016,-11.906958013848811,-386.82541947848074,-101.25651549870321,79.93142463844754,-124.30270524345512,3.0798002345730393,5.154396623784379,41.31197374054517,MORPHOSYS AG,-0.9455334954508355,3,Lower-Mid,0.3154992012781657,1.2084895974687806,54.18915651095403,92.70985619620743,3.4904492197307855,24.435923067327593,45.78530785034532,9.638883219625766
