gvkey,roa,roe,ebit_margin,gross_margin,fcf_margin,current_ratio,debt_to_equity,financial_leverage,conm,revt,at,sale,gsector,gsubind,ggroup,gind,roa_trend,PC1,PC2,PC3,PC4,PC5,PC6,PC7,cluster,cluster_name,proximity_score,profitability_score,liquidity_score,leverage_score,cashflow_score,structure_score,relative_score,overall_score
100083,10.42195065713627,10.761061946902654,13.766497461928934,61.6751269035533,8.060913705583756,1.7426948051948052,0.0,1.535221238938053,BEIERSDORF AG,9850.0,13011.0,9850.0,30.0,30302010.0,3030.0,303020.0,-0.5141279617984581,1.0293562432591123,0.08482875989489833,0.7449479682698508,0.7210301564630663,0.20869467763768726,-0.6006259309962086,-0.06233771962790722,3,Upper-Mid,67.35168533123284,73.54107570143574,94.85691976948432,89.84606782813721,99.967710823073,86.24864351336865,50.17561762392044,50.63349605559401
132740,10.346031635182792,10.337417968523143,19.81277164827817,54.79772651287195,2.3269809428284853,1.9030314807617568,0.26685637958069575,1.663220860677159,INFINEON TECHNOLOGIES AG,14955.0,28639.0,14955.0,45.0,45301020.0,4530.0,453010.0,0.2870969951901389,1.2868436535855265,0.5533889264317912,0.7429434363700426,0.14994757082014631,0.3983795049278295,-0.2756712877457995,-0.06459955291089638,3,Upper-Mid,61.79340936168411,67.77830058159584,89.43816479720059,93.72011596595063,98.12348703806755,87.09971388683988,51.64046003273877,47.64503545758788
234919,10.285252060344996,31.04969341462203,14.894720782288836,29.148085206077525,12.965382138084774,0.963440304797599,0.09418407976185954,3.960516360470789,CTS EVENTIM AG & CO KGAA,2808.579,4067.28,2808.579,50.0,50202010.0,5020.0,502020.0,-0.6272602618112316,0.9527447206146277,0.36390352283364946,-0.32932903601178154,0.45601949656257545,-0.2744517193337517,-0.6702692432543198,-0.21645072698815498,3,Upper-Mid,53.94025998385828,59.39480564695311,79.20887388565983,91.1947361855868,98.45171881443633,96.2600809379735,48.00717123016473,42.57453874149262
210359,10.186036301773932,22.955031030623665,16.764324019192774,40.317245272368055,-1.3355913068021446,1.2224958949096882,0.669371248346729,3.7078543086784004,EWE-ENERGIEVERSORGUNG WESER,8857.5,14577.8,8857.5,55.0,55101010.0,5510.0,551010.0,0.13089763562477957,1.0235616287920097,0.725599905338098,0.12824203051090385,0.23660339365044517,0.013960212370498904,-0.23543340688932593,-0.08592907393132475,3,Upper-Mid,64.25438504961362,67.35726795426346,87.10612121570247,99.88186863746716,96.96332836028073,98.14404426161401,50.010562915906995,49.16139447444486
100312,9.899609592861127,19.85185185185185,14.562608963183262,51.881858270946566,10.132294123679623,1.2136537894426422,0.46197530864197534,3.541728395061728,RHEINMETALL AG,9751.0,14344.0,9751.0,20.0,20101010.0,2010.0,201010.0,0.5783965084088859,1.033901828940541,0.7520654390553215,0.3830300468439731,0.32344475570172065,0.24042706175560308,0.21610695159696952,0.049713681940427426,3,Upper-Mid,62.97054986030576,76.26334312884842,86.82401786874343,96.65804489201967,99.36167628112075,99.40280199114738,51.62623230276969,50.106693059093956
285715,9.712542256446024,14.776402534658612,8.859265526999643,26.67567871428594,8.106953148186728,1.6751441630336865,1.0543457703791863,3.270276982327309,SAF HOLLAND SE,1876.747,1711.869,1876.747,25.0,25101010.0,2510.0,251010.0,0.027706179173058558,0.5725593890685511,0.38403888295799127,0.018832548643317373,-0.1387225246736481,0.08478534182590282,-0.325389814368889,-0.16907027555981977,3,Upper-Mid,61.31984083571408,62.13734174997969,97.2370408531659,94.20296413578086,99.98265805105211,98.52754383976455,49.582304012313365,46.37570109785966
295079,9.636367415804298,28.098174006444683,13.589086792769933,57.973188928695485,17.53712183799328,0.49665138573211315,3.085258861439313,6.200708915145005,STROEER SE & CO KGAA,2046.841,2886.43,2046.841,50.0,50201010.0,5020.0,502010.0,0.35148593194559535,0.49412857403901955,1.34250922368582,0.07073186354166491,0.8572000332405602,0.06661265837487569,0.1187519162670191,0.29064759587250094,3,Upper-Mid,49.25410010815226,74.07319525164317,66.74231170501066,68.31804663278957,97.00086609106079,81.06093781296421,53.926256927769344,41.3480837568685
102250,9.53941932957754,14.959508665902344,8.37686939228746,70.28088506410788,12.929692950350665,1.5385203104977778,0.7059486801422873,2.650662381602442,HUGO BOSS AG,4307.349,3782.421,4307.349,25.0,25203010.0,2520.0,252030.0,-2.0756674726259097,0.408410074809833,-0.4793339352232966,0.6019042731273421,1.6054245299111292,-0.2073165455439976,-1.4649555463783606,0.0628595308198293,3,Upper-Mid,38.45592309059622,69.75483861435139,97.81382598350406,99.5406275624933,98.46312980961524,93.95382844720037,48.43393221492567,39.2873997153581
102926,9.463867146995709,8.740386542627023,15.106153541513084,69.20539320588705,7.063045589122931,2.972824669346672,0.26649374879412263,1.6710391494139045,KWS SAAT SE & CO KGAA,1676.628,2676.221,1676.628,30.0,30202010.0,3020.0,302020.0,-0.05421685983395518,0.9717792587740651,0.02522656408485549,1.3248897479797146,0.1255648502070226,0.6465086038428254,-0.5992364303731365,0.36278289993377094,3,Upper-Mid,53.55392602647853,71.77814755730013,60.40525992871725,93.71473978024466,99.6442901272196,87.1519690512611,53.29640922192691,45.148673900075906
216524,9.439976850447357,12.153934857176363,17.36798266579271,25.742557253547126,-8.19567961484628,1.538516073129337,1.8104740591621145,6.281474459830546,ENBW ENERGIE BADEN,34936.7,64277.7,34936.7,55.0,55101010.0,5510.0,551010.0,0.5360248860854715,0.587714439605946,1.1271450785236745,0.0005561560570068053,-0.36942612857996576,0.11328639775382934,-0.19470674381972572,-0.08772920287486083,3,Upper-Mid,51.32813074582012,60.26433713617637,97.81367392727462,83.5827286210882,94.82710296320012,80.56025395849366,51.03008201102931,40.942392587672146
100368,9.322556660834046,16.42752611759716,10.371424213625312,39.356570085293065,8.723750393987308,1.0595436337925495,0.0514240542234365,2.4887746214645166,GEA GROUP AG,5422.129,6032.165,5422.129,20.0,20106020.0,2010.0,201060.0,0.3449355390204477,0.8944130290290845,0.40556836924926704,0.10096741070161334,0.23238659886944804,0.051264140683726894,0.21295419364239407,-0.2037917785668468,3,Upper-Mid,64.41747078114768,75.02753660592413,82.05136309950541,90.57994317587733,99.8172107785342,92.79423677255075,49.0105848693218,49.830489951231634
101937,9.317683459113244,12.006314886266532,10.603255679772431,51.98970384003828,6.0304099007731065,1.7026958942168635,0.02767517927049115,1.7923590157963738,DMG MORI AG,2235.785,2544.259,2235.785,20.0,20106020.0,2010.0,201060.0,0.00159940605292435,0.873501415859796,0.12243017858220873,0.5674137058483342,0.3319492800971654,0.2066417059656204,-0.14503076573054788,-0.041005777430878396,3,Upper-Mid,77.75882416003698,84.43329420644704,96.25913809122389,90.24027976691409,99.31070248180221,87.96686506018195,49.83425915767862,57.01421648199561
