gvkey,roa,roe,ebit_margin,gross_margin,fcf_margin,current_ratio,debt_to_equity,financial_leverage,conm,revt,at,sale,gsector,gsubind,ggroup,gind,margin_trend,leverage_trend,revenue_growth,fcf_growth,margin_volatility,growth_quality,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,cluster,cluster_name,proximity_score,profitability_score,liquidity_score,leverage_score,cashflow_score,structure_score,growth_score,trends_score,volatility_score,quality_score,relative_score,overall_score
103200,16.704980842911876,15.919873484449129,12.368794326241135,36.9645390070922,8.709219858156029,2.2155172413793105,0.027411702688455455,1.3758566157090142,FUCHS SE,3525.0,2610.0,3525.0,15.0,15101010.0,1510.0,151010.0,-0.500585552284974,0.0055430427954161,-0.45184975995481436,-33.26086956521739,1.8049902090443215,-0.22120291987798313,0.9634792800650185,-1.054743190933065,0.7522610375310873,-0.30335177751414827,-0.6438639612697665,0.20233090593639794,0.29509534057938774,0.9404984123026886,0,Lower-Mid,27.79622507479953,29.56040925678152,88.17215083847051,89.85988132512233,89.94729388609288,87.37293266719325,85.54024766200176,97.727529466705,98.99965972775912,76.46101359858135,51.22582278457975,38.847597163088615
358679,13.093188579938971,18.937735796540007,19.730516742922042,40.49646271880103,8.384887121496284,1.3516143106457241,0.1023195674121907,1.8247191949453827,SCHOTT PHARMA AG & CO KGAA,957.091,1442.269,957.091,35.0,35203010.0,3520.0,352030.0,0.9721526029538595,0.020794380238289993,6.508888250860778,1197.5101050929725,1.9277031144388368,-0.5066219254178034,0.9749501425769539,-0.669678353274246,0.9718634627249412,1.186310044223828,-1.0783605934470692,-0.426002245974069,1.0252538352641476,0.8709230269876466,0,Lower-Mid,29.61581626170993,38.11973092565147,82.60846416875488,90.93105086214133,89.85260727180257,90.43390565485612,50.22497284544929,94.9905388228538,99.09641123464317,92.23279540973621,53.675949570145384,36.09712370284579
103487,10.984592968349478,6.875000000000001,23.82373595505618,76.9311797752809,12.941830524344569,1.1217044918496777,0.14788732394366197,1.631205985915493,SAP SE,34176.0,74122.0,34176.0,45.0,45103010.0,4510.0,451030.0,-0.4645395458999519,-0.018145112819190283,9.513891114173113,-20.263205336217773,2.746373490621218,-0.4500436442306867,0.9981221376212359,-1.051943776489398,1.2476857231798217,-0.013451672026209303,-0.7391526441364628,0.008053878810583776,0.8894707670748807,1.1362090784980998,0,Lower-Mid,29.72922072317134,33.192864186633344,75.9265125142619,91.58889853083109,91.19216082559502,89.10132693675101,67.9592192683248,97.79897799225654,99.74430609026317,98.84430419464884,52.54801565924579,37.88303386992703
285715,9.712542256446024,14.776402534658612,8.859265526999643,26.67567871428594,8.106953148186728,1.6751441630336865,1.0543457703791863,3.270276982327309,SAF HOLLAND SE,1876.747,1711.869,1876.747,25.0,25101010.0,2510.0,251010.0,0.10359047867956825,0.03951154439210965,-10.892900383159954,2.918157650862785,1.0576754382713478,-0.08552116181401809,0.04186601165345379,-0.4830882522833434,0.23309230096493366,0.053005646952971205,-0.15079506252477937,-0.039136887895379516,-0.1775000891551068,0.4522627570179328,0,Lower-Mid,46.504015832290804,59.71497345512952,93.01905997727258,94.59780493852293,89.77154575374429,98.9710750218011,71.63716271967762,99.22204235382647,98.41248436782317,64.76455376081721,51.300499051866275,50.749955925746164
216524,9.439976850447357,12.153934857176363,17.36798266579271,25.742557253547126,-8.19567961484628,1.538516073129337,1.8104740591621145,6.281474459830546,ENBW ENERGIE BADEN,34936.7,64277.7,34936.7,55.0,55101010.0,5510.0,551010.0,0.9007487912192431,-0.12818660308997296,-21.991568756168256,-18.287149339345344,5.072178113991962,-0.47936871698007827,-0.14476838641386722,-0.3134700162497666,0.7288323409062875,0.46858799912136256,-0.6584046373152223,0.008318487706851656,-0.5293172594015495,1.0739615698010703,0,Lower-Mid,37.183558299155564,54.21534376662552,88.47147168953275,83.93305593792884,85.14252149617019,78.55734021738522,50.42816112730173,94.74800551884506,98.41730262041851,95.36038704815685,53.16396202078567,41.67402183587548
100368,9.322556660834046,16.42752611759716,10.371424213625312,39.356570085293065,8.723750393987308,1.0595436337925495,0.0514240542234365,2.4887746214645166,GEA GROUP AG,5422.129,6032.165,5422.129,20.0,20106020.0,2010.0,201060.0,0.2639485037882495,-0.00017460257538194458,0.9051471380523424,54.981553442592876,2.46568109363861,-0.30475443608528524,0.390500223231513,-0.6221403080226441,0.45122940143632007,0.3979881292600333,-0.3321671055972242,-0.09528143622340517,0.1410265352993883,0.6629430315280607,0,Lower-Mid,53.451435772542396,61.519378503177165,74.21462210838486,90.20187248492275,89.9515383062315,95.16013729073404,88.39785689273508,98.34918813691155,99.52169062278824,84.69156941369923,50.98604685269848,55.96431579205493
270249,9.291172013327335,10.397369949505476,6.343323696603866,24.430525958749023,1.9637926766967548,0.949274655097486,0.012997407188174775,4.553224896551532,DIEBOLD NIXDORF AG,2399.846,1638.437,2399.846,45.0,45202030.0,4520.0,452020.0,0.31931894179770987,0.12190908014663596,1.613772598341967,-64.00051942893373,0.8212851867279339,-0.7095106278307913,0.23658851680228637,-0.20679852046629302,0.4601750649520627,0.8599469887766971,-0.75815456336673,0.11991098828978805,-0.29632232372451234,1.192924545547078,0,Lower-Mid,48.29579189337855,62.16728307461995,71.27226045026828,89.65521168073016,87.99840099731966,89.69441427601014,81.90979206135705,97.71764014860359,98.22747535621443,71.95620340677996,49.4114069374556,53.00376334955198
101942,8.55757507017892,9.235229155162894,13.98128416566293,53.631983693134444,11.553784860557768,1.2136648696226207,0.12157187557518866,1.6228142830848518,HENKEL AG & CO KGAA,21586.0,35267.0,21586.0,30.0,30301010.0,3030.0,303010.0,-0.48889910488203714,0.0008631799503090962,0.3346657990145996,-5.780128447298827,2.383246050438567,-0.49276762579012523,0.38976385234588,-0.7361119614426698,0.5663829877890314,0.37340022629814734,-0.7435599005894998,0.06309033851425408,0.32721670829084115,0.9279898556767805,0,Lower-Mid,52.389567505621585,57.72531301955483,78.53175895737111,91.2084120919536,90.78203113472205,89.0439859679207,86.30838757254503,97.76898718886144,99.45640631570934,93.80968722914398,49.73915588801245,54.56798895123672
101120,8.55174479556687,18.499364638434944,8.99019537679811,16.158305303084518,11.28462033922565,1.5675553732567677,0.0,2.1704837613404653,AUDI AG,69865.0,73447.0,69865.0,25.0,25102010.0,2510.0,251020.0,0.022936803339705384,-0.009798155603996897,13.136203909121825,5.99623554719011,2.0839654010299893,-0.12089792981366534,0.7616725470360382,-0.27373233856353446,-0.04237230794416936,0.22734620575181325,-0.13586016616009075,0.027796625659214296,-0.14557627381089952,0.3888999921210954,0,Lower-Mid,43.99368846772929,61.39491748527662,89.41904521715595,89.4710602519304,90.70271412988524,92.86473694126643,61.06556183892622,99.23575261985431,99.21975122234592,67.6296210123451,50.725721185253974,47.98339918517901
281772,8.517548002884906,12.012117010534565,14.185438749484097,45.20224314711195,13.353791417567585,1.6134851163824717,0.4141274697451509,2.091015226641348,SYMRISE AG,4998.513,8324.708,4998.513,15.0,15101050.0,1510.0,151010.0,-0.16395144603314366,-0.03824117939882956,5.672629855859812,41.82653796221734,0.9746357666051831,-0.530394311251048,0.5173198538800552,-0.5280733715042595,0.4921228914725976,0.39617122468613225,-0.891211724378635,0.19672541946606809,0.20335978492407708,0.9869892861501954,0,Lower-Mid,55.66735805444658,61.291652665672856,90.93852950050054,95.5287822996948,91.31424023515183,92.30032855462372,77.46721720133567,98.75873434631097,98.34745433729775,89.58854486367743,50.08675367755663,55.69823456508303
