gvkey,roa,roe,ebit_margin,gross_margin,fcf_margin,current_ratio,debt_to_equity,financial_leverage,conm,revt,at,sale,gsector,gsubind,ggroup,gind,roa_trend,PC1,PC2,PC3,PC4,PC5,PC6,PC7,cluster,cluster_name,proximity_score,profitability_score,liquidity_score,leverage_score,cashflow_score,structure_score,relative_score,overall_score
244394,4.731161033700287,8.400305695997723,5.857605422183909,19.73142168527728,1.3499340241851587,1.2004183041835663,0.6717545619160621,3.61511496877632,MVV ENERGIE AG,6361.422,7876.016,6361.422,55.0,55103010.0,5510.0,551030.0,0.15791899676886145,0.06096529034288216,-0.020865687870296794,-0.3331292812092465,-0.26997114148611806,-0.22701666150519578,0.2933236814811075,-0.23005004050777664,0,Mid,75.06121828443696,82.04431645826665,94.27087676443234,97.55925206487692,92.1767126609371,96.45435361930892,51.2401802248649,56.189275811915806
212782,4.5860318383949705,3.6902594939561544,7.9612186838487915,32.26893548164713,8.723592979259468,1.3997632533930735,0.6696120340576855,2.3027773419563995,FRESENIUS MEDICAL CARE AG,19335.909,33566.579,19335.909,35.0,35102015.0,3510.0,351020.0,-0.5856538257175631,0.09075064405729588,-0.3745993353948448,-0.09215487283698884,0.16197679358731004,-0.21876323488935492,-0.23393602817043835,-0.24268126778565938,0,Mid,74.20938935835375,79.509016824603,98.59643238333034,97.59232386007241,94.41055591547948,93.74672902529576,50.59422205329773,55.344791494269344
284636,4.448284175841839,4.681248332888771,4.953241755783257,26.743925902724957,10.890867600340059,1.8045112781954886,0.1980528140837557,1.6595092024539877,WACKER NEUSON SE,2234.9,2488.6,2234.9,20.0,20106010.0,2010.0,201060.0,-0.05769676592304125,0.14416309930655552,-0.47152159431419044,-0.0024196330434275632,-0.3072213713272243,-0.034515763946709,0.09674660141637635,-0.17115985371815065,0,Mid,76.89751473038312,87.23473062703584,84.99110286655875,95.10141276779835,95.07736587533022,89.2328786351902,50.358010044231534,57.716093294340254
350278,4.2911210454827176,-3.3809139690667416,3.5242386171641464,20.393796300307592,1.3992981848113328,1.2135632037661428,0.23582225651457228,2.65952372601971,VITESCO TECHNOLOGIES GROUP,9233.2,7583.1,9233.2,25.0,25101010.0,2510.0,251010.0,0.908511592624763,0.10705328044366673,0.02240645333287812,-0.1555751336956476,-0.5522084525693952,-0.005115814421712653,0.9383014432209528,-0.3436782802293323,0,Mid,56.90206728871484,83.88793252719022,94.72658879727483,95.67133401490435,92.19149033798608,96.34774192137667,50.596776011955136,49.10554682241442
100022,4.23520535460834,7.896874830742566,7.9638994240764145,44.69658659924146,-3.2581823289787892,1.0991914607305364,0.7232844066511401,2.9002004008016034,BAYERISCHE MOTOREN WERKE AKT,142380.0,267732.0,142380.0,25.0,25102010.0,2510.0,251020.0,-0.10730136513996358,0.14903407893591356,-0.11816267079992292,0.09738021414761114,0.3321072855796167,-0.20653485610880198,0.2580729044965563,-0.04669635192475406,0,Mid,68.55515216445536,70.75459046547076,90.83417270064835,96.76721116380769,90.80760501592606,98.14314292245398,52.47549100781219,51.24970007525707
295421,4.222784810126582,2.46119733924612,5.502408128257571,32.62518968133536,5.7597149831760905,1.3569844789356984,0.3263858093126386,2.1895787139689578,EVONIK INDUSTRIES AG,15157.0,19750.0,15157.0,15.0,15101050.0,1510.0,151010.0,-0.4331087574281221,0.046586207121393844,-0.46668632298059776,-0.061477429776893015,0.1320845288446454,-0.2260835927104163,-0.010436343569159207,-0.24218803231480027,0,Mid,80.36456319962656,84.69833793343135,99.84422222370833,97.05184289022193,93.5062176456849,92.93617210060702,49.63942963132082,58.79067715555909
297185,4.0998862028991665,5.821242769896921,6.702482787398288,36.548090965992074,6.152201126643019,1.0106711190156437,0.8779364720328303,3.0383235854848616,KION GROUP AG,11503.2,18805.4,11503.2,20.0,20106010.0,2010.0,201060.0,-0.19468305256867802,0.02292811014063803,-0.15241277614239465,-0.12472116180805137,0.25876698753770166,-0.2401866485911371,0.20744862751417134,-0.15799032072337857,0,Mid,76.59875355748113,80.57204054180677,87.93170348614157,94.4285273742017,93.6254735816557,99.18858501932604,51.26440933558149,56.19676226877398
202305,4.09873708381171,5.332105209292806,8.17569733889067,29.835570008702422,6.980259240599093,1.2705072705072704,0.552911677412752,2.228533415208269,FRESENIUS SE & CO KGAA,21833.0,43550.0,21833.0,35.0,35102015.0,3510.0,351020.0,-0.6014501900591713,0.08765791650817113,-0.4155579396808138,-0.19953312425052883,0.15432676479795623,-0.30247493515794643,-0.18187714270181107,-0.2722660520800832,0,Mid,75.75058557654725,82.62353738981123,96.72632519162515,99.41073486805348,93.87757615802639,93.21431262634289,49.743222499564254,56.7660151953865
287162,4.093116364700484,4.2714264137066005,8.361242084572226,24.988554509150173,-3.0336149089959075,1.2600929603390996,1.8437754880907822,4.313162197836837,HAMBURGER HAFEN UND LOGISTIK,1607.62,3283.977,1607.62,20.0,20305030.0,2030.0,203050.0,-0.43585226781631253,-0.22331615431311413,0.005432050671655663,-0.2945776727241695,-0.0069748104544012915,-0.3245290237750522,-0.2086907324415382,-0.18095275936822913,0,Mid,71.97201163280744,82.76790442242923,96.35747170351958,81.04897168777178,90.87385194131579,91.42512998611775,52.71474333956176,53.447282706386
340115,3.9182282793867125,12.385321100917432,8.214285714285714,27.767857142857146,5.0,1.2782793414763676,1.5229357798165137,5.385321100917431,HENSOLDT AG,2240.0,4696.0,2240.0,20.0,20101010.0,2010.0,201010.0,0.5474023516947875,-0.06935109191833183,0.34272459306054737,-0.21248711538943918,-0.32145515734246133,-0.08116907323064107,0.4955545098712908,0.0948515678443887,0,Mid,62.61791670166637,83.78393935258748,97.00251575002945,85.26878012204662,93.27581155602654,84.20645338432249,55.75275212367273,50.33083256338871
