gvkey,roa,roe,ebit_margin,gross_margin,fcf_margin,current_ratio,debt_to_equity,financial_leverage,conm,revt,at,sale,gsector,gsubind,ggroup,gind,margin_trend,leverage_trend,revenue_growth,fcf_growth,margin_volatility,growth_quality,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,cluster,cluster_name,proximity_score,profitability_score,liquidity_score,leverage_score,cashflow_score,structure_score,growth_score,trends_score,volatility_score,quality_score,relative_score,overall_score
220301,7.923672115888068,9.2838994383525,19.313669880884856,67.73492153526186,13.632066553223671,1.190897821852311,0.2339194971917625,1.7239569403583843,MERCK KGAA,21156.0,51567.0,21156.0,35.0,35202010.0,3520.0,352020.0,0.4800962578109951,-0.0469521536989682,0.7764492926213507,45.877592311583214,2.636490576860873,0.2689354965133424,0.4668551455588219,-1.0195762842023735,0.5665930843616791,-0.5325623764132887,0.30239093897070707,-0.3680129586946411,0.7872500452238158,-0.006136336440552997,1,Upper-Mid,47.48731095713459,49.28336788463505,93.38094009798392,92.39038980217362,97.60834787557812,86.04637561688905,92.59679964722591,91.96598987630843,92.0516017807677,99.98002373131895,51.38930971902477,51.98015688708209
103269,7.90256763440292,14.410060644031915,7.011932035466742,50.19762801544557,6.192033116540652,1.336646709239354,0.0492010744619624,2.47148575276343,KRONES AG,5352.733,4749.469,5352.733,20.0,20106020.0,2010.0,201060.0,-0.1225563235537076,0.0099874834998033,12.32308441606813,1528.9526711554522,1.9361907124627615,0.8244201419566822,0.40637382838973507,-0.3450847104699363,0.05716131482072235,-0.0004630779959047271,0.7254269029881204,-1.1727270709028845,1.6733525245442968,-1.3685300615198188,1,Upper-Mid,26.008448094045228,68.83269061674208,98.50995844779348,89.7296869910516,99.9953745692714,91.12496332514797,33.73645927869346,94.78251122617623,91.53988797366,50.66674630141883,53.753504051113545,38.20335495187569
103533,7.851335805146843,11.458533968350013,12.85087197651675,77.84760375116312,24.734619101827708,3.2842451500975245,1.2955293898785056,3.077364236058587,SIXT SE,4002.172,6550.656,4002.172,20.0,20304040.0,2030.0,203040.0,0.591288928605766,-0.0768301705115125,10.54169455178815,-754.143566090226,5.450365938236021,0.3151074620148641,0.3927613202409137,-0.7845246772088569,0.311027736731659,-1.9111567776437517,-0.11061279009061113,0.6056971864696677,0.38104566523022626,0.19856892570079301,1,Upper-Mid,31.005190020441415,46.96290484140931,49.68355859387416,91.50351535801684,94.151800260286,95.46032464104094,58.791145186385464,91.42357708078907,94.13672061129702,94.48807059710087,55.0578304584362,39.76368029021793
241456,7.616457960644007,14.004118858487791,6.321716199843204,15.742522509680946,6.872876725346257,0.951631949364697,0.7886353129071576,2.936788130962888,DEUTSCHE POST AG,84186.0,69875.0,84186.0,20.0,20301010.0,2030.0,203010.0,0.403304004284083,0.0645280279571203,2.969739964284845,-1.5484090522375316,1.81894497593214,0.1862053710526598,0.2907587360636097,-0.19668432142541792,-0.029700479473567392,0.09459386232596387,0.5610079497806918,-0.313621341307428,-0.18856055645253192,-0.037495231303054447,1,Upper-Mid,63.689771888228094,68.20037779419698,85.53354335263582,99.14315826384413,99.77453054918678,94.43640628002889,93.46857054290452,92.23387082407272,91.45449415071975,90.3905710355277,49.3376591158279,63.05058572195073
269835,7.572848817278026,11.344066685002224,5.441757916907879,24.797689285230398,3.4759259487356355,1.4630843539761946,0.5427888378784352,2.468529841115366,BRENNTAG SE,16237.4,11668.0,16237.4,20.0,20107010.0,2010.0,201070.0,0.0295773880596694,-0.0175868099295963,-3.4356025239219434,-57.96842418826333,0.577573490321878,0.2023983510955493,0.062040152370367016,-0.40845205168375304,-0.14033952519111964,-0.1831972904946373,0.32154865544950617,-0.19093691308952912,-0.12112106367734043,-0.09330879127478661,1,Upper-Mid,68.34461238175619,74.18516483885874,96.91138353922364,97.01679964271726,99.12642960573963,91.10430238320765,85.40903366213648,94.07967030529507,90.5552357399855,92.19943191615465,49.08410334986178,64.68791293406643
100431,7.509868489548474,11.54993270003583,13.209640117623668,26.59665756234368,11.503364413608343,1.539486177045518,0.2462839767984584,1.6276472126194694,HAPAG-LLOYD AG,19111.8,33617.1,19111.8,20.0,20303010.0,2030.0,203030.0,3.2416051113864066,-0.0763418719109386,6.59416046180874,-32.5902986447538,17.218849594851257,0.3241769334194058,0.5909283263281947,-0.5332618431971606,-0.08443463584918544,-0.3585896817669159,0.4540577460663723,-0.2144864296986952,0.09178415470766552,-0.16477929839406238,1,Upper-Mid,63.39028647997693,74.25282651341199,94.23274364105521,92.5712806844166,98.28543133533496,85.41298747143307,84.25344223758718,80.05630058856204,96.72899350784321,93.44528031654315,50.990300361197384,62.10182429875291
100953,6.898618447785452,16.276268661447272,28.03418097754293,34.29656538969617,-11.381274768824309,1.2700634632819583,0.4682240324574471,3.120225680687185,RWE AKTIENGESELLSCHAFT,24224.0,98440.0,24224.0,55.0,55105010.0,5510.0,551050.0,1.6612269284570662,-0.2718361737168547,-15.199887978715951,202.63446761800225,11.741637627714423,0.0674177881836301,0.3907550407796406,-0.8251345611564594,0.37571196533589096,0.14990252838493143,0.0037819306349241777,-0.49470375192294386,-0.01803087620614402,0.2094057685791183,1,Upper-Mid,38.30704172606507,49.10308384489676,96.13279148669679,95.87914307064565,94.45736223748811,95.77471877716094,56.61598267213316,86.22657994748019,98.97108278854618,78.16245542968704,48.303150797358455,43.22374516728993
213037,6.840769104325867,7.69974037442853,7.161953876463089,55.52335148916444,5.9882952833468535,1.6556608541009448,0.7756941149147795,2.5902761550184,INDUS HOLDING AG,1725.8,1806.829,1725.8,20.0,20105010.0,2010.0,201050.0,-0.1878322525281588,0.0252921411258021,-4.536216828575634,-27.18779723112693,1.517655708490393,0.1198669162883911,-0.1371909245367377,-0.5894233374453263,0.16286143564359598,-0.42177543579854065,0.0024886165222006676,-0.12640946527405414,0.3559486624328525,0.021097872889758534,1,Upper-Mid,60.85196521443675,68.16076238022816,90.3008721492064,99.34633364526417,99.93848224728931,91.95916216702493,82.25355949171255,95.06669158990982,91.23542072551156,83.34320490598279,50.011337677565415,60.24560585010364
273099,6.664530599166933,18.822479928635147,11.226555120766427,21.56254216704898,3.440831196869518,1.2430153744420565,0.6280107047279215,3.712161760333036,MTU AERO ENGINES AG,7411.0,12484.0,7411.0,20.0,20101010.0,2010.0,201010.0,-0.522577306925928,-0.0117293296326452,38.18758157747531,-42.69662921348315,4.773797471147643,-0.0081169667901299,1.3319868756081785,0.26406830330598363,0.18124835838532277,0.02803594910126022,0.19570581711716156,-0.061528829478765784,0.03044789321710317,0.2482432353919945,1,Upper-Mid,27.88213299098527,77.19729060095644,95.18357944430504,98.33359410157253,99.11513306999697,99.77645769493265,30.104565709974747,96.7217500917638,93.63110142711461,71.26204039026355,50.502001070678915,40.94135558323887
315582,6.620639200204304,10.79879175649246,9.68760863938692,32.34884671872678,10.982858140507195,1.9672676484652087,1.2168544737477862,2.9404203000912488,STABILUS SE,1305.926,1910.888,1305.926,20.0,20106020.0,2010.0,201060.0,0.2725675188843278,-0.2469237724317347,7.461156268566071,9.91746304229537,2.391222416760741,0.3863335324822929,0.3408564474986957,-0.22554750915222319,-0.060422850603487996,-0.5791135204827181,0.38935824732781216,-0.10124767339481178,0.12194030972414151,-0.3266164593713375,1,Upper-Mid,67.69080651640245,86.85450913260996,80.54604580238866,92.64947332399416,98.45170390184335,94.4627232910175,81.50892974592303,92.1940727816013,91.87205802439476,86.60176014212435,51.469951481826655,65.93851122737084
209440,6.439495572846794,9.530367717945188,7.936507936507938,31.70469576719576,6.671626984126985,1.29873417721519,0.2348161410274067,2.0531607216636827,VOSSLOH AG,1209.6,1490.8,1209.6,20.0,20106010.0,2010.0,201060.0,0.7992154785469279,-0.0334285483156408,-0.3870542699497714,15.450643776824036,4.215846617939716,0.5125365818492017,0.14918680992676303,-0.5235994555318307,-0.2274940098984196,-0.4590655962297271,0.7685183438144918,-0.41459249565462564,0.16473968439139472,-0.5476073924266649,1,Upper-Mid,67.92198673735207,87.87606626219218,97.14928396296301,92.40349570058135,99.83975874024812,88.24708847283063,92.33144238418022,90.51220799770597,93.2161725412373,74.20977729369237,50.13807464541519,67.83407387506443
221244,6.405228758169934,13.805697589481372,5.586285521259975,55.715069881349486,10.518093146983068,1.2409048264359428,0.8053323593864135,3.7719138056975896,ADIDAS AG,23683.0,20655.0,23683.0,25.0,25203010.0,2520.0,252030.0,-0.4227210971496479,0.1074996125257679,10.528772109954732,9.880899867666514,3.247124986310203,0.5394375436823811,0.22153069345302465,-0.3494048791208492,0.17533172322357782,-0.7526087984114225,0.8377886553567979,-0.4061052988508236,0.5710824153921082,-0.5279025492781217,1,Upper-Mid,55.03119929131517,68.35133529293886,95.10990833251041,98.8816302621305,98.60040795742002,99.32015143758545,73.90521677840655,95.78345576365665,92.5001304584786,71.80681799969173,52.10108794244545,56.65669231808788
