gsubind,xsga,ebit,rect,gvkey,emp,act,dltt,dvt,sic,ceq,fyear,isin,che,naics,xrd,seq,cogs,revt,lct,ib,ggroup,lt,conm,ppent,capx,ivst,gsector,fincf,dlc,dp,invt,loc,xint,oibdp,at,datadate,gind,ebitda,sale,oancf,ivch,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,operating_margin,gross_margin,roc,current_ratio,quick_ratio,cash_ratio,cash_ratio_enhanced,working_capital_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,interest_coverage,net_debt_to_ebitda,debt_to_assets,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,capital_intensity,working_capital_turnover,inventory_turnover,asset_quality,capex_to_revenue,capex_to_depreciation,fcf,fcf_margin,reinvestment_rate,cash_conversion,financial_leverage,rnd_intensity,dividend_payout_ratio,retention_ratio,revenue_growth,asset_growth,employee_growth,fcf_growth,capex_growth,margin_trend,leverage_trend,capex_trend,fcf_trend,margin_volatility,leverage_volatility,cf_to_assets,cashflow_volatility,margin_consistency,growth_quality,ebit_outlier,ebitda_outlier,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,operating_margin_outlier,gross_margin_outlier,roc_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,cash_ratio_enhanced_outlier,working_capital_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,interest_coverage_outlier,net_debt_to_ebitda_outlier,debt_to_assets_outlier,asset_turnover_outlier,revenue_per_employee_outlier,receivables_turnover_outlier,days_sales_outstanding_outlier,capital_intensity_outlier,working_capital_turnover_outlier,inventory_turnover_outlier,asset_quality_outlier,capex_to_revenue_outlier,capex_to_depreciation_outlier,fcf_outlier,fcf_margin_outlier,reinvestment_rate_outlier,cash_conversion_outlier,financial_leverage_outlier,rnd_intensity_outlier,dividend_payout_ratio_outlier,retention_ratio_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,fcf_growth_outlier,capex_growth_outlier,margin_trend_outlier,leverage_trend_outlier,capex_trend_outlier,fcf_trend_outlier,margin_volatility_outlier,leverage_volatility_outlier,cashflow_volatility_outlier,margin_consistency_outlier,growth_quality_outlier,years_available,latest_year,PC1,PC2,PC3,PC4,PC5,PC6,cluster,cluster_name,proximity_score,profitability_score,liquidity_score,leverage_score,efficiency_score,relative_score,overall_score
50201030.0,734.662,858.442,177.121,104357,3.021,229.793,2589.29,88.2,4841.0,-525.588,2020.0,DE000KD88880,1.933,515210.0,20.234,-525.588,512.873,2631.54,1763.21,534.523,5020.0,4678.726,KABEL DEUTSCHLAND HOLDING AG,3231.179,417.469,0.0,50.0,-774.186,155.399,570.733,33.858,DEU,73.101,1429.175,4153.164,2021-03-31,502010.0,1429.175,2631.54,1267.322,,20.669590702413874,-101.7000007610524,32.62127879492617,54.30945377991594,20.312174620184383,54.30945377991594,80.51053755595584,41.597187966091994,0.13032650676890445,0.11112402946897987,0.001096295960208937,0.001096295960208937,-36.921657801136675,-4.926463313469866,-5.222130261725915,-12.655122696816209,112.65449666808244,11.743231966730962,1.919118372487624,66.08669920089841,0.6336229438567801,871.082423038729,14.857300941164514,24.567046292285127,122.78661924196479,,15.147764191623844,4.3112672651501365,15.864056788040463,0.7314611210495977,849.8529999999998,32.29489196440107,32.94103629543242,147.63047474377998,,0.7689033797700207,16.50069314136155,83.49930685863845,3.383981481917986,-1.4404597396735608,-5.059710873664358,35.373472404521245,-2.201622519426427,1.0855360562517546,-0.5214025199937786,-1.3064711510114162,1.6733753246814624,3.7063329177757907,1.418678577261145,30.514614881569806,3.6471205110281133,0.5146961303863442,0.3530826581344067,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,8,True,2.565620176506585,-1.5329175086807167,1.6092995914771955,0.3308538265019585,-0.20690471161933052,-0.714497223324697,1,Lower-Mid,6.993935311955749,11.271724727533897,60.453610060086305,24.085863694360917,83.72450801143076,44.01231465352493,20.019181641439786
45102030.0,425.527,321.934,202.642,355804,4.182,269.639,1070.865,88.2,7370.0,158.616,2024.0,DE000A3E00M1,31.173,518210.0,84.1,158.616,689.849,1560.301,360.112,169.666,4510.0,1484.826,IONOS GROUP SE,309.976,76.872,0.993,45.0,-279.366,14.368,111.383,0.054,DEU,24.012,433.317,1643.586,2024-12-31,451020.0,433.317,1560.301,386.803,,19.58729266372432,106.96651031421797,20.632813796825104,27.771372318546234,10.873927530649535,27.771372318546234,55.78744101298403,26.18454453545846,0.748764273337184,0.7486143199893367,0.08656473541564845,0.08932221086773003,-5.5046100417015,6.751305038583749,6.841888586271246,9.650605444436739,90.34063322515524,13.407213060136598,2.4325378418109604,66.02836724089886,0.9493272636783229,373.09923481587754,7.699790764007461,47.4038855323428,19.866423209367937,,12774.981481481482,14.225906037165077,4.926741699197783,0.6901591804853524,309.931,19.863539150458788,19.873682468853655,120.14978225350536,10.36204418217582,5.389985650204672,51.98448716890833,48.01551283109167,9.592171009472272,2.9644827143362695,-4.170485792850586,33.133588491260646,-5.908273051077739,-0.3682413121916899,-29.924378341048133,-0.552064089903569,2.1330384601756167,2.0671587018981805,163.58876286179517,23.534089484821603,5.675463328849005,0.14808946354942037,-0.6071737893549983,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,7,True,2.0603488318573673,-1.4223976088764068,1.2686067760735127,-0.13624048211719234,-2.815100642978342,0.25969506557422467,1,Lower-Mid,11.806085935469683,15.585643189773208,83.89461197905234,37.35815237624949,71.84423658518443,56.325578766021636,22.35201373754513
45103010.0,284.278,206.371,36.257,333885,12.398499999999999,134.323,329.143,88.2,7372.0,100.485,2024.0,DE000A2YN900,55.265,511210.0,79.95,100.485,34.665,671.422,547.954,123.081,4510.0,969.856,TEAMVIEWER SE,41.457,3.201,0.0,45.0,-254.393,115.49,46.169,0.237,DEU,14.724,252.54,1070.341,2024-12-31,451030.0,252.54,671.422,249.178,7.45,19.280864696391152,122.48693834900732,30.73640720738969,37.612708549913464,18.331392179583034,37.612708549913464,94.83707712883998,48.034811511354015,0.24513554057457382,0.24470302251648865,0.10085700624504977,0.10085700624504977,-38.64478703515982,3.275543613474648,4.424869383490073,9.388129577396363,90.61187042260364,14.015960336864984,1.541807238457274,41.541247135258764,0.6272972818942749,54.15348630882769,18.518410238023005,19.710115247936468,6.174507239858093,,146.26582278481013,8.550732897272924,0.4767493469085017,0.0693322359158743,245.977,36.63523089800454,1.2846238431964299,120.74274001676591,10.651749017266258,11.907563350620027,71.66012625831769,28.33987374168231,7.13799029502673,-3.70587288006744,748.6310746064339,8.585693600791068,-4.075516931375489,2.123393221414488,1.4774174578854269,-0.08060112468838011,-5.029500080864851,15.042714857597067,4.9609845578420115,23.280244333347973,5.376025306526689,0.14944096730055284,0.2325696354778396,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,9,True,3.116376865601869,-1.6325248804759838,1.2250801825593969,-0.8473846291249283,-2.1775724160953804,-0.4593117629881908,1,Lower-Mid,10.844499483040293,12.481079571696675,64.55347532618322,56.11427945835644,75.4510362390724,51.989985492911735,23.763099089251956
35202010.0,1058.977,597.696,782.005,214700,11.667,2245.783,1198.796,88.2,2834.0,1087.889,2023.0,DE0007251803,308.001,325412.0,114.627,1087.889,1771.527,3734.843,2607.51,342.446,3520.0,4078.689,STADA ARZNEIMITTEL AG,448.143,97.426,116.314,35.0,-275.677,25.363,213.842,1098.103,DEU,205.643,811.538,5237.176,2023-12-31,352020.0,811.538,3734.843,543.299,,11.412562801021007,31.478027629657074,16.00324297433654,21.728838400971608,9.168953018908695,21.728838400971608,52.5675644197092,26.13809947587884,0.8612749327902864,0.4401440454686654,0.11812073587445492,0.16272804322898088,-6.906909372532072,1.1019469817233194,1.1252609411438117,20.772435373567735,77.87954806177984,2.906473840587815,1.12891571312742,23.374410178309837,0.7131406315159161,320.1202537070369,4.775983529517075,76.42404915012492,11.998978270304802,,1.6132612332358622,20.812857921902943,2.6085701594417756,0.45559805837955125,445.873,11.938199276381898,17.932298789432707,90.89888505193274,4.814072023892145,3.069124994009119,25.755885599481378,74.24411440051863,-1.6423650330361195,-9.002933631538369,-11.499658651293332,-32.92691915993365,31.96169526879682,0.31611864846724946,0.05140329990559522,0.028396379328935132,0.5169261219865164,1.9875906892154203,0.6409153663650177,10.373892341979722,1.8116481283432762,0.23187704907908258,0.16562072164804803,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,True,1.1889388103334735,-0.8841346107187535,0.6624070902028315,-0.38570360243282426,-0.6428602253249115,-0.24659585600255726,1,Lower-Mid,41.33808890987058,43.671795661839006,80.18121477233746,86.16498679982129,85.91398755125834,50.15321706514097,46.77319150898691
35202010.0,287.427,222.074,113.432,326577,3.61,593.498,889.677,48.456,2834.0,604.422,2024.0,DE000A2GS5D8,121.896,325412.0,23.098,604.422,455.543,1194.707,326.915,113.787,3520.0,1471.724,DERMAPHARM HOLDING,315.028,38.237,0.587,35.0,-209.169,89.935,72.231,343.381,DEU,58.408,294.305,2080.019,2024-12-31,352020.0,294.305,1194.707,201.378,,10.676537089324666,18.82575419160785,18.58815592442331,24.634073459015475,9.524259923144335,24.634073459015475,61.8698978075796,14.863405972428867,1.8154504993652785,0.7650826667482374,0.37286756496336965,0.37466313873636875,12.816373311974557,1.4719467524345573,1.6207417996035882,29.058484561919872,70.75531521587062,3.802116148472812,2.914377941251423,47.0963005626391,0.5743731187070888,330.9437673130194,10.532363001622118,34.65509116461191,26.368641014072907,4.481557338614991,1.326640087832466,11.313742807157052,3.200533687339239,0.5293710456729106,163.141,13.65531465037034,18.987674919802565,90.68058394949429,3.4413356893031684,1.93336106677202,42.58482954994859,57.41517045005141,3.8589362758265855,-3.7328184320348345,3.2313411495567657,-8.286438686537634,-7.953588021472746,0.6342065967192626,-0.4287600068167555,0.35205452462828,0.4545569899003441,4.946341128536405,1.8607090101973809,9.68154617818395,5.595114278957773,0.18083648887113943,0.3398187220747304,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11,True,1.1607975692509156,0.0012935416832473097,0.7910315598938061,-0.3005802872833683,-0.5627434440640597,-0.20311432674278493,1,Lower-Mid,43.17927464867288,45.65368138064146,78.36271694500408,90.09892258327643,86.76040049823827,53.26520931193768,48.42639846866083
50202010.0,309.873,418.33,353.584,234919,4.434,2406.091,96.723,159.346,7990.0,1026.957,2024.0,DE0005470306,1748.388,561599.0,15.39,1026.957,1989.932,2808.579,2497.395,318.867,5020.0,2884.745,CTS EVENTIM AG & CO KGAA,217.881,142.276,229.785,50.0,-193.853,24.575,78.081,15.555,DEU,12.323,496.411,4067.28,2024-12-31,502020.0,496.411,2808.579,506.419,,10.285252060344996,31.04969341462203,14.894720782288836,17.67480993057343,11.353321377109207,17.67480993057343,29.148085206077525,37.22857041150505,0.963440304797599,0.9572118147109289,0.7000846882451515,0.7920945625341606,-2.244841761570388,0.09418407976185954,0.11811400087832304,25.249232902578626,70.92565547491198,33.94709080581027,-3.277707383599477,2.982287917232155,0.6905300348144214,633.4188092016238,7.9431733336350065,45.951408167617856,7.757695261553973,,127.92876888460303,51.680041698629054,5.06576457347292,1.822159039971312,364.143,12.965382138084774,28.094522519889658,121.05729926134869,3.960516360470789,0.5479639347869509,49.97255909203523,50.02744090796477,19.08064778728644,27.287902785901608,25.43140028288544,-25.79035857304437,2.04555887078266,-1.5039697320762582,-0.034587777432309216,0.3551110241865341,0.3248755201716945,21.20389538993195,0.2043468968732351,12.451048366475876,8.660978644354024,0.055340053068831774,-0.03791956543392789,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,11,True,1.2437542953234069,-0.48331190492159354,0.3327585492549255,-0.08938606422753785,-0.3948999319458344,-0.42583582746937976,1,Lower-Mid,46.1536893732647,47.210444029346085,91.94351498138774,85.9882209077418,93.40765880205595,52.053480556235016,50.513535466257665
55101010.0,1113.1,1484.9,2066.8,210359,10.899,4318.1,2631.7,176.166,4931.0,3931.6,2024.0,,751.9,221122.0,0.3,3931.6,5286.4,8857.5,3532.2,902.5,5510.0,9869.5,EWE-ENERGIEVERSORGUNG WESER,7364.7,1049.5,295.9,55.0,-4.0,485.4,629.6,538.7,DEU,136.5,2114.5,14577.8,2024-12-31,551010.0,2114.5,8857.5,931.2,,10.186036301773932,22.955031030623665,16.764324019192774,23.872424499012137,10.189105278012983,23.872424499012137,40.317245272368055,22.624289610409402,1.2224958949096882,1.069984712077459,0.21287016590227054,0.29664231923447143,5.391074098972414,0.669371248346729,0.7928324346322108,26.969775960707377,67.70225960021403,10.878388278388279,1.1185623078742017,21.382513136412904,0.607601970118948,812.6892375447289,4.28561060576737,85.16872706745696,83.14648602878916,11.270517877592562,9.813254130313716,19.335565037248422,11.848715777589614,1.6669313850063532,-118.29999999999995,-1.3355913068021446,112.70403780068727,62.711293689810766,3.7078543086784004,0.003386960203217612,19.5197783933518,80.4802216066482,-13.854308500291769,-7.67174823137482,0.49792531120329553,-83.30981941309255,7.596883329915927,0.646014588903901,-0.03518143254923762,0.660044803088862,-0.34235377948553125,5.201134723670325,0.21397399401655762,6.3877951405561895,1.870457939381924,0.16969972165354902,0.25798570313552566,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1.1976281587938375,-0.22780429399808103,0.5262417359939686,0.14920526269238235,-0.39913057873078106,-0.4797631482271312,1,Lower-Mid,47.19624044159275,48.16367086526397,94.09577841560306,93.59485928451198,86.22277055762322,53.23088981992657,50.804131861784576
20101010.0,2383.0,1420.0,2848.0,100312,28.539,8231.0,1871.0,352.0,3480.0,4050.0,2024.0,DE0007030009,1253.0,332994.0,330.0,4050.0,4692.0,9751.0,6782.0,804.0,2010.0,9880.0,RHEINMETALL AG,1661.0,732.0,69.0,20.0,-234.0,552.0,386.0,3989.0,DEU,135.0,1806.0,14344.0,2024-12-31,201010.0,1806.0,9751.0,1720.0,,9.899609592861127,19.85185185185185,14.562608963183262,18.521177315147163,8.245308173520664,18.521177315147163,51.881858270946566,23.98243539942577,1.2136537894426422,0.6254792096726629,0.1847537599528163,0.19492774992627543,10.101784718349135,0.46197530864197534,0.5982716049382716,28.234802007808142,68.87897378694925,10.518518518518519,0.6478405315614618,16.89208031232571,0.6797964305633017,341.67279862644097,3.423806179775281,106.60650189724132,17.034150343554508,6.729468599033816,1.176234645274505,28.590351366424986,7.506922366936725,1.8963730569948187,988.0,10.132294123679623,42.55813953488372,121.12676056338027,3.541728395061728,3.3842682801763924,43.78109452736319,56.21890547263681,35.883500557413605,22.52498505167848,15.295115743546251,186.3768115942029,83.91959798994975,1.0327341372410506,-0.006713441454578873,0.060298832520116065,0.7267969321845053,3.6270168804043044,0.11842220708244544,11.991076408254322,3.0547837780097273,0.8918064260790117,0.22344346082793115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0.9902214035467767,-0.4218618451965116,0.49121826170366495,-0.3619691925687102,-0.2632091650554836,-0.1942752464277038,1,Lower-Mid,50.98561739529911,52.61225478415314,89.25751866083745,89.48693620873424,88.0933085110051,51.06412277528669,53.079387812474465
50201010.0,629.284,278.147,259.608,295079,11.858,425.443,1436.188,88.2,7310.0,465.5,2024.0,DE0007493991,75.491,5418.0,48.07,465.5,860.222,2046.841,856.623,130.797,5020.0,2409.816,STROEER SE & CO KGAA,1147.243,95.536,0.0,50.0,-252.922,363.131,288.58,40.586,DEU,74.509,566.727,2886.43,2024-12-31,502010.0,566.727,2046.841,454.493,,9.636367415804298,28.098174006444683,13.589086792769933,27.68788586900497,6.390188588170748,27.68788586900497,57.973188928695485,14.626321457568222,0.49665138573211315,0.4492723169935899,0.08812628192331982,0.08812628192331982,-14.938176224609641,3.085258861439313,3.86534693877551,16.127188256773938,83.48776862768194,3.7330658041310443,3.0417255574553534,62.337177759377504,0.7091254594776246,172.61266655422497,7.884352562324735,46.294226078136994,56.049443996871275,,21.195042625535898,11.609462207640581,4.6674851637230255,0.33105551320257814,358.957,17.53712183799328,21.02034574789931,163.40028833674282,6.200708915145005,2.348497025416239,67.43273928301107,32.567260716988926,6.922056280787525,5.303192261696732,3.0771905424200385,32.91454681448241,-27.107923549383894,0.48529252216321134,0.3778397427159388,-0.11288322520050043,0.45127996823427174,2.2858091070332587,1.342797646479037,15.745852142612154,1.1303645716434663,0.4958153482817816,0.34752059293587245,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11,True,0.6184715689764125,-1.183423443492657,0.9878101315042993,-0.4254623110176013,-0.9182454860323094,-0.23796573032559748,1,Lower-Mid,43.52287614871423,54.502423840515554,72.9871037939277,65.94753507500458,79.74932328497093,48.7573779909956,46.866787227834905
55101010.0,3666.6,6067.8,5242.4,216524,28.597,21484.3,18526.4,433.4,4911.0,10232.9,2024.0,DE0005220008,8757.7,2211.0,44.8,10232.9,25943.1,34936.7,13964.3,1243.7,5510.0,46509.9,ENBW ENERGIE BADEN,29670.5,5483.5,3926.1,55.0,2380.3,4278.5,1705.2,3014.3,DEU,889.0,7773.0,64277.7,2024-12-31,551010.0,7773.0,34936.7,2620.2,1248.6,9.439976850447357,12.153934857176363,17.36798266579271,22.24880999064022,3.559866844893765,22.24880999064022,25.742557253547126,21.09856637678942,1.538516073129337,1.3226584934439964,0.6271492305378716,0.9083018840901442,11.699236282567673,1.8104740591621145,2.228586226778333,15.919829116474299,72.35775393332369,6.825421822272216,1.8071786954843692,35.4787119016393,0.543527537544125,1221.6910864776023,6.664256828933313,54.7697979488618,84.926452698738,4.645837765957446,8.606674849882227,21.78064865419889,15.695529343069037,3.2157518179685667,-2863.3,-8.19567961484628,209.27791771620488,43.18204291505982,6.281474459830546,0.12823191658055855,34.847632065610675,65.15236793438933,-21.991568756168256,-0.6817173963092782,130.648868814776,-18.287149339345344,24.51746219174349,0.9007487912192431,-0.12818660308997296,0.4843372271521028,-0.1773859004519628,5.072178113991962,1.2103639397944819,4.07637485473189,3.599864914724167,0.34690540748176457,-0.47936871698007827,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11,True,0.6279581875306759,-0.2306988379615883,0.7236589585340311,0.671744131275447,-0.8274362460016488,-0.907134619460645,1,Lower-Mid,44.691044040241344,54.76852140577181,81.41095159863133,73.568225742723,67.91727690526308,53.82428242055967,46.37453600731267
