naics,ivch,loc,ib,dp,gsubind,gsector,lt,fincf,gind,cogs,dltt,ivst,rect,ebitda,ebit,fyear,datadate,seq,xrd,at,gvkey,ppent,sic,ceq,dlc,revt,dvt,conm,capx,isin,ggroup,xsga,act,emp,invt,lct,xint,oibdp,sale,oancf,che,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,operating_margin,gross_margin,roc,current_ratio,quick_ratio,cash_ratio,cash_ratio_enhanced,working_capital_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,interest_coverage,net_debt_to_ebitda,debt_to_assets,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,capital_intensity,working_capital_turnover,inventory_turnover,asset_quality,capex_to_revenue,capex_to_depreciation,fcf,fcf_margin,reinvestment_rate,cash_conversion,financial_leverage,rnd_intensity,dividend_payout_ratio,retention_ratio,revenue_growth,asset_growth,employee_growth,fcf_growth,capex_growth,margin_trend,leverage_trend,capex_trend,fcf_trend,margin_volatility,leverage_volatility,cf_to_assets,cashflow_volatility,margin_consistency,growth_quality,ebitda_outlier,ebit_outlier,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,operating_margin_outlier,gross_margin_outlier,roc_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,cash_ratio_enhanced_outlier,working_capital_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,interest_coverage_outlier,net_debt_to_ebitda_outlier,debt_to_assets_outlier,asset_turnover_outlier,revenue_per_employee_outlier,receivables_turnover_outlier,days_sales_outstanding_outlier,capital_intensity_outlier,working_capital_turnover_outlier,inventory_turnover_outlier,asset_quality_outlier,capex_to_revenue_outlier,capex_to_depreciation_outlier,fcf_outlier,fcf_margin_outlier,reinvestment_rate_outlier,cash_conversion_outlier,financial_leverage_outlier,rnd_intensity_outlier,dividend_payout_ratio_outlier,retention_ratio_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,fcf_growth_outlier,capex_growth_outlier,margin_trend_outlier,leverage_trend_outlier,capex_trend_outlier,fcf_trend_outlier,margin_volatility_outlier,leverage_volatility_outlier,cashflow_volatility_outlier,margin_consistency_outlier,growth_quality_outlier,years_available,latest_year,PC1,PC2,PC3,PC4,PC5,PC6,cluster,cluster_name,proximity_score,profitability_score,liquidity_score,leverage_score,efficiency_score,relative_score,overall_score
518210.0,,DEU,169.666,111.383,45102030.0,45.0,1484.826,-279.366,451020.0,689.849,1070.865,0.993,202.642,433.317,321.934,2024.0,2024-12-31,158.616,84.1,1643.586,355804,309.976,7370.0,158.616,14.368,1560.301,88.2,IONOS GROUP SE,76.872,DE000A3E00M1,4510.0,425.527,269.639,4.182,0.054,360.112,24.012,433.317,1560.301,386.803,31.173,19.58729266372432,106.96651031421797,20.632813796825104,27.771372318546234,10.873927530649535,27.771372318546234,55.78744101298403,26.18454453545846,0.748764273337184,0.7486143199893367,0.08656473541564845,0.08932221086773003,-5.5046100417015,6.751305038583749,6.841888586271246,9.650605444436739,90.34063322515524,13.407213060136598,2.4325378418109604,66.02836724089886,0.9493272636783229,373.09923481587754,7.699790764007461,47.4038855323428,19.866423209367937,,12774.981481481482,14.225906037165077,4.926741699197783,0.6901591804853524,309.931,19.863539150458788,19.873682468853655,120.14978225350536,10.36204418217582,5.389985650204672,51.98448716890833,48.01551283109167,9.592171009472272,2.9644827143362695,-4.170485792850586,33.133588491260646,-5.908273051077739,-0.3682413121916899,-29.924378341048133,-0.552064089903569,2.1330384601756167,2.0671587018981805,163.58876286179517,23.534089484821603,5.675463328849005,0.14808946354942037,-0.6071737893549983,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,7,True,2.0603488318573673,-1.4223976088764068,1.2686067760735127,-0.13624048211719234,-2.815100642978342,0.25969506557422467,0,Tier 1,10.024124120680183,12.644965279287568,64.51619835967746,50.774372130933756,54.73980308884837,56.72225854957679,19.82705038055022
334111.0,3.817,DEU,37.414,53.3,45202030.0,45.0,1249.278,-16.119,452020.0,1813.551,4.677,0.0,555.913,205.53,152.23,2018.0,2018-12-31,359.841,87.872,1638.437,270249,100.102,7372.0,359.841,344.565,2399.846,88.2,DIEBOLD NIXDORF AG,34.552,DE000A0CAYB2,4520.0,276.755,1031.011,8.786,211.075,1086.104,6.265,205.53,2399.846,81.68,130.356,9.291172013327335,10.397369949505476,6.343323696603866,8.56429954255398,1.5590167035718128,8.56429954255398,24.430525958749023,41.76199803576229,0.949274655097486,0.7549332292303499,0.12002165538475136,0.12002165538475136,-3.362533927151308,0.012997407188174775,0.9705453241848483,21.962455681848006,76.24815601698448,24.29848363926576,1.0649832141293243,21.315558669634537,1.4647166781511893,273.1443205099021,4.316945277408515,84.55052740884207,4.1711843176603836,,8.591974416676537,41.88558974193088,1.4397590512057856,0.6482551594746717,47.12800000000001,1.9637926766967548,42.30166503428011,53.65565263088749,4.553224896551532,3.6615682839648875,235.74063184904048,-135.74063184904048,1.613772598341967,3.1343731725755886,4.2848664688427185,-64.00051942893373,0.3689179375453877,0.31931894179770987,0.12190908014663596,-0.22806702583551877,0.5259782619628286,0.8212851867279339,0.2524548799190266,4.98523898080915,2.1468009426106813,0.3779213193661512,-0.7095106278307913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,True,0.16332334078168942,-1.0468088520539236,-0.5149916227176288,-0.21005012825087988,-0.6073327521221685,0.7125946909299272,0,Tier 1,35.52913157246452,48.87655258809483,68.52457039718102,63.19803367619351,63.59212339016257,50.90510510339508,39.845585022748516
4561.0,9.7,DEU,84.0,316.4,25504040.0,25.0,3718.7,-689.3,255040.0,2443.7,2108.1,0.0,114.0,702.7,386.3,2024.0,2024-09-30,762.6,84.1,4481.3,360887,1280.1,5990.0,762.6,296.1,4451.0,88.2,DOUGLAS AG,151.3,DE000BEAU1Y4,2550.0,937.1,1245.1,19.02,793.5,1424.4,280.3,702.7,4451.0,683.6,98.9,8.620266440541807,11.014948859166012,8.67894855088744,15.787463491350259,1.887216355875084,15.787463491350259,45.097730847000676,13.456648204270735,0.8741224375175511,0.31704577365908443,0.06943274361134513,0.06943274361134513,-4.0010711177560125,2.764358772619984,3.152635719905586,17.017383348581884,82.98261665141811,1.3781662504459506,3.2806318485840325,53.64961060406578,0.9932385691651976,234.0168243953733,39.04385964912281,9.348461019995506,28.759829251853514,,3.0796471329552615,4.750853546961819,3.3992361267130984,0.47819216182048047,532.3,11.959110312289372,22.13282621416033,176.960911208905,5.876344086021505,1.8894630420130307,105.0,-5.0,8.722733823493488,-0.3358242149274826,4.224889035015611,12.015993265993252,38.17351598173517,2.7505162680335276,-0.386332071580355,-0.015487685059056356,0.2748948067127794,5.235584664334608,4.392062608346757,15.254502041818222,2.993392295349665,0.6899824917532128,0.9939962230801268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,5,True,0.04761254490458797,-1.189051989793319,0.5603499772528114,-0.2505185982608703,-0.814639828281863,0.17994268774071695,0,Tier 1,34.226940210980686,50.80550517307901,59.258820480148714,85.24133057126014,53.48133424011567,50.51193828733823,40.39821031215145
2211.0,,DEU,4531.0,3509.0,55103010.0,55.0,87195.0,1106.0,551030.0,59248.0,34100.0,1528.0,11493.0,12321.0,8812.0,2024.0,2024-12-31,17841.0,333.0,111361.0,100590,42320.0,9997.0,17841.0,4964.0,81715.0,1437.0,E.ON SE,6971.0,DE000ENAG999,5510.0,7055.0,26054.0,69.668,1243.0,29977.0,1975.0,12321.0,81715.0,5673.0,7280.0,7.913003654780399,25.396558488873943,10.783821819739337,15.078015052315976,5.544881600685309,15.078015052315976,27.494340084439823,16.96540305346451,0.8691330019681756,0.8276678787070088,0.24285285385462188,0.29382526603729525,-3.5227772739109744,1.9113278403676923,2.1895633652822153,16.020869065471754,78.29940463896696,4.461772151898734,2.579660741822904,35.078707985740074,0.7337847181688383,1172.920135499799,7.109979987818672,51.3362907666891,51.789757082542984,,47.66532582461786,16.85778683740268,8.530869485406596,1.9866058706184098,-1298.0,-1.5884476534296028,122.8803102414948,64.3781207444394,6.241858640210751,0.4075139203328642,31.714853233281836,68.28514676671816,-14.00231530204168,-1.8897679417828162,6.339006334427233,264.60674157303373,15.990016638935112,0.09306907973327724,0.5796916694177284,0.18289414595984638,-0.018829282884115207,3.5904213033591343,5.118408011569669,5.094243047386428,3.5495132304792825,0.007391161642140398,-0.5871554937245439,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,11,True,0.4390882695424986,-0.9124465910483657,0.42033000096722717,0.590697697828421,-0.6596557255912937,-0.6860816887314702,0,Tier 1,34.472861663353626,50.58496748955172,68.12916951330492,77.98826672393388,50.72611848374875,51.35969717017883,39.3138826082075
4246.0,,DEU,536.2,418.9,20107010.0,20.0,6906.0,23.0,201070.0,12210.9,2565.6,7.2,2610.5,1302.5,883.6,2024.0,2024-12-31,4726.7,84.1,11668.0,269835,2135.6,5160.0,4726.7,946.3,16237.4,303.209,BRENNTAG SE,342.2,DE000A1DAHH0,2010.0,1519.7,5088.9,18.122,1518.4,3478.2,148.6,1302.5,16237.4,906.6,770.5,7.572848817278026,11.344066685002224,5.441757916907879,8.021604444061243,3.302252823727937,8.021604444061243,24.797689285230394,12.11689041866078,1.4630843539761946,1.0265367143925017,0.2215226266459663,0.2235926628716003,13.80442235173123,0.5427888378784352,0.7429919394080436,40.50994172094617,59.18752142612272,5.946164199192463,2.1047216890595006,30.09856016455262,1.3916181007884814,896.0048559761616,6.220034476153994,58.6813467673396,13.15235197753335,10.080958589433166,8.04195205479452,28.97668837847103,2.1074802616182393,0.8169014084507042,564.4000000000001,3.4759259487356355,37.74542245753364,102.60298777727479,2.468529841115366,0.517940064296008,56.54774337933607,43.45225662066393,-3.4356025239219434,12.86734121379791,2.332147495623693,-57.968424188263334,6.5711616318903765,0.029577388059669456,-0.017586809929596364,0.07960830878247982,0.20501301825634885,0.577573490321878,0.08905949424554,7.769969146383271,3.933069490187494,0.02884681176873489,0.20239835109554938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0.24904412179885185,-0.2752512862139634,-0.6722182950593563,0.4754949643928921,-0.0881479585675198,0.8647795617399829,0,Tier 1,42.20832113254176,57.4469485389438,84.21646670886636,53.23278280854419,90.61762868583371,52.11182846148859,47.288640744534945
331410.0,,DEU,416.096,201.565,15104025.0,15.0,3290.333,17.205,151040.0,15509.246,235.406,41.839,717.167,679.112,477.547,2024.0,2024-09-30,4554.9,13.526,7846.232,220303,1926.662,3330.0,4554.9,147.816,17183.261,65.489,AURUBIS AG,846.67,DE0006766504,1510.0,633.348,4740.018,6.979,3545.794,2207.551,36.056,679.112,17183.261,537.473,364.209,6.086322708785568,9.135129201519245,2.779140699777534,3.9521718258251446,2.4215194077538604,3.9521718258251446,9.742126363558114,9.96902911839035,2.1471839155697876,0.5409723263471603,0.16498327784952646,0.18393595436753218,32.2762186996255,0.05168192495993326,0.0841340095282004,58.0520688146871,41.93519895919468,13.244591746172622,0.027996854716158717,4.88415331078663,2.1900016466502645,2462.137985384725,23.95991589127776,15.233776347807325,11.21243517164757,6.785186539449477,4.373983937025106,13.782105856671075,4.92729523226121,4.20048123434128,-309.197,-1.7994081565774973,157.5279130300499,112.54871248275037,1.7225914948736527,0.07871614124932398,15.738916019380145,84.26108398061986,0.4361597415107221,8.080314274926636,-3.4716459197787097,491.40239470563574,35.47001777636976,0.14212468402637574,-0.01782356057655293,0.27903245106989083,-0.29789896758560147,1.5227710416822389,0.07190729391134693,6.850077846283413,2.6928259874766445,0.09582139537714494,0.3665091022160684,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11,True,0.2719623028826922,-0.3011527600292148,-2.0636474911718636,2.3325037709559235,0.4122130506071506,1.9495675505841426,0,Tier 1,19.0786576598246,67.71546644149544,68.78385765940399,33.42568457062026,32.67126908060498,54.0646120540759,29.4178151713817
2211.0,,DEU,297.0,611.0,55105010.0,55.0,27945.0,1.0,551050.0,64380.0,1064.0,1347.0,5320.0,2885.0,2274.0,2024.0,2024-12-31,10382.0,8.0,38489.0,321632,6105.0,4911.0,10382.0,834.0,69751.0,88.2,UNIPER SE,681.0,DE000UNSE026,5510.0,1055.0,24744.0,6.844,2604.0,17221.0,577.0,2885.0,69751.0,1665.0,6732.0,5.908181558367326,2.8607204777499518,3.260168312999097,4.13614141732735,0.4258003469484309,4.13614141732735,7.70024802511792,19.867202516162852,1.4368503571221183,1.285639626037977,0.39091806515301086,0.46913651936589046,19.545844267193225,0.10248507031400501,0.182816413022539,26.973940606407027,72.60515991582011,3.9410745233968805,-1.6755632582322357,4.9312790667463435,1.8122320663046585,10191.55464640561,13.11109022556391,27.839027397456668,8.7525626872733,9.271700119633126,24.723502304147466,31.31284263036192,0.9763300884575131,1.1145662847790507,984.0,1.4107324626170235,40.9009009009009,73.21899736147758,3.7072818339433633,0.011469369614772547,29.6969696969697,70.3030303030303,-35.418730614323415,-29.970342606575574,8.53155724706629,-83.56164383561644,20.95914742451155,-1.1938703768392598,0.05232561339275675,-0.07521828485700675,0.04624693890069247,17.61291902254827,0.8028855085454072,4.325911299332277,5.669726314129563,0.05054106172840381,0.292820293884823,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,11,True,0.7144926737867553,-1.3056492210539192,-2.5766069831944503,10.368301373467848,0.8125080472035764,-1.5407853673991576,0,Tier 1,0.5646222967253335,68.8656601544436,89.63616072927574,63.00074493502778,0.5849288376011011,55.96064173989305,20.3867947687218
561510.0,,DEU,507.1,854.7,25301020.0,25.0,15642.4,-531.4,253010.0,20445.6,3601.0,53.4,790.4,1727.6,872.9,2024.0,2024-09-30,956.4,78.5,17416.7,100676,6027.8,4700.0,956.4,941.2,23167.3,88.2,TUI AG,712.5,DE000TUAG505,2530.0,995.0,5268.8,52.139,66.4,10029.3,492.7,1727.6,23167.3,1910.8,2901.6,5.011856436638398,53.02174822250105,3.7678106641688935,7.457062324914858,2.1888610239432307,7.457062324914858,11.748024154735342,19.153464694782112,0.5253407515978185,0.5187201499606154,0.28931231491729237,0.29463671442672973,-27.332962042177904,3.7651610204935175,4.74926808866583,5.491281356399318,89.81265107626588,1.7716663283945606,0.9496411206297755,26.079567311832896,1.3301773585122325,444.337252344694,29.310855263157894,12.45272431401156,26.01856927652338,,307.91566265060237,21.1980455539798,3.0754554911448464,0.8336258336258335,1198.3,5.172376582510694,37.28804689135441,218.90250887845113,18.21068590547888,0.3388396576208708,17.393019128377045,82.60698087162295,12.103997406355393,7.827319779104047,-5.11037909258012,23.396148697353514,6.949864905433789,-1.203153195840356,-1.0373654036831224,-0.02992578510301001,-0.11769125499251369,15.887563374646732,12.43675751067793,10.971079481187596,8.721879362357937,0.06308410577053884,0.22530397611185643,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,11,True,-0.43660426607690705,-1.856916534998002,-0.1868007084314438,-0.005752953821682034,-1.533310318658148,-0.02584318065303533,0,Tier 1,39.840089144325276,66.78307588480016,57.2000832859197,61.08327125675345,69.83336925118763,49.520009817845796,45.87598334804363
454110.0,67.9,DEU,251.1,281.9,25504010.0,25.0,5318.6,-325.6,255040.0,5988.6,1182.6,89.1,1074.3,673.8,391.9,2024.0,2024-12-31,2665.3,68.0,7983.9,318434,1596.6,5960.0,2665.3,542.9,10572.5,88.2,ZALANDO SE,120.6,DE000ZAL1111,2550.0,3910.9,5451.6,15.309,1549.7,3990.2,93.4,673.8,10572.5,654.1,2676.9,4.908628615087864,9.421078302630097,3.7067864743438164,6.373137857649562,2.375029557815086,6.373137857649562,43.35682194372192,10.184776111645313,1.3662473058994538,0.9778707834193776,0.6708686281389404,0.6931983359230114,18.30433747917685,0.44370239747870777,0.6473942895734063,33.38343416124952,66.6165658387505,4.195931477516059,-1.4119916889284656,21.612244642342716,1.3242275078595673,690.6068325821412,9.84129200409569,37.08862615275479,15.101442421376209,7.234501163268097,3.8643608440343296,46.984556419794835,1.14069519981083,0.427811280595956,533.5,5.046110191534642,18.43754777556948,166.90482265884157,2.9954976925674406,0.6431780562780799,35.12544802867384,64.87455197132616,4.233419763188762,2.4930356753148475,-3.064648895080102,-29.71014492753623,-36.69291338582678,-0.09231774401717892,0.09766222991295101,-0.04996548954247792,0.13439952618348297,1.3553190125092662,0.37137524481038625,8.192737884993551,2.080364110223859,0.05103639497690944,-0.19793484379224358,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.19429627906360514,-0.4655446847480804,-0.692139818167612,0.23211370817188318,-0.13159382581765774,0.5129835160401389,0,Tier 1,52.11589165939524,74.98506124089627,81.23526850504379,60.83316907851838,79.67885440270483,50.57724278946601,53.87851398019492
333611.0,13.65,DEU,8.836,145.725,20104020.0,20.0,4634.533,-37.883,201040.0,5839.121,420.969,2.682,1489.367,324.33,178.605,2024.0,2024-12-31,990.652,35.272,5631.15,245628,537.27,3510.0,990.652,79.594,7298.825,88.2,NORDEX SE,164.19,DE000A0D6554,2010.0,758.885,3602.275,10.006,909.369,3608.714,110.808,324.33,7298.825,429.753,1154.12,3.171732239418236,0.8919378348804626,2.447037708124253,4.44359194801903,0.12106058166896727,4.44359194801903,19.99916424904008,12.652475416560108,0.9982157078671239,0.7462231698050884,0.31981475949604204,0.3205579605366344,-0.1143460927164052,0.4249413517562171,0.5052864174301369,17.592356801008677,82.30171456984809,1.6118421052631577,-2.015098819103999,8.889178942134377,1.2961517629613846,729.4448331001399,4.900622210643851,74.48033827362623,7.361047839892038,,6.421068895025011,46.94399900553174,2.2495401657116045,1.1267112712300567,265.563,3.638434953571294,38.205666976146766,240.6164441085076,5.68428671218551,0.4832558665264614,998.1892258940696,-898.1892258940696,12.478787400594339,3.856838885650049,1.8007935700478095,837.8218031571139,23.56075314941075,-0.9120628997596782,0.0026417477131352573,-0.17161718806648782,-0.5519504143481706,5.193389274065121,0.25334284740443513,7.6317093311312965,6.545178817911841,0.33926613573938214,-0.18087296235493386,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11,True,-0.675039223966728,-1.0842397797585235,-0.6002617521494474,0.26852725711163006,-0.33584947370573226,0.021806489897886715,0,Tier 1,53.62712334387422,84.12350686069729,69.29068162492831,65.75152773326535,80.32580178401815,48.715950672759824,56.8995737506184
