rect,sale,dp,gsubind,ivch,lt,gvkey,datadate,ivst,revt,xrd,act,invt,dvt,sic,isin,ggroup,emp,loc,ebit,fyear,oibdp,dltt,oancf,fincf,ceq,ppent,che,ebitda,cogs,xint,gsector,conm,xsga,naics,seq,ib,dlc,gind,lct,capx,at,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,operating_margin,gross_margin,roc,current_ratio,quick_ratio,cash_ratio,cash_ratio_enhanced,working_capital_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,interest_coverage,net_debt_to_ebitda,debt_to_assets,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,capital_intensity,working_capital_turnover,inventory_turnover,asset_quality,capex_to_revenue,capex_to_depreciation,fcf,fcf_margin,reinvestment_rate,cash_conversion,financial_leverage,rnd_intensity,dividend_payout_ratio,retention_ratio,revenue_growth,asset_growth,employee_growth,fcf_growth,capex_growth,margin_trend,leverage_trend,capex_trend,fcf_trend,margin_volatility,leverage_volatility,cf_to_assets,cashflow_volatility,margin_consistency,growth_quality,ebit_outlier,ebitda_outlier,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,operating_margin_outlier,gross_margin_outlier,roc_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,cash_ratio_enhanced_outlier,working_capital_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,interest_coverage_outlier,net_debt_to_ebitda_outlier,debt_to_assets_outlier,asset_turnover_outlier,revenue_per_employee_outlier,receivables_turnover_outlier,days_sales_outstanding_outlier,capital_intensity_outlier,working_capital_turnover_outlier,inventory_turnover_outlier,asset_quality_outlier,capex_to_revenue_outlier,capex_to_depreciation_outlier,fcf_outlier,fcf_margin_outlier,reinvestment_rate_outlier,cash_conversion_outlier,financial_leverage_outlier,rnd_intensity_outlier,dividend_payout_ratio_outlier,retention_ratio_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,fcf_growth_outlier,capex_growth_outlier,margin_trend_outlier,leverage_trend_outlier,capex_trend_outlier,fcf_trend_outlier,margin_volatility_outlier,leverage_volatility_outlier,cashflow_volatility_outlier,margin_consistency_outlier,growth_quality_outlier,years_available,latest_year,cluster,cluster_name,proximity_score,profitability_score,liquidity_score,leverage_score,efficiency_score,cashflow_score,structure_score,relative_score,overall_score
559.556,3168.838,179.544,15101050.0,3.088,1430.794,100004,2024-12-31,126.731,3168.838,213.23,2117.433,626.463,,2800.0,DE0007600801,1510.0,8.382,DEU,288.839,2024.0,468.383,420.534,438.997,-95.191,3005.005,1219.89,684.943,468.383,1909.906,53.735,15.0,ALTANA AG,575.095,325.0,3005.005,161.329,28.917,151010.0,646.347,179.539,4460.234,6.475870996902852,5.368676591220314,9.114981579998723,14.780907070667542,5.091109106871351,14.780907070667542,39.72850615904001,8.431928522781378,3.276000352751695,2.3067640137573164,1.0597140545248915,1.2557867523172537,32.982260571978955,0.13994452588265244,0.14956747160154477,67.37325889179805,32.07889989628347,5.375248906671629,-0.502776573872237,10.076847986002528,0.7104645182293127,378.0527320448581,5.66312933826105,64.45199786167674,38.496445700285086,2.1540807267556077,3.048713172206499,27.90210110052522,5.665767704123719,0.9999721516731274,259.458,8.187796283685062,40.89754599689746,151.9867469420681,1.4842684121989815,6.72896500231315,0.0,100.0,15.58711150586447,7.722761277389667,14.570803717878622,-1.9262608011974658,21.080246289140202,-0.6327483285192008,-0.005988329583724867,0.19637177923485444,-0.6761885055462092,2.4440278110633824,0.06366105700483804,9.842465664357519,2.210320931129537,0.7372969057825468,-0.763409682844701,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid,61.72945410774927,89.68117527344624,72.67697510091057,72.43681033816505,95.04581370107486,89.83122921492553,96.97418577405854,50.81664420579999,64.12856978676669
345.856,2287.461,56.322,15104050.0,,1364.71,210340,2024-12-31,200.1,2287.461,,1436.768,629.266,,3444.0,,1510.0,,DEU,200.78,2024.0,257.102,76.047,80.317,-163.99,1918.972,546.86,427.034,257.102,1597.617,24.218,15.0,DILLINGER HUTTENWERKE,306.257,332322.0,1918.972,175.0,30.518,151040.0,592.104,129.731,3283.682,6.1144775894864365,9.119466047446236,8.777417407335033,11.239623320353877,7.650403657155248,11.239623320353877,30.157628916952024,10.06406455276867,2.426546687744045,1.363784064961561,0.721214516368746,1.0591619039898397,25.7230754987846,0.0396290305434368,0.0555323371054919,58.43964184107963,41.56035815892039,8.290527706664465,-1.2464663829919644,3.2452898910430426,0.6966146539159395,,6.613911570133234,55.186707008338075,23.906855679725254,2.708131280603885,2.5388579710329178,23.53729746059454,5.671397239122329,2.3033805617698233,-49.414,-2.1602116932266826,161.5237122900507,40.00249028787727,1.7111672291205915,,0.0,100.0,-12.515756993504457,3.2837927820787094,,-116.48490590586249,58.737014695265934,0.7012634716984315,-0.0026104661303392707,-0.32588238893138993,0.30546853907366694,6.604694185805702,0.032352501240949516,2.4459433038887446,3.7684579077865705,0.124007997077796,0.06795846578236642,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid,62.99950131011474,70.61541664736578,91.03660049757316,92.2269277780288,90.70228711383064,77.13804242545211,98.71899584084474,45.26405322063308,62.15091969839653
206.8,726.2,40.5,35201010.0,,903.3,200759,2024-12-31,11.7,726.2,56.8,809.5,479.5,0.791,2836.0,DE0005227235,3520.0,2.495,DEU,86.8,2024.0,127.3,635.9,60.9,-35.4,530.7,485.3,119.5,127.3,461.9,32.2,35.0,BIOTEST AG,91.3,325414.0,530.7,26.4,35.1,352010.0,160.1,28.7,1434.0,6.052998605299861,4.9745618993781795,11.952630129440925,17.52960616909942,3.635362159184797,17.52960616909942,36.394932525475085,7.440425167152409,5.056214865708932,2.061211742660837,0.7464084946908183,0.8194878201124297,45.28591352859135,1.1982287544752213,1.2643678160919538,37.00836820083682,62.99163179916317,2.695652173913043,4.3322859387274155,46.79218967921897,0.5064156206415621,291.062124248497,3.511605415860735,103.94106306802534,66.82732029743872,1.1182630120110872,0.9632950990615223,22.754532775453278,3.9520793169925637,0.7086419753086419,32.2,4.43404020930873,47.12643678160919,70.16129032258065,2.7020915771622382,7.821536766730927,2.9962121212121215,97.00378787878788,6.076541045866213,1.6372528173506318,2.844187963726297,-189.196675900277,-14.071856287425144,0.7673929856368608,0.07471180601243102,-1.6891059506214752,1.4078414274526312,9.923660820056671,0.332314845625025,4.2468619246861925,3.8294908447747145,0.06577858263679129,-0.03229871771023296,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11,True,1,Mid,27.669407505658572,79.88828298769874,33.532327171622256,57.73389455754128,73.06620300873755,95.58293372125185,93.70800785425295,56.04095797895484,43.77873950686794
582.935,2066.127,66.712,35101010.0,,1336.721,238442,2024-09-30,0.0,2066.127,409.148,1212.483,536.556,52.522,3845.0,DE0005313704,3510.0,5.73,DEU,187.41,2024.0,254.122,526.757,247.319,176.249,2041.697,263.889,20.285,254.122,910.785,29.424,35.0,CARL ZEISS MEDITEC AG,558.131,334510.0,2041.697,178.726,27.071,351010.0,568.835,86.814,3393.2,5.523105033596605,8.753796474207485,9.07059440198981,12.299437546675495,8.650291100208264,12.299437546675495,55.91824703902519,7.29660721975165,2.131519684970158,1.188265489992704,0.03566060456898749,0.03566060456898749,18.968761051514793,0.2579995954345821,0.27125866374883245,60.17025226924437,39.3941117529176,6.369290375203915,2.0995545446675217,16.321702227985384,0.6089022161971,360.58062827225126,3.5443522862754855,102.98073400134648,12.77215776184136,3.2100262876603365,1.6974649430814304,17.77731934457149,4.201774624696352,1.3013250989327256,160.505,7.7683995223914115,35.102034214920806,131.96681073581985,1.6619508183633516,19.802654919082904,29.386882714322482,70.61311728567752,-1.1091274589575595,11.878833759105078,18.80572257930748,-13.338912585713503,32.23560951089854,0.2882926311304993,0.016400196964128914,0.26529472024557876,0.522632697340081,3.893627057909703,0.07538619842482269,7.288665566426972,3.437645346854512,0.06030468679328077,0.04666658506071393,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid,59.087502875500476,73.09038767356587,71.4678869657218,88.75668414360418,81.30174285715609,91.25786581679905,98.33788373896765,49.07172069642702,59.3240085278472
161.1,1026.4,59.7,20104010.0,,772.3,206703,2024-12-31,17.8,1026.4,25.9,673.9,345.6,,3620.0,DE0007235301,2010.0,4.277,DEU,72.2,2024.0,131.9,242.8,120.3,-90.5,554.9,461.3,148.0,131.9,737.8,33.5,20.0,SGL CARBON SE,132.9,335991.0,554.9,-80.3,13.5,201040.0,243.3,97.3,1336.9,5.4005535193357765,-14.47107586952604,7.034294621979735,12.850740452065471,-7.8234606391270445,12.850740452065471,28.11769290724865,9.051021687351133,2.769831483764899,1.3493629264282776,0.6083025071927661,0.6814632141389232,32.208841349390376,0.4375563164534151,0.4618850243287079,41.50647019223577,57.76797067843518,2.155223880597015,0.8210765731614861,19.171216994539606,0.7677462787044655,239.98129530044426,6.371198013656115,57.28906858924395,44.94349181605612,2.3836507199256856,2.134837962962963,23.120652255217294,9.479734996102883,1.6298157453936346,23.0,2.240841777084957,80.88113050706566,166.62049861495845,2.409262930257704,2.5233826968043642,,,-5.757047103112645,-9.214993888360713,-11.044093178036595,-70.01303780964798,11.710677382319169,0.8376659291904817,-0.14612918964180593,0.03482512686567028,1.8329504023455392,3.0241561724586945,0.7389257212918894,8.998429201884957,5.035041880087601,0.8439679569270401,0.384105227784315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid,53.979912739296545,65.67881672429027,85.8380819606831,66.63372098428036,94.85949550241692,90.15387172990721,95.88962757423987,49.23132097518871,55.62002486436725
913.964,3370.88,134.376,35101010.0,,1556.639,102218,2024-12-31,0.0,3370.88,333.066,1884.764,662.585,37.473,3841.0,DE0005550636,3510.0,15.444,DEU,164.141,2024.0,298.517,286.928,167.308,-161.385,1535.15,507.144,230.599,298.517,1724.047,18.744,35.0,DRAEGERWERK AG,1014.549,339112.0,1535.15,124.408,108.652,351010.0,978.482,59.895,3093.435,5.306107935030152,8.103963782040841,4.869381289158914,8.855758733624453,3.6906683121321433,8.855758733624453,48.854690763242836,9.008450790800392,1.926212234869931,1.2490561911205316,0.23567015029402685,0.23567015029402685,29.296946598199085,0.18690551411914144,0.2576816597726606,49.62606293650909,50.320727605396584,8.756988903115664,0.552668692235283,12.78772626546218,1.0896883238212538,218.26469826469827,3.6881977845954546,98.96432385608506,15.0448547560281,3.7194603887090336,2.602001252669469,36.999743004136185,1.7768357224226317,0.4457269155206287,107.41299999999998,3.1864972944750325,35.79924450713654,101.92943871427613,2.0150701885809204,9.880683975697739,30.12105330846891,69.8789466915311,-0.07778262601733088,-0.035998783667667844,1.799485861182526,-13.79996629456942,-7.950144464252773,-0.09834571863561763,-0.003910554709133832,-0.15836151694121012,0.07193280686720843,3.781958291545897,0.05147184937576963,5.4084860357499025,5.268129800927575,0.007438239047710455,0.5193124570410924,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid,59.455983705149904,79.02692574798303,80.06199110380628,83.68934383110907,69.8444238681879,93.27677687860589,98.90684578497478,48.84836760572618,58.43337659499566
427.654,2425.8,89.401,35101020.0,15.625,901.799,102529,2024-12-31,0.0,2425.8,93.5,1094.778,500.172,28.4,3842.0,DE0007474041,3510.0,10.079,DEU,108.62,2024.0,198.021,263.815,198.663,-31.748,1148.549,569.902,160.906,198.021,1044.456,14.835,35.0,PAUL HARTMANN AG,795.331,339113.0,1148.549,108.452,26.377,351010.0,465.595,138.601,2097.867,5.177639955249784,9.44252269602777,4.477698078984252,8.163121444471926,4.4707725286503415,8.163121444471926,56.94385357407866,7.690651984899077,2.3513525703669496,1.2770884567059353,0.3455921992289436,0.3455921992289436,29.991558092100213,0.22969416193823686,0.2526596601451048,54.748418274371055,42.986471497001475,7.321873946747556,0.6528903500133825,13.832716754684638,1.156317345189185,240.67863875384464,5.6723425947144195,64.34731222689422,23.493363014263334,3.8554760697603085,2.088193661380485,28.055162696205237,5.713620248990024,1.5503294146597912,60.06200000000001,2.4759666914007754,69.76689167081942,182.8972564905174,1.8265367868501912,3.8543985489323105,26.18670010695976,73.81329989304024,2.4629459892122174,5.590936522133472,-0.8752950432730056,-48.96245814992947,22.544052766062794,-0.4151692876159462,0.017269178160031304,0.21377380582425518,-0.38951427406652395,2.2819621022878303,0.08763507010663858,9.469761429108708,4.4642434716616926,0.36410468546596986,0.22549322370812225,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid,56.011473837945836,67.86595464698603,92.45634598809734,96.56619803895474,66.33718121358197,90.54783460407388,99.61817058078772,49.82988007186784,55.58497745050831
266.2,2234.9,77.1,20106010.0,4.1,989.0,284636,2024-12-31,0.3,2234.9,58.9,1008.0,621.9,40.8,3531.0,DE000WACK012,2010.0,6.019,DEU,110.7,2024.0,187.8,297.0,305.3,-177.5,1499.6,574.4,35.6,187.8,1637.2,25.5,20.0,WACKER NEUSON SE,346.9,333120.0,1499.6,70.2,214.8,201060.0,558.6,61.9,2488.6,4.448284175841839,4.681248332888771,4.953241755783257,8.40306053962146,3.1410801378137725,8.40306053962146,26.743925902724957,6.161638650784816,1.8045112781954886,0.6911922663802363,0.06373075546007877,0.06426781238811313,18.05834605802459,0.1980528140837557,0.3412910109362497,60.258780036968574,39.741219963031426,4.341176470588235,2.535676251331203,20.565779956602107,0.8980551313991804,371.3075261671374,8.395567242674682,43.475323280683696,25.701373663251147,4.973075211392969,2.632577584820711,12.127300490235475,2.769698867958298,0.8028534370946823,243.4,10.890867600340059,20.275139207337045,275.79042457091236,1.6595092024539877,2.6354646740346324,58.11965811965811,41.88034188034189,-15.81980488907303,-5.909486180952028,-8.511931904544756,-1640.5063291139243,-52.015503875968996,-0.0979512458514454,0.02132982424060812,-0.3032373531764797,0.4818314816871432,1.8776599077777045,0.10957989210481218,12.267941814674918,6.464320727040573,0.029934964477456884,0.7518975709515904,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid,48.40252397895755,60.30773294043913,65.30253825838157,88.4637359033569,85.5934384268846,80.02159961618031,98.31901520002008,47.90771245210986,53.107945534039224
160.769,1000.181,59.254,45103020.0,0.875,907.905,222247,2023-12-31,0.0,1000.181,196.191,1513.244,0.0,3.7,7372.0,,4510.0,4.707,DEU,97.764,2023.0,157.018,425.563,-1.343,-266.48,1456.741,58.113,130.007,157.018,181.482,63.766,45.0,SOFTWARE GMBH,412.629,511210.0,1456.741,-5.227,6.648,451030.0,444.979,9.646,2364.646,4.13440320453886,-0.3588146417242324,9.774630791826679,15.69895848851358,-0.5226054084210758,15.69895848851358,81.85508422975441,5.193847540036041,3.4007087974938144,3.4007087974938144,0.2921643493288448,0.2921643493288448,45.176529594704654,0.29213360508147984,0.2966972165951257,61.605035172283706,38.39496482771628,1.5331681460339366,1.9246455820351807,18.278042463861397,0.42297282553075594,212.48799660080732,6.221230461096356,58.67006571810502,5.810248345049546,0.9362667502913604,,12.296808909240536,0.9644254389955418,0.16279069767441862,-10.989,-1.098701135094548,,-1.3737162963872183,1.6232439397257303,19.61554958552502,,,4.384176970129605,-11.71439718787861,-5.784627702161737,-322.7199027158492,-28.36242109171927,-1.5867969667914168,-0.0046997039002349235,-0.050987146877700895,-2.1419414468350735,6.221738615381914,0.08577094075354849,-0.0567949705791057,3.8603215177489156,0.5962530846146866,-0.36520526259992725,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,True,1,Mid,28.707170334759642,38.04228403169892,53.35297981952611,85.26311937294352,67.98357083389219,79.25149513717031,98.03918710057253,48.52621497630753,37.81517250262182
161.888,1161.69,93.342,20106020.0,,715.258,297222,2024-12-31,0.0,1161.69,50.8,535.902,219.941,12.7,3580.0,DE000A1H8BV3,2010.0,6.041,DEU,56.021,2024.0,149.363,401.327,136.985,-114.121,720.994,319.013,127.13,149.363,498.732,25.687,20.0,NORMA GROUP SE,346.665,3333.0,720.994,14.696,69.603,201060.0,259.501,54.919,1436.628,3.8994785010455044,2.0382971286862306,4.822370856252529,12.857388804242095,1.2650534996427618,12.857388804242095,57.06840895591767,4.991530943464482,2.0651249898844326,1.2175714159097655,0.48990177301821575,0.48990177301821575,19.23956654053799,0.5566301522620161,0.6531677101335102,50.186547944213814,49.78727965764276,2.180908630824931,2.3017748706172214,32.78023260022776,0.8086226914691904,192.300943552392,7.1758870330104765,50.86479181192917,27.461112689271662,4.202915329539328,2.2675717578805226,20.117803634622188,4.727509060076267,0.5883632234149686,82.06600000000002,7.064363126135201,40.09125086688323,244.52437478802597,1.9925658188556352,4.372939424459193,86.41807294501905,13.581927054980952,-5.229435336500798,-3.793667354638597,0.7841174507841275,40.99475990035222,-9.53432058905893,-1.180630036173918,-0.05391390023971358,-0.047865723365811505,-0.5602892538547872,4.532879852160701,0.18549399524169477,9.535175424675005,1.856927146182786,0.7462286605808969,-0.35906789008979645,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid,54.6737334224031,63.5628084895538,71.19361275234775,84.68770029551557,92.85828502062644,90.22459972044251,99.0819348660195,49.14081889316237,56.97956784951752
948.7,5721.8,472.7,15101050.0,,4572.9,276585,2024-12-31,168.7,5721.8,208.5,4055.3,1795.5,124.195,2821.0,DE000WCH8881,1510.0,16.637,DEU,245.5,2024.0,718.2,1725.5,310.4,145.9,4669.2,3596.5,1215.4,718.2,4262.4,52.3,15.0,WACKER CHEMIE AG,573.9,325211.0,4669.2,241.0,221.2,151010.0,1522.8,651.6,9409.9,2.60895439909032,5.161483765955624,4.29060785067636,12.551994127722047,4.211961270928729,12.551994127722047,25.50595966304311,3.8391167685739753,2.663054898870502,1.4839768846861048,0.7981350144470712,0.9089177830312584,26.913144666787108,0.3695493874753705,0.41692367000771013,49.620080978543875,48.596690719348764,4.694072657743786,1.018240044555834,20.68778626765428,0.6080617222287166,343.9201779166917,6.031200590281438,60.51863050089133,62.85609423607955,2.2593484698914117,2.373934837092732,22.998119002327343,11.388024747457095,1.3784641421620478,-341.20000000000005,-5.963158446642666,209.92268041237114,126.43584521384928,2.0153131157371713,3.6439581949736093,51.53319502074688,48.46680497925312,-10.627596763612502,6.273717022045533,1.5813896690682672,-214.99831479609037,1.8761726078799335,0.455456032142309,-0.02742528516664312,-0.3080933203303266,0.3533045854370772,5.297143149401356,0.20147112465319497,3.2986535457337487,2.842252816782154,0.08132090122133334,0.1366247830647122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid,44.77764169206523,52.63428721029714,92.84004053163434,83.71812024431797,80.27176858787503,68.05386013491649,98.9049574457714,45.816651639394905,48.850491431498575
431.158,1595.619,62.6,35102020.0,,530.509,207096,2024-12-31,129.6,1595.619,,904.11,37.46,6.694,8060.0,DE0007042301,3510.0,14.067,DEU,47.149,2024.0,109.749,114.998,127.6,-3.3,1295.93,764.444,409.464,109.749,1658.114,3.4,35.0,RHOEN-KLINIKUM AG,4.9,622110.0,1295.93,43.351,34.646,351020.0,404.853,70.4,1856.481,2.5396974167793798,3.3451652481229694,2.954903394858046,6.878145722757124,2.716876647871453,6.878145722757124,-3.916661809617467,3.3417013483324447,2.233180932338404,2.140653521154592,1.011389319086187,1.331505509407118,26.892653358693142,0.08873781762903861,0.11547228631176067,69.80572383988847,28.57605329653253,13.86735294117647,-2.3674019808836526,8.060626529439299,0.8594857690436907,113.4299424184261,3.7007755857481475,98.62797447260282,47.908930640710594,3.195987237034233,44.263587827015485,45.280398775963775,4.412080828819412,1.124600638977636,57.19999999999999,3.5848156734157715,55.17241379310346,270.631402574816,1.4325472826464392,,15.441396968928053,84.55860303107195,8.99193226132342,4.854890416622437,40.431266846361204,23.809523809523768,12.101910828025497,-0.1400670073171272,0.004227725429199027,-0.45870708128161475,0.5846086077556072,1.8697237568722591,0.0511333182101326,6.873218740186406,1.8982389773883552,0.06173187836728122,0.1124389032950867,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid,25.92131475197589,27.922483526593663,88.93928556041669,67.62301996286372,88.37254098429882,89.62772123277644,96.58079560983623,48.063698232782556,35.97120575004028
804.8,3653.1,521.2,15101030.0,,3137.2,100736,2024-12-31,206.5,3653.1,12.8,2145.2,678.3,26.9,2870.0,DE000KSAG888,1510.0,10.835,DEU,-43.6,2024.0,477.6,683.4,590.8,-65.7,6212.3,6060.5,524.1,477.6,2824.3,55.3,15.0,K&S AG,187.4,32531.0,6212.3,-66.8,62.5,151010.0,709.8,505.2,9353.5,-0.4661356711391458,-1.075286125911498,-1.1935068845637953,13.07382770797405,-1.8285839424050807,13.07382770797405,22.68758041115764,-0.6322780863436634,3.0222597914905607,2.066638489715413,0.7383770076077769,1.0293040293040294,15.346127118191049,0.11000756563591584,0.12006825169421953,66.41684930774576,33.54038595178275,-0.7884267631103075,0.46440536013400324,7.974554979419468,0.3905596835409205,337.15736040609136,4.539140159045726,80.41170512715229,165.9001943554789,2.5450048766894247,4.163791832522484,14.207515903137862,13.829350414716268,0.9693016116653874,85.59999999999997,2.3432153513454317,85.51117129316181,,1.5056420327414968,0.350387342257261,,,-5.668026648763103,-1.2698178133378257,-5.346378963920662,-75.61253561253562,7.4893617021276615,-0.31333950646612385,-0.03628605540096484,-2.1490312769738873,2.6709777141917024,10.652563837611792,0.4571640690932067,6.316352167637781,3.270369579329774,0.009517320711997845,-0.7609845683457818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11,True,1,Mid,24.35810006641924,37.72392798888579,63.116371203594134,74.3731355101889,42.443690991425484,90.70810633172624,97.13722075255936,46.569994005919796,31.091892824077565
