gvkey,roa,roe,ebit_margin,conm,roa_trend,roa_volatility,roe_trend,revt_cagr,cluster,cluster_name
104357,20.669590702413874,-101.7000007610524,32.62127879492617,KABEL DEUTSCHLAND HOLDING AG,0.48104554114919346,2.1657828876247094,-14.10844208902471,4.761510509880074,1,Upper-Mid
103200,16.704980842911876,15.919873484449129,12.368794326241135,FUCHS SE,-0.8044010982653264,3.0272123316818718,-0.967140459100639,6.568063890012454,1,Upper-Mid
358679,13.093188579938971,18.937735796540007,19.730516742922042,SCHOTT PHARMA AG & CO KGAA,-0.591496557288598,0.8930841939903222,-1.3506627926575883,13.133840565512633,1,Upper-Mid
214700,11.412562801021007,31.478027629657074,16.00324297433654,STADA ARZNEIMITTEL AG,0.2313476955203697,1.383846199607189,2.3697537627162335,6.821598959572661,1,Upper-Mid
205934,11.354129263913823,19.983883964544724,15.16424889102026,FREENET AG,-0.21041472686603363,2.5761235621638434,-0.6994767420708168,-1.9724543225140723,1,Upper-Mid
103487,10.984592968349478,6.875000000000001,23.82373595505618,SAP SE,-0.34827578780375784,1.681375991415174,-0.846378100394438,6.885716278324261,1,Upper-Mid
326577,10.676537089324666,18.82575419160785,18.58815592442331,DERMAPHARM HOLDING,-1.0308591948829207,5.699203873613509,-1.1360628395964751,11.568429234949207,1,Upper-Mid
354519,10.6712500233527,15.588248057978562,14.250430357009206,DR ING  H C F PORSCHE AG,0.4610142394229677,2.1212506939929945,0.6792254781142937,7.630408277833656,1,Upper-Mid
204820,10.599350681969668,16.917223407934994,11.090111990728388,FIELMANN GROUP AG,-2.24750460233874,7.910424888222839,-1.2587550865180135,6.322115167616538,1,Upper-Mid
100083,10.42195065713627,10.761061946902654,13.766497461928934,BEIERSDORF AG,-0.5141279617984581,1.8886928639604164,-0.6823819037512364,4.595522763056659,1,Upper-Mid
132740,10.346031635182792,10.337417968523143,19.81277164827817,INFINEON TECHNOLOGIES AG,0.2870969951901389,2.593329693631996,-0.08819421800622716,13.221855279125116,1,Upper-Mid
234919,10.285252060344996,31.04969341462203,14.894720782288836,CTS EVENTIM AG & CO KGAA,-0.6272602618112316,6.374975077491899,-0.31823666137110984,15.065433264830318,1,Upper-Mid
210359,10.186036301773932,22.955031030623665,16.764324019192774,EWE-ENERGIEVERSORGUNG WESER,0.13089763562477957,2.658072026129497,0.049768038969027505,0.7579557136619064,1,Upper-Mid
100312,9.899609592861127,19.85185185185185,14.562608963183262,RHEINMETALL AG,0.5783965084088859,2.1592528069765526,1.1620389357177765,7.598484724871546,1,Upper-Mid
285715,9.712542256446024,14.776402534658612,8.859265526999643,SAF HOLLAND SE,0.027706179173058558,1.1972804498084122,-0.17044732491907197,6.93694991173659,1,Upper-Mid
295079,9.636367415804298,28.098174006444683,13.589086792769933,STROEER SE & CO KGAA,0.35148593194559535,1.6251770530377652,2.074326303655007,10.996514932841194,1,Upper-Mid
102250,9.53941932957754,14.959508665902344,8.37686939228746,HUGO BOSS AG,-2.0756674726259097,9.0056516880906,-2.35840137876336,5.293216867008144,1,Upper-Mid
102926,9.463867146995709,8.740386542627023,15.106153541513084,KWS SAAT SE & CO KGAA,-0.05421685983395518,1.9178024705822898,-0.1752032661968561,3.2607676748961367,1,Upper-Mid
216524,9.439976850447357,12.153934857176363,17.36798266579271,ENBW ENERGIE BADEN,0.5360248860854715,2.7551054941503157,5.008379504867177,5.18167856347973,1,Upper-Mid
100368,9.322556660834046,16.42752611759716,10.371424213625312,GEA GROUP AG,0.3449355390204477,2.1417188718681035,0.8172597569698119,1.846141977168525,1,Upper-Mid
101937,9.317683459113244,12.006314886266532,10.603255679772431,DMG MORI AG,0.00159940605292435,1.8760372052470016,0.09001494588263412,-0.04180399465473217,1,Upper-Mid
270249,9.291172013327335,10.397369949505476,6.343323696603866,DIEBOLD NIXDORF AG,0.26288981204928535,0.9142805522848934,0.2294556168636877,-0.7119020541527799,1,Upper-Mid
101942,8.55757507017892,9.235229155162894,13.98128416566293,HENKEL AG & CO KGAA,-0.5473890250484145,2.022027325018474,-0.8900168753756615,2.768199524629389,1,Upper-Mid
101120,8.55174479556687,18.499364638434944,8.99019537679811,AUDI AG,-0.17659246329481892,2.086235980605714,0.3360099725213977,2.948556180753359,1,Upper-Mid
281772,8.517548002884906,12.012117010534565,14.185438749484097,SYMRISE AG,-0.0907094473532792,0.6167223809782121,-0.5611867652408582,8.955285892690812,1,Upper-Mid
101390,8.480072526936084,10.810068649885583,8.195726898968795,KSB SE & CO KGAA,0.49095135967911474,1.897643901016072,0.9089021466721219,3.1047074705184308,1,Upper-Mid
218000,8.452944783618936,9.475840251911569,13.181906582528743,JENOPTIK AG,-0.017698382597963393,1.537567216498217,-0.3517575874763533,6.575469028870784,1,Upper-Mid
328745,8.414811732889536,14.614121510673234,10.117558779389695,KNORR-BREMSE AKTIE,-1.5942353292564566,5.370397387512169,-2.4569860742236935,4.383334176161902,1,Upper-Mid
102175,8.364843290479792,9.95862361636666,6.774259402077757,PUMA SE,0.4544062830161389,2.4756088939468284,0.9549101070945898,11.48801643807753,1,Upper-Mid
238136,8.330651905813248,12.843574968897892,5.57152331470804,BECHTLE AG,-0.17461064268961451,0.8255044686329427,0.06005961561861763,9.346338804160403,1,Upper-Mid
205865,8.095577746077034,3.8694992412746583,11.587544665645739,PROSIEBENSAT.1 MEDIA SE,-1.1919391867484306,4.30577266473192,-5.218874886824196,3.141536230661135,1,Upper-Mid
