cluster,roa,roe,ebit_margin,net_profit_margin,current_ratio,quick_ratio,debt_to_equity,equity_ratio,asset_turnover,revenue_per_employee,cluster_name
0,4.774471544620411,3.5016413514202216,6.692299048920402,2.383845718046645,1.4329893209377698,1.0665823769972929,0.9928110428274453,32.7732712801298,0.8021469460236712,454.73709907410006,Lower-Mid
1,3.9100904039306688,2.850979810377373,11.355917925761881,11.307170773839916,1.5074398074257414,0.9538795237399381,0.5161423309843872,41.7898791236741,1.8846100349349169,2365.097284101923,Mid
2,-1.9426159277728232,248.4502865911394,-0.4468287442161826,-7.928572807858386,0.8796644868519322,0.5600850678590149,-7.1508479960276174,-6.633990555490443,1.5376321528116925,472.5973019834574,High Performers
3,-0.5896297513550424,-144.8748194175671,-7.143894895632134,-23.5970343431081,0.999846874553461,0.9283905623705913,25.05963501853997,2.4943055174085678,0.5392830925049211,212.24314743687154,Low Performers
4,8.11996601471978,8.731198376944501,14.074121252545188,8.50422111352776,2.1696326319047197,1.552165559023057,0.27002654965611245,59.19727443466995,0.6196111751666823,424.4683612212625,Upper-Mid
