fic,costat,datafmt,indfmt,consol,gvkey,datadate,conm,isin,sedol,exchg,fyr,add1,add2,add3,add4,addzip,busdesc,cik,city,conml,county,dlrsn,ein,fax,fyrc,ggroup,gind,gsector,gsubind,idbflag,incorp,loc,naics,phone,prican,prirow,priusa,sic,spcindcd,spcseccd,spcsrc,state,stko,weburl,dldte,ipodate,acctstd,acqmeth,bspr,compst,curcd,final,fyear,ismod,pddur,scf,src,stalt,upd,fdate,pdate,accli,acco,aco,acofs,acox,acoxfs,acqdisn,acqdiso,act,adpac,am,amdc,ao,aoloch,aox,ap,apalch,apch,apdpfs,apfs,apo,apofs,aqc,artfs,asdis,asinv,at,atoch,au,auop,autxr,bcef,bct,ca,capcst,capfl,capr1,capr2,capr3,caprt,caps,capx,capxfi,ceq,cfbd,cfere,cflaoth,cfo,cfpdo,cga,ch,che,cheb,chech,chee,chefs,chenfd,chfs,chs,cmp,cogs,crvnli,cshr,cstk,custadv,dbtb,dbte,dc,dcsfd,dcufd,dd1,dd1fs,dfpac,dfxa,dispoch,dlc,dlcch,dlcfs,dltis,dltr,dltt,do,doc,dp,dpact,dpc,dpdc,dpltb,dpsc,dpstb,dptb,dptc,dptic,dv,dvc,dvp,dvpdp,dvrec,dvrre,dvsco,dvt,ea,ebit,ebitda,eiea,eieac,emp,eqdivp,ero,exre,exres,exreu,fatb,fate,fatl,fatp,fca,fdfr,fea,fel,ffs,fiao,fincf,fininc,finle,finre,finvao,fopo,fsrco,fsrcopo,fsrcopt,fsrct,fuseo,fuset,gdwl,iaeq,iafxi,ialoi,ialti,iamli,iaoi,iapli,iarei,iassi,iasti,iati,ib,ibc,ibki,ibmii,icapt,idiis,idilb,idilc,idis,idist,idit,idits,iire,initb,intan,intand,intanp,intc,intfact,intfl,intiact,intoact,intpd,intpn,intrc,invch,invdsp,invfg,invo,invrm,invsvc,invt,invtfs,invwip,iobd,ioi,iore,ip,ipti,isgr,isgt,isgu,isoth,ist,ivaco,ivaeq,ivao,ivch,ivgod,ivi,ivncf,ivpt,ivst,ivstch,ivstfs,lcabg,lcacl,lcacr,lcag,lcal,lcalt,lcam,lcao,lcast,lcat,lco,lcofs,lcox,lct,lctfs,lcuacu,liqresn,liqreso,lndep,lninc,lnmd,lnrep,lo,lse,lt,ltdch,ltdlch,ltlo,mib,mibn,mibt,mic,mii,miseq,mtl,ncfliq,neqmi,nio,nit,noasub,nopi,np,npanl,npaore,nparl,npat,npfs,oancf,oancfc,oancfd,oiadp,oibdp,onbalb,onbale,opprft,pacqp,pcl,pi,pliach,ppegt,ppent,prc,prodv,prosai,prstkc,prv,psfix,pstk,pstkn,pstkr,ptran,purtshr,pvon,pvt,radp,ragr,rari,rati,rawmsm,rcl,re,recch,recco,reccofs,rect,rectfs,rectr,rectrfs,revt,ris,rlri,rlt,rpag,rv,rvbci,rvbpi,rvbti,rveqt,rvlrv,rvri,rvsi,rvti,rvupi,rvutx,saa,sal,sale,sbdc,sc,sco,seq,shrcap,siv,spi,sppch,sppiv,ssnp,sstk,stbo,stfixa,stinv,stio,stkch,subdis,subpur,tdsg,tdst,teq,transa,tsca,tstk,tstlta,tx,txc,txdb,txdc,txdi,txditc,txo,txop,txp,txpd,txpfs,txt,txw,ui,unl,unnp,vpac,vpo,wcap,wcapch,wcapchc,wcapopc,wcaps,wcapsa,wcapsu,wcapt,wcapu,xacc,xaccfs,xago,xagt,xcom,xcomi,xdvre,xeqo,xi,xido,xidoc,xindb,xindc,xins,xinst,xint,xintd,xivi,xivre,xlr,xnitb,xobd,xoi,xopr,xopro,xore,xpp,xppfs,xpr,xrd,xrent,xs,xsga,xstf,xstfo,xstfws,xt,ajexi,cshoi,cshpria,epsexcon,epsexnc,epsincon,epsinnc,icapi,naicsh,nicon,ninc,pv,sich,tstkni
DEU,A,HIST_STD,INDL,C,17436,2014-12-31,BASF SE,DE000BASF111,5086577,171.0,12.0,Carl-Bosch-Strasse 38,,,,67056,"BASF SE operates as a chemical company worldwide. It operates through six segments: Chemicals, Materials, Industrial Solutions, Surface Technologies, Nutrition & Care, and Agricultural Solutions. The Chemicals segment provides petrochemicals and intermediates.",1717557.0,Ludwigshafen am Rhein,BASF SE,,,,49 621 60 42525,12,1510.0,151010.0,15.0,15101020.0,B,,DEU,325.0,49 621 60 0,,01W,90.0,2800.0,160.0,970.0,,,3.0,www.basf.com,,1988-06-24,DI,,GO,,EUR,Y,2014.0,1.0,12.0,10.0,5.0,,3.0,2015-03-04,2015-03-04,,,2052.0,,1814.0,,,,27420.0,,591.0,,2836.0,-887.0,2836.0,4861.0,,,,,0.0,,963.0,,,,71359.0,,6.0,1.0,0.0,,,,,,,,,,3143.0,5296.0,,27614.0,,,-3.0,,,,1718.0,2670.0,1827.0,-109.0,1718.0,,,,,,53133.0,,,1176.0,,,,0.0,,,3743.0,,,2472.0,,3867.0,,,,,12542.0,0.0,,3063.0,40918.0,3063.0,,,,,,,,2480.0,2572.0,,,,,,2572.0,0.0,7077.0,10140.0,,,107.667,,-5482.0,-90.0,,,,,,,-29.0,,,,,-286.0,-2478.0,,,,,17.0,,,,,,,8141.0,,,,,,,,,,,,5155.0,5492.0,,,40737.0,,,,,,510.0,,,,12967.0,,,,,,,,,677.0,,-606.0,,0.0,0.0,2814.0,,11266.0,,8452.0,,,,,,,,,,,1558.0,3245.0,1395.0,,,,-4496.0,,952.0,,,,,,,,,,,,,7165.0,,3671.0,15893.0,,,,,,,,,11309.0,71359.0,43164.0,288.0,,,,581.0,581.0,,337.0,,,,,,,,912.0,124.0,,,,,,6958.0,,,7077.0,10140.0,,,,,,7203.0,,64414.0,23496.0,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,28777.0,97.0,1043.0,,11432.0,,10389.0,,74326.0,,,,,,,,,,0.0,,,,,0.0,,,74326.0,,,0.0,27614.0,,205.0,-262.0,,-218.0,,,,,,,,,,,,28195.0,0.0,0.0,0.0,0.0,,1645.0,3420.0,,66.0,3420.0,0.0,,1079.0,1231.0,,1711.0,0.0,,0.0,0.0,,,11527.0,,,-1396.0,,,,,,2415.0,,,,,,,,,0.0,,,,,,786.0,,,,-54.0,,,,64186.0,2255.0,,238.0,,,1884.0,381.0,,8798.0,,,-54.0,,1.0,918.479,918.479,5.6125,,5.6125,,,325.0,5155.0,,,2800.0,
DEU,A,HIST_STD,INDL,C,17436,2015-12-31,BASF SE,DE000BASF111,5086577,171.0,12.0,Carl-Bosch-Strasse 38,,,,67056,"BASF SE operates as a chemical company worldwide. It operates through six segments: Chemicals, Materials, Industrial Solutions, Surface Technologies, Nutrition & Care, and Agricultural Solutions. The Chemicals segment provides petrochemicals and intermediates.",1717557.0,Ludwigshafen am Rhein,BASF SE,,,,49 621 60 42525,12,1510.0,151010.0,15.0,15101020.0,B,,DEU,325.0,49 621 60 0,,01W,90.0,2800.0,160.0,970.0,,,3.0,www.basf.com,,1988-06-24,DI,,GO,,EUR,Y,2015.0,1.0,12.0,10.0,5.0,,3.0,2016-03-01,2016-03-01,,,1318.0,,1142.0,,,,24566.0,,596.0,,2700.0,-1527.0,2700.0,4020.0,,,,,0.0,,215.0,,,,70836.0,,6.0,1.0,0.0,,,,,,,,,,3141.0,5812.0,,30916.0,,,4.0,,,,2241.0,2925.0,1718.0,523.0,2241.0,,,,,,48115.0,,,1176.0,,,,0.0,,,2713.0,,,3115.0,,4427.0,,,,,11448.0,0.0,,3711.0,41974.0,3711.0,,,,,,,,2572.0,2664.0,,,,,,2664.0,0.0,6461.0,10172.0,,,106.901,,-3521.0,-19.0,,,,,,,-272.0,,,,,-234.0,-3673.0,,,,,376.0,,,,,,,8363.0,,,,,,,,,,,,3987.0,4301.0,,,42993.0,,,,,,293.0,,,,12537.0,,,,,,,,,652.0,,1094.0,,0.0,0.0,2944.0,,9693.0,,6749.0,,,,,,,,,,,1061.0,4436.0,1337.0,269.0,,,-5235.0,,684.0,,,,,,,,,,,,,5789.0,,2689.0,14236.0,,,,,,,,,10226.0,70836.0,39291.0,-933.0,,,,629.0,629.0,,314.0,,,,,,,,-207.0,1714.0,,,,,,9446.0,,,6461.0,10172.0,,,,,,5548.0,,67234.0,25260.0,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,30120.0,1463.0,1106.0,,10630.0,,9524.0,,70449.0,,,,,,,,,,0.0,,,,,0.0,,,70449.0,,,0.0,30916.0,,,-388.0,,28.0,,66.0,,,,,,,,,,31545.0,0.0,0.0,0.0,0.0,,1610.0,3381.0,,-363.0,3381.0,0.0,,1082.0,1550.0,,1247.0,0.0,,0.0,0.0,,,10330.0,,,1030.0,,,,,,2018.0,,,,,,,,,0.0,,,,,,706.0,,,,249.0,,,,60277.0,2422.0,,176.0,,,1953.0,471.0,,9740.0,,,249.0,,1.0,918.479,918.479,4.3409,,4.3409,,,325.0,3987.0,,,2800.0,
DEU,A,HIST_STD,INDL,C,17436,2016-12-31,BASF SE,DE000BASF111,5086577,171.0,12.0,Carl-Bosch-Strasse 38,,,,67056,"BASF SE operates as a chemical company worldwide. It operates through six segments: Chemicals, Materials, Industrial Solutions, Surface Technologies, Nutrition & Care, and Agricultural Solutions. The Chemicals segment provides petrochemicals and intermediates.",1717557.0,Ludwigshafen am Rhein,BASF SE,,,,49 621 60 42525,12,1510.0,151010.0,15.0,15101020.0,B,,DEU,325.0,49 621 60 0,,01W,90.0,2800.0,160.0,970.0,,,3.0,www.basf.com,,1988-06-24,DI,,GO,,EUR,Y,2016.0,1.0,12.0,10.0,5.0,,3.0,2017-02-28,2017-02-28,,,1362.0,,1104.0,,,,25946.0,,499.0,,3155.0,379.0,3155.0,4610.0,,,,,0.0,,2828.0,,,,76496.0,,6.0,1.0,0.0,,,,,,,,,,3130.0,4145.0,,31807.0,,,1.0,,,,1375.0,2601.0,2241.0,-866.0,1375.0,,,,,,35698.0,,500.0,1176.0,,,,0.0,,,2955.0,,,3439.0,,3988.0,,,,,12909.0,0.0,,3938.0,45163.0,3938.0,,,,,,,,2664.0,2755.0,,,,,,2755.0,0.0,6007.0,9945.0,,,108.376,,-4014.0,66.0,,,,,,,-191.0,,,,,-103.0,-2160.0,,,,,114.0,,,,,,,10073.0,,,,,,,,,,,,4056.0,4255.0,,,45477.0,,,,,,233.0,,,,15162.0,,,,,,,,,615.0,,-182.0,,0.0,0.0,3107.0,,10005.0,,6898.0,,,,,,,,,,,1208.0,4647.0,1173.0,725.0,,,-6490.0,,1226.0,,,,,,,,,,,,,6719.0,,3098.0,15317.0,,,,,,,,,12385.0,76496.0,43928.0,579.0,,,,761.0,761.0,,199.0,,,,,,,,49.0,1033.0,,,,,,7717.0,,,6007.0,9945.0,,,,,,5395.0,,71576.0,26413.0,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,31515.0,-640.0,1021.0,,11978.0,,10957.0,,57550.0,,,,,,,,,,0.0,,,,,0.0,,,57550.0,,,0.0,31807.0,,,-33.0,,-147.0,,28.0,,,,,,,,,,32568.0,0.0,0.0,0.0,0.0,,1654.0,3317.0,,-514.0,3317.0,0.0,,1288.0,1495.0,,1140.0,0.0,,0.0,0.0,,,10629.0,,,-443.0,,,,,,2333.0,,,,,,,,,0.0,,,,,,661.0,,,,452.0,,,,47605.0,2354.0,,258.0,,,1863.0,443.0,,9553.0,,,452.0,,1.0,918.479,918.479,4.416,,4.416,,,325.0,4056.0,,,2800.0,
DEU,A,HIST_STD,INDL,C,17436,2017-12-31,BASF SE,DE000BASF111,5086577,171.0,12.0,Carl-Bosch-Strasse 38,,,,67056,"BASF SE operates as a chemical company worldwide. It operates through six segments: Chemicals, Materials, Industrial Solutions, Surface Technologies, Nutrition & Care, and Agricultural Solutions. The Chemicals segment provides petrochemicals and intermediates.",1717557.0,Ludwigshafen am Rhein,BASF SE,,,,49 621 60 42525,12,1510.0,151010.0,15.0,15101020.0,B,,DEU,325.0,49 621 60 0,,01W,90.0,2800.0,160.0,970.0,,,3.0,www.basf.com,,1988-06-24,DI,,GO,,EUR,Y,2017.0,1.0,12.0,10.0,5.0,,3.0,2018-03-02,2018-03-02,,,1274.0,,1025.0,,,,31145.0,,556.0,,2668.0,391.0,2668.0,4971.0,,,,,0.0,,150.0,,,,78768.0,,6.0,1.0,0.0,,,,,,,,,,3117.0,3996.0,,33837.0,,,9.0,,,,6495.0,7293.0,1375.0,5120.0,6495.0,,,,,,40191.0,,500.0,1176.0,,,,0.0,,,2734.0,,,3506.0,,2734.0,,,,,15917.0,0.0,,4062.0,45655.0,4062.0,,,,,,,,2755.0,2847.0,,,,,,2847.0,0.0,7584.0,11646.0,,,109.837,,-5282.0,-110.0,,,,,,,-169.0,,,,,-118.0,394.0,,,,,-134.0,,,,,,,9353.0,,,,,,,,,,,,6078.0,6352.0,,,50673.0,,,,,,257.0,,,,13594.0,,,,,,,,,570.0,,-915.0,,0.0,0.0,3255.0,,10303.0,,7048.0,,,,,,,,,,,759.0,4715.0,1388.0,571.0,,,-3958.0,,798.0,,,,,,,,,,,,,7175.0,,3419.0,14880.0,,,,,,,,,10484.0,78768.0,44012.0,3248.0,,,,919.0,919.0,,274.0,,,,,,,,776.0,0.0,,,,,,8785.0,,,7584.0,11646.0,,,,,,7800.0,,70913.0,25258.0,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,34826.0,-870.0,1081.0,,12275.0,,11194.0,,64475.0,,,,,,,,,,0.0,,,,,0.0,,,64475.0,,,0.0,33837.0,,,357.0,,-101.0,,19.0,,,,,,,,,,34756.0,0.0,0.0,0.0,0.0,,1832.0,2731.0,,-384.0,2731.0,0.0,,1119.0,2147.0,,1448.0,0.0,,0.0,0.0,,,16265.0,,,-1394.0,,,,,,2637.0,,,,,,,,,0.0,,,,,,560.0,,,,106.0,,,,52829.0,2858.0,,249.0,,,1888.0,446.0,,9780.0,,,106.0,,1.0,918.479,918.479,6.6175,,6.6175,,,325.0,6078.0,,,2800.0,
DEU,A,HIST_STD,INDL,C,17436,2018-12-31,BASF SE,DE000BASF111,5086577,171.0,12.0,Carl-Bosch-Strasse 38,,,,67056,"BASF SE operates as a chemical company worldwide. It operates through six segments: Chemicals, Materials, Industrial Solutions, Surface Technologies, Nutrition & Care, and Agricultural Solutions. The Chemicals segment provides petrochemicals and intermediates.",1717557.0,Ludwigshafen am Rhein,BASF SE,,,,49 621 60 42525,12,1510.0,151010.0,15.0,15101020.0,B,,DEU,325.0,49 621 60 0,,01W,90.0,2800.0,160.0,970.0,,,3.0,www.basf.com,,1988-06-24,DI,,GO,,EUR,Y,2018.0,1.0,12.0,10.0,5.0,,3.0,2019-03-02,2019-03-02,,,15623.0,,15372.0,,,,43221.0,,,,3004.0,1191.0,3004.0,5122.0,,,,,0.0,,7362.0,,,,86556.0,,6.0,1.0,0.0,,,,,,,,,,0.0,3894.0,,35054.0,,,,,,,2300.0,3424.0,6495.0,-3976.0,2519.0,,,,,,41485.0,,600.0,1176.0,,,,0.0,,,3390.0,,,3080.0,,5939.0,,,,,15498.0,829.0,,3080.0,42228.0,3080.0,,,,,,,,2847.0,2939.0,,,,,,2939.0,0.0,5443.0,8523.0,,,119.178,,-2821.0,-59.0,,,,,,,-49.0,,,,,-174.0,-52.0,,,,,1227.0,,,,,,,9211.0,,,,,,,,,,,,3878.0,4150.0,,,51607.0,,,,,,210.0,,,,16554.0,,,-30.0,,,,,,555.0,,-1249.0,,0.0,0.0,3541.0,,12166.0,,8625.0,,,,,,,,,,,555.0,2203.0,794.0,1103.0,,,-11804.0,,1124.0,,,,,,,,,,,,,12268.0,,8663.0,23329.0,,,,,,,,,9833.0,86556.0,50447.0,2966.0,,,,1055.0,1055.0,,272.0,,,,,,,,355.0,2549.0,,,,,,7939.0,,,5443.0,8523.0,,,,,,5288.0,,63008.0,20780.0,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,36699.0,-394.0,1341.0,,12008.0,,10667.0,,62675.0,,,,,,,,,,0.0,,,,,0.0,,,62675.0,,,0.0,35054.0,,,239.0,,-66.0,,3.0,,,,,,,,,,36109.0,0.0,0.0,0.0,0.0,,1255.0,1787.0,,-117.0,1787.0,0.0,,695.0,1981.0,,1138.0,0.0,,0.0,0.0,,,19892.0,,,-452.0,,,,,,2910.0,,,,,,,,,829.0,,,,,,510.0,,,,-131.0,,,,54152.0,2784.0,,251.0,,,2028.0,491.0,,9883.0,,,-131.0,,1.0,918.479,918.479,4.2222,,5.1248,,,325.0,3878.0,,,2800.0,
DEU,A,HIST_STD,INDL,C,17436,2019-12-31,BASF SE,DE000BASF111,5086577,171.0,12.0,Carl-Bosch-Strasse 38,,,,67056,"BASF SE operates as a chemical company worldwide. It operates through six segments: Chemicals, Materials, Industrial Solutions, Surface Technologies, Nutrition & Care, and Agricultural Solutions. The Chemicals segment provides petrochemicals and intermediates.",1717557.0,Ludwigshafen am Rhein,BASF SE,,,,49 621 60 42525,12,1510.0,151010.0,15.0,15101020.0,B,,DEU,325.0,49 621 60 0,,01W,90.0,2800.0,160.0,970.0,,,3.0,www.basf.com,,1988-06-24,DI,,GO,,EUR,Y,2019.0,1.0,12.0,10.0,5.0,,3.0,2020-03-01,2020-03-01,,,5255.0,,4945.0,,,,30990.0,,,,6682.0,-5035.0,6682.0,5087.0,,,,,0.0,,239.0,,,,86950.0,,6.0,1.0,0.0,,,,,,,,,,0.0,3824.0,,41497.0,,,20.0,,,,2427.0,3848.0,2519.0,-64.0,2455.0,,,,,,39615.0,,600.0,1176.0,,,,0.0,,,3416.0,,,3732.0,,4277.0,,,,,16104.0,5945.0,,3732.0,43558.0,3732.0,,,,,,,,2939.0,3030.0,,,,,,3030.0,0.0,3686.0,7418.0,,,115.022,,-1735.0,37.0,,,,,,,-162.0,,,,,-125.0,-6405.0,,,,,6361.0,,,,,,,8105.0,,,,,,,,,,,,2476.0,2546.0,,,58454.0,,,,,,216.0,,,,14525.0,,,35.0,,,,,,655.0,,479.0,,0.0,0.0,3379.0,,11223.0,,7844.0,,,,,,,,,,,1399.0,15008.0,801.0,,,,-1190.0,,1421.0,,,,,,,,,,,,,7240.0,,4166.0,16604.0,,,,,,,,,10128.0,86950.0,44600.0,-3342.0,,,,853.0,853.0,,70.0,,,,,,,,299.0,861.0,,,,,,7474.0,,,3686.0,7418.0,,,,,,3302.0,,62502.0,18944.0,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,42056.0,25.0,1568.0,,10664.0,,9096.0,,59316.0,,,,,,,,,,0.0,,,,,0.0,,,59316.0,,,0.0,41497.0,,1474.0,252.0,,-634.0,,1.0,,,,,,,,,,42350.0,0.0,0.0,0.0,0.0,,1053.0,1764.0,,-297.0,1764.0,0.0,,756.0,1280.0,,756.0,0.0,,0.0,0.0,,,14386.0,,,-4531.0,,,,,,2318.0,,,,,,,,,5945.0,,,,,,683.0,,,,199.0,,,,51898.0,2862.0,,310.0,,,2158.0,207.0,,9421.0,,,199.0,,1.0,918.479,918.479,2.6958,,9.1684,,,325.0,2476.0,,,2800.0,
DEU,A,HIST_STD,INDL,C,17436,2020-12-31,BASF SE,DE000BASF111,5086577,171.0,12.0,Carl-Bosch-Strasse 38,,,,67056,"BASF SE operates as a chemical company worldwide. It operates through six segments: Chemicals, Materials, Industrial Solutions, Surface Technologies, Nutrition & Care, and Agricultural Solutions. The Chemicals segment provides petrochemicals and intermediates.",1717557.0,Ludwigshafen am Rhein,BASF SE,,,,49 621 60 42525,12,1510.0,151010.0,15.0,15101020.0,B,,DEU,325.0,49 621 60 0,,01W,90.0,2800.0,160.0,970.0,,,3.0,www.basf.com,,1988-06-24,DI,,GO,,EUR,Y,2020.0,1.0,12.0,10.0,5.0,,3.0,2021-03-03,2021-03-03,,,2536.0,,2279.0,,,,29868.0,,,,7158.0,1064.0,7158.0,5291.0,,,,,0.0,,1240.0,,,,80292.0,,6.0,1.0,0.0,,,,,,,,,,0.0,3129.0,,33728.0,,,8.0,,,,4330.0,6141.0,2455.0,1880.0,4335.0,,,,,,40512.0,,700.0,1176.0,,,,0.0,,,3022.0,,,3871.0,,4312.0,,,,,16882.0,396.0,,3871.0,46191.0,3871.0,,,,,,,,3031.0,3031.0,,,,,,3031.0,0.0,3101.0,6972.0,,,108.174,,-5359.0,-81.0,,,,,,,-120.0,,,,,-108.0,-1556.0,,,,,3291.0,,,,,,,6959.0,,,,,,,,,,,,-1456.0,-1471.0,,,51280.0,,,,,,356.0,,,,13145.0,,,30.0,,,,,,487.0,,849.0,,0.0,0.0,3105.0,,10010.0,,6905.0,,,,,,,,,,,822.0,12752.0,709.0,,,,-1904.0,,1811.0,,,,,,,,,,,,,6677.0,,3750.0,16280.0,,,,,,,,,11285.0,80292.0,45894.0,1580.0,,,,670.0,670.0,,-15.0,,,,,,,,-4076.0,1290.0,,,,,,5413.0,,,3101.0,6972.0,,,,,,-1562.0,,62851.0,16660.0,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,37911.0,-2176.0,1712.0,,11181.0,,9469.0,,59149.0,,,,,,,,,,0.0,,,,,0.0,,,59149.0,,,0.0,33728.0,,1643.0,-3502.0,,-15.0,,3.0,,,,,,,,,,34398.0,0.0,0.0,0.0,0.0,,398.0,1447.0,,-489.0,1447.0,0.0,,988.0,595.0,,-91.0,0.0,,0.0,0.0,,,13588.0,,,-263.0,,,,,,1939.0,,,,,,,,,396.0,,,,,,587.0,,,,145.0,,,,52177.0,2795.0,,257.0,,,2086.0,186.0,,8870.0,,,145.0,,1.0,918.479,918.479,-1.5852,,-1.1541,,,325.0,-1456.0,,,2800.0,
DEU,A,HIST_STD,INDL,C,17436,2021-12-31,BASF SE,DE000BASF111,5086577,171.0,12.0,Carl-Bosch-Strasse 38,,,,67056,"BASF SE operates as a chemical company worldwide. It operates through six segments: Chemicals, Materials, Industrial Solutions, Surface Technologies, Nutrition & Care, and Agricultural Solutions. The Chemicals segment provides petrochemicals and intermediates.",1717557.0,Ludwigshafen am Rhein,BASF SE,,,,49 621 60 42525,12,1510.0,151010.0,15.0,15101020.0,B,,DEU,325.0,49 621 60 0,,01W,90.0,2800.0,160.0,970.0,,,3.0,www.basf.com,,1988-06-24,DI,,GO,,EUR,Y,2021.0,1.0,12.0,10.0,5.0,,3.0,2022-02-28,2022-02-28,,,2515.0,,2188.0,,,,35051.0,,,,7911.0,3223.0,7911.0,7826.0,,,,,0.0,,600.0,,,,87383.0,,6.0,1.0,0.0,,,,,,,,,,0.0,3532.0,,40792.0,,,-8.0,,,,2624.0,4386.0,4335.0,-1711.0,2624.0,,,,,,55548.0,,800.0,1176.0,,,,0.0,,,4011.0,,,3543.0,,4259.0,,,,,14877.0,-36.0,,3543.0,49424.0,3543.0,,,,,,,,3031.0,3123.0,,,,,,3123.0,0.0,7467.0,11010.0,,,108.718,,-749.0,131.0,,,,,,,-109.0,,,,,-281.0,-6457.0,,,,,-352.0,,,,,,,7521.0,,,,,,,,,,,,5559.0,6018.0,,,56958.0,,,,,,257.0,,,,13499.0,,,29.0,,,,,,469.0,,-3304.0,,0.0,0.0,4414.0,,13868.0,,9454.0,,,,,,,,,,,1474.0,12383.0,668.0,,,,-2622.0,,1762.0,,,,,,,,,,,,,7996.0,,3440.0,20081.0,,,,,,,,,8845.0,87383.0,45302.0,-3145.0,,,,1289.0,1289.0,,459.0,,,,,,,,516.0,248.0,,,,,,7245.0,,,7467.0,11010.0,,,,,,7448.0,,67295.0,17871.0,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,40365.0,-1272.0,2336.0,,14282.0,,11946.0,,78598.0,,,,,,,,,,0.0,,,,,0.0,,,78598.0,,,0.0,40792.0,,36.0,-435.0,,-611.0,,,,,,,,,,,,42081.0,0.0,0.0,0.0,0.0,,1437.0,1499.0,,-6.0,1499.0,-1.0,,1161.0,1707.0,,1430.0,0.0,,0.0,0.0,,,14970.0,,,-1353.0,,,,,,3395.0,,,,,,,,,-36.0,,,,,,535.0,,,,117.0,,,,67588.0,2101.0,,327.0,,,2216.0,186.0,,9939.0,,,117.0,,1.0,918.479,918.479,6.0524,,6.0132,,,325.0,5559.0,,,2800.0,
DEU,A,HIST_STD,INDL,C,17436,2022-12-31,BASF SE,DE000BASF111,5086577,171.0,12.0,Carl-Bosch-Strasse 38,,,,67056,"BASF SE operates as a chemical company worldwide. It operates through six segments: Chemicals, Materials, Industrial Solutions, Surface Technologies, Nutrition & Care, and Agricultural Solutions. The Chemicals segment provides petrochemicals and intermediates.",1717557.0,Ludwigshafen am Rhein,BASF SE,,,,49 621 60 42525,12,1510.0,151010.0,15.0,15101020.0,B,,DEU,325.0,49 621 60 0,,01W,90.0,2800.0,160.0,970.0,,,3.0,www.basf.com,,1988-06-24,DI,,GO,,EUR,Y,2022.0,1.0,12.0,10.0,5.0,,3.0,2023-02-27,2023-02-27,,,2062.0,,1777.0,,,,37422.0,,621.0,,7703.0,3982.0,7703.0,8434.0,,,,,0.0,,13.0,,,,84472.0,,6.0,1.0,0.0,,,,,,,,,,0.0,4375.0,,39573.0,,,-7.0,,,,2516.0,4687.0,2624.0,-108.0,2516.0,,,,,,62897.0,,900.0,1144.0,,,,0.0,,,3944.0,,,3179.0,,4598.0,,,,,16351.0,0.0,,3800.0,52103.0,3827.0,,,,,,,,3072.0,3039.0,,,,,,3039.0,0.0,6856.0,10656.0,,,109.013,,2976.0,-19.0,,,,,,,-152.0,,,,,-176.0,-4013.0,,,,,138.0,,,,,,,7695.0,,,,,,,,,,,,-627.0,-391.0,,,57274.0,,,,,,354.0,,,,13273.0,,,40.0,,,,,,544.0,,-1991.0,,0.0,0.0,5255.0,,16028.0,,10773.0,,,,,,,,,,,1192.0,7001.0,1165.0,582.0,,,-3778.0,,2171.0,,,,,,,,,,,,,7408.0,,3343.0,20440.0,,,,,,,,,5215.0,84472.0,43549.0,566.0,,,,1350.0,1350.0,,236.0,,,,,,,,-4995.0,654.0,,,,,,7709.0,,,6856.0,10656.0,,,,,,1190.0,,70011.0,17908.0,0.0,,,,,,0.0,0.0,0.0,,1331.0,,,,,,,,,35453.0,2145.0,2588.0,,14645.0,,12057.0,,87327.0,,,,,,,,,,0.0,,,,,0.0,,,87327.0,,,0.0,39573.0,,,-611.0,,-1.0,,,,,,,,,,,,40923.0,0.0,0.0,0.0,0.0,,1281.0,1543.0,,301.0,1543.0,-1.0,,995.0,1514.0,,1581.0,0.0,,0.0,0.0,,,16982.0,,,4136.0,,,,,,3070.0,,,,,,,,,0.0,,,,,,671.0,,,,68.0,,,,76671.0,2573.0,,285.0,,,2298.0,191.0,,11201.0,,,68.0,,1.0,893.855,901.754,-0.6953,,-0.6953,,,325.0,-627.0,,,2800.0,
