gvkey,company_name,years_available,roa_trend,roa_trend_r2,roa_volatility,roe_trend,roe_trend_r2,roe_volatility,ebit_margin_trend,ebit_margin_trend_r2,ebit_margin_volatility,revt_trend,revt_trend_r2,revt_volatility,revt_cagr,debt_to_equity_trend,debt_to_equity_trend_r2,debt_to_equity_volatility,fcf_trend,fcf_trend_r2,fcf_volatility,cluster,cluster_name,static_score,dynamic_score,cluster_name_enriched
210332,CLAAS KG,11,0.1934319176060208,0.1205894406094031,1.7614628857705363,0.49938004411982995,0.1610737943777335,3.9347644477142314,0.23266940049949655,0.24449476424472993,1.48800533797342,192.7722818181818,0.671875058853844,743.7043611889213,2.715186522068702,-0.011886970836305504,0.14022392988354546,0.10038299060319104,24.884027272727277,0.2238836404961182,166.30660141407742,3,Upper-Mid,50.851262038538515,57.45931686647398,Upper-Mid (Strongly Growing)
102926,KWS SAAT SE & CO KGAA,12,-0.05421685983395518,0.009523920562164822,1.9178024705822898,-0.1752032661968561,0.21527829967771092,1.3035253054290594,0.34305048544131467,0.2601714579267073,2.321697365742639,71.37131818181818,0.7811680406986012,278.75898861565133,3.2607676748961367,0.020606586659252375,0.22809564923315392,0.14894466596003836,5.342615384615385,0.1759031008261628,43.97385686752477,3,Upper-Mid,41.53598638178244,51.68562425655162,Upper-Mid (Strongly Growing)
326410,1&1 AG,9,-0.8882759190176527,0.4237279881553789,3.523373499866804,3.0028294083096903,0.2263436222065826,16.296746127959764,0.17617649291895807,0.032467408723126624,2.52451826241659,187.1203833333333,0.7712310696358127,550.1526514820149,6.640095494614773,0.1666397423993723,0.31927154288223714,0.761470092332138,-37.314016666666674,0.32818055903014903,168.17829544604083,3,Upper-Mid,40.64906767835049,47.764115388631645,Upper-Mid (Strongly Growing)
207096,RHOEN-KLINIKUM AG,11,-0.06951198967793153,0.029558440366151,1.2785536671514979,-4.694095891820661,0.28654340670587036,27.73043914745606,-0.1400670073171272,0.06173187836728122,1.7827116544014205,28.7908,0.38841364973721837,146.08529128192757,0.5495892142410641,0.008026575199839648,0.230887739844668,0.052823824655506925,8.383636363636365,0.30775696960726867,47.78905957304489,3,Upper-Mid,27.684787140313404,47.42443456325574,Upper-Mid (Strongly Growing)
103533,SIXT SE,11,0.27199129950962936,0.09985534715819479,2.7218823476183367,-0.2381992465502712,0.006428182015628147,9.39498953578782,0.591288928605766,0.12946156599137126,5.196720019806499,151.9771818181818,0.436843922834247,727.135315111964,8.341544994393256,-0.039317129220512434,0.145132127600938,0.3263623253891561,77.67415454545456,0.3214316251727943,433.2436766677178,3,Upper-Mid,20.59845295315985,44.86718828641872,Upper-Mid (Strongly Growing)
210340,DILLINGER HUTTENWERKE,11,0.6106776189746222,0.183512455349322,4.507951455225867,0.9708180844730856,0.1446451927189379,8.072087400559989,0.7012634716984315,0.124007997077796,6.297328819573614,68.99414545454543,0.3438124122843323,372.0929693833416,2.0257883377342134,-0.0029109899799555647,0.10075493762998164,0.029000637265984973,9.961636363636366,0.09993456618963555,99.64897103066883,3,Upper-Mid,64.31227979221151,44.03872331065802,Upper-Mid (Strongly Growing)
102529,PAUL HARTMANN AG,11,-0.7493667234037724,0.49777036739214153,3.358767051074761,-0.5853710514848982,0.38751757542323073,2.9736204803347777,-0.4151692876159462,0.36410468546596986,2.1757654946076697,57.14657272727273,0.8851123522633045,192.08391048340062,2.658418145785313,0.014693717699693399,0.364868213665138,0.07692432190008747,-6.489263636363636,0.0730807730989833,75.90910167425073,3,Upper-Mid,58.103905622991,42.63523191017008,Upper-Mid (Strongly Growing)
276585,WACKER CHEMIE AG,11,0.3933971874323351,0.082293026052425,4.336603684458979,0.5418511226563771,0.013737870955641277,14.619087355886197,0.455456032142309,0.08132090122133334,5.050627822832769,178.14818181818185,0.32676181753669276,985.5206820309473,1.7163894862379792,-0.017979845055792337,0.09719062332595661,0.18237855107247486,26.32181818181818,0.0652126893255881,325.9491325725433,3,Upper-Mid,49.59758156891072,36.78863088535591,Upper-Mid (Strongly Growing)
238442,CARL ZEISS MEDITEC AG,11,-0.1532711850686681,0.037122881056531186,2.5155889500353683,0.21833650051664172,0.10230236557178352,2.158656336660061,0.2882926311304993,0.06030468679328077,3.7124277361912834,121.75544545454548,0.9412316828709778,396.86255601354395,8.554325076170311,0.015331259911448042,0.4918009639113656,0.06913264266012527,16.639818181818182,0.4030009678357002,82.88873887007254,3,Upper-Mid,56.433996849440064,36.51784211008086,Upper-Mid (Strongly Growing)
200759,BIOTEST AG,11,0.37201881382980895,0.057678592365631075,4.898437567891242,0.946401299659958,0.06210373462182141,12.00926613767979,0.7673929856368608,0.06577858263679129,9.461839340286271,12.262727272727274,0.13356300613510172,106.10698561684906,2.2382309038040837,0.05754168951143498,0.41143423308325283,0.2836824031380585,7.3527272727272734,0.3612723933594455,38.68397280613918,3,Upper-Mid,28.938313413914194,35.6529121504614,Upper-Mid (Strongly Growing)
103269,KRONES AG,11,-0.23560343091336272,0.1161914861272069,2.18571965270438,-0.29883637611074504,0.021366875267375258,6.464917004407088,-0.12255632355370764,0.044072518531728284,1.846085409978013,180.38554545454548,0.7335807769984016,666.0054188774163,5.998638804630629,0.007353998565416302,0.7656866843959332,0.026576512708869782,16.73073636363636,0.13849697968623273,142.1657251401039,3,Upper-Mid,42.40749620863609,32.19648523804163,Upper-Mid (Strongly Growing)
102218,DRAEGERWERK AG,11,-0.11521955217883877,0.009666230777484151,3.705933339365996,-0.117216317887084,0.002854383784733833,6.937961603359535,-0.09834571863561763,0.007438239047710455,3.6059557450761877,105.70195454545456,0.7865650653614819,376.8909343290901,3.307194713782824,0.001464221535601337,0.024980732571879546,0.029295721952316743,5.44390909090909,0.012915876081299774,151.47777921775787,3,Upper-Mid,62.268784782914324,31.2891083621383,Upper-Mid (Strongly Growing)
101390,KSB SE & CO KGAA,11,0.49095135967911474,0.6693411049499705,1.897643901016072,0.9089021466721219,0.3375409282403176,4.9471366766516445,0.4410495948978004,0.635168979838396,1.7500190953048023,66.11860909090912,0.6611164574392494,257.14893188835595,3.1047074705184308,-0.016148784720528896,0.6537568565391048,0.06315848684764931,7.9535,0.12771531561191266,70.3779795860294,3,Upper-Mid,49.53500923852603,30.33583856365849,Upper-Mid (Strongly Growing)
101937,DMG MORI AG,11,0.00159940605292435,7.268328986588069e-06,1.8760372052470016,0.09001494588263412,0.008502481121148263,3.0870366572228707,0.16743301524572757,0.08957054621112989,1.7691248671833462,-3.5553454545454564,0.002219358197169932,238.65366294484514,-0.04180399465473217,-0.000630535842515135,0.03436320745582994,0.010756300629053535,11.037563636363638,0.2908646714921436,64.71839420849085,3,Upper-Mid,56.511598497729864,27.488783542192262,Upper-Mid (Strongly Growing)
232623,EVOTEC SE,11,-0.39850016268828614,0.1097507912248428,3.8038613017311773,-2.10914761907579,0.2949572047381384,12.280823015622524,-0.8325694190209383,0.08821256077322058,8.864520322822344,79.63182727272728,0.9828204358759806,254.00928514911996,24.44105128233558,0.05000908351475212,0.3328063473411117,0.2741278091982958,-13.159590909090912,0.3008159049250082,75.87382721225227,3,Upper-Mid,21.3172571177402,27.313700659268747,Upper-Mid (Strongly Growing)
100736,K&S AG,11,-0.0731814294916662,0.0016178148930955634,5.753557715786718,-0.3968782796131675,0.0017869634139065674,29.689268749862986,-0.31333950646612385,0.009517320711997845,10.156821098713303,19.732727272727296,0.006932182733449592,749.4663050993947,-0.45017593280665125,-0.04146740723369156,0.19829467122244812,0.2944769863945724,111.17,0.5506862073236133,473.73503718275424,3,Upper-Mid,25.78717345697253,24.31028542636639,Upper-Mid (Strongly Growing)
100004,ALTANA AG,11,-0.4294549207168277,0.7007472582499219,1.6223213352994572,-0.5452305191279143,0.5225549415582613,2.385141658824102,-0.6327483285192008,0.7372969057825468,2.33028908492473,112.35146363636363,0.8245511120904775,391.2640478104163,4.962984628067524,-0.004314428789918088,0.04802237947000939,0.06225890350962744,-6.00260909090909,0.058063456261246434,78.77503769868822,3,Upper-Mid,59.50334581773843,23.71056646253816,Upper-Mid (Strongly Growing)
