gvkey,company_name,years_available,roa_trend,roa_trend_r2,roa_volatility,roe_trend,roe_trend_r2,roe_volatility,ebit_margin_trend,ebit_margin_trend_r2,ebit_margin_volatility,revt_trend,revt_trend_r2,revt_volatility,revt_cagr,debt_to_equity_trend,debt_to_equity_trend_r2,debt_to_equity_volatility,fcf_trend,fcf_trend_r2,fcf_volatility,cluster,cluster_name,proximity_score,trends_score,relative_score,overall_score,cluster_name_enriched
100373,HEIDELBERG MATERIALS AG,11,0.29976659766120317,0.6970450987441217,1.1354102219757254,0.4437188060540137,0.03856572739990489,7.145079612124688,0.19303997330217662,0.2133822877909015,1.3215027318979156,855.3354545454547,0.9045646146825234,2843.9154262628026,5.321263252377473,-0.00956857183135427,0.07139085233289547,0.11324677363892495,128.66363636363636,0.599318553274637,525.5656348439513,0,Upper-Mid,30.517329611917887,99.0655089567408,49.95550157719111,12.206931844767155,Upper-Mid (Strongly Growing)
100449,KUKA AG,11,-0.4631867169898604,0.258991599243745,2.878148896773809,-1.2210333941050815,0.29397707669412526,7.121489005938096,-0.36094486786114605,0.16697823251810087,2.7932572925293893,130.22363636363636,0.5638096764752917,548.4329706589358,5.941448534420446,-0.013629318274044441,0.15818439525793723,0.10836581812182922,9.960909090909091,0.03771622486076117,162.19403133794071,0,Upper-Mid,38.66079175289362,85.18547581006423,47.51148524838993,15.46431670115745,Upper-Mid (Strongly Growing)
100590,E.ON SE,11,0.03402854240760464,0.0022315220865026454,2.2779424713954035,16.28362400704672,0.10827437131745137,156.4905909234999,0.09306907973327724,0.007391161642140398,3.4233323923833345,974.1454545454546,0.009276371911631612,31984.144017190716,-3.0948670455667293,0.4619599543941336,0.15185723191699302,3.7487509618182164,-76.46363636363637,0.007721965738015083,2751.6361894349816,0,Upper-Mid,7.129071393646494,75.28313124998313,48.88522802871898,2.851628557458598,Upper-Mid (Strongly Growing)
100609,CONTINENTAL AG,11,-0.938632263498655,0.7222590861166054,3.4926009763149723,-1.9999289570596204,0.3588278342991959,10.557753224576512,-0.7538652456830097,0.7364185025449634,2.7779944665033045,38.436363636363765,0.0012213128285132322,3477.994044662922,1.4169969075610744,0.004158316593092613,0.013238943149874364,0.11428543682602121,-198.93818181818187,0.6929302661759232,755.7416872524897,0,Upper-Mid,17.92594511632643,63.18929076870868,49.30432604326728,7.170378046530573,Upper-Mid (Strongly Growing)
100676,TUI AG,11,-0.6537878863754827,0.0770570550665644,7.447845619031899,17.26145511043128,0.07547133086007227,198.694753131569,-1.203153195840356,0.06308410577053884,15.148197311994114,-147.5081818181817,0.007755851818688177,5296.6510066220535,2.1572645288610914,-0.8554466557067671,0.07900796887971322,9.62404143682412,52.75090909090909,0.018258690673963168,1234.5114801189395,0,Upper-Mid,18.032638648428897,90.56017860087111,47.825607380915194,7.213055459371559,Upper-Mid (Strongly Growing)
100737,VOLKSWAGEN AG,11,0.1759738510613116,0.40197492609232893,0.8777051696596321,0.1936288876674181,0.02709842207470783,3.719616359472993,0.42298112486831807,0.6087469152289839,1.7143622738765163,11444.763636363637,0.8164301856440268,40054.12982308188,4.835615451471287,-0.0014811092179576406,0.003270337588635249,0.08190129934863843,1683.2545454545457,0.22947784958896217,11111.671922311732,0,Upper-Mid,0.24182577937177982,10.728851737487334,59.45878648379863,0.09673031174871194,Upper-Mid (Strongly Growing)
100746,CECONOMY AG,11,-0.3118494264262327,0.6535841014263725,1.2198156751662448,0.5906903639120662,0.008673802168773228,20.056499168889847,-0.1293155919597767,0.7194935357172964,0.4821003469264099,-4209.045454545454,0.5994903095030376,17190.659260720102,-9.812161164028998,0.4261993072051868,0.7054665713415734,1.6046285672638447,-40.06363636363636,0.11607259120516987,371.8651892934649,0,Upper-Mid,9.218481530972317,79.30513917413235,48.72607050553863,3.687392612388927,Upper-Mid (Strongly Growing)
100953,RWE AKTIENGESELLSCHAFT,11,0.24802652368191275,0.08041591029768799,2.7658405214599946,5.284303510812511,0.1270851613799514,46.87489755067454,1.6612269284570662,0.22018780595825974,11.19521221450407,-2108.8818181818183,0.2676152840860625,12891.302098125074,-6.241995317139281,-0.25492870272791274,0.4153687044273384,1.2508402566732175,-254.14545454545456,0.07590540373486147,2917.064280493134,0,Upper-Mid,16.341896714606115,58.393013844122585,47.93196963532968,6.536758685842447,Upper-Mid (Strongly Growing)
101059,AXEL SPRINGER SE,6,-0.08820577785865774,0.027366493116438104,0.9106067374242528,-0.7843262341505066,0.06884000374334924,5.105281551929277,0.05111189900903693,0.002646521889421396,1.6967883393440708,8.597142857142808,0.0076021389213806086,168.39517428424784,0.48379155526803164,0.06581861481809068,0.43503504324194564,0.1704237103777891,4.368571428571427,0.025475634271199362,46.743404169287174,0,Upper-Mid,20.093217651432088,84.50702752280894,45.18468050081175,8.037287060572835,Upper-Mid (Strongly Growing)
101148,LECHWERKE AG,11,-0.5832397455941732,0.7030878006977734,2.1995930084700666,-0.43642453454299757,0.0366753096649419,7.206464683998575,-0.6126584818850448,0.5935064248640239,2.514813239645769,-6.372154545454549,0.0032850618714805324,351.5721974912265,-5.704406556061259,-0.0011097331706411463,0.5734104517223269,0.004634317296851969,2.0985409090909077,0.024665504640221315,42.25444844545663,0,Upper-Mid,19.71682418266178,84.23317741952893,47.40211566170864,7.886729673064713,Upper-Mid (Strongly Growing)
