gvkey,company_name,years_available,roa_trend,roa_trend_r2,roa_volatility,roe_trend,roe_trend_r2,roe_volatility,ebit_margin_trend,ebit_margin_trend_r2,ebit_margin_volatility,revt_trend,revt_trend_r2,revt_volatility,revt_cagr,debt_to_equity_trend,debt_to_equity_trend_r2,debt_to_equity_volatility,fcf_trend,fcf_trend_r2,fcf_volatility,cluster,cluster_name,static_score,dynamic_score,cluster_name_enriched
273099,MTU AERO ENGINES AG,11,-0.618520755882957,0.3841377291216979,3.1558096193406655,-1.2485900100871896,0.27001691486280865,7.59843880937968,-0.522577306925928,0.13181529255894736,4.5516372973744925,188.19545454545454,0.41124027872837504,928.0284864002009,6.592514876846045,-0.008140845187085514,0.09579061604096734,0.08317791173967012,21.117272727272727,0.28051418075365675,126.08412775891847,0,Mid,54.903633558778694,46.99054036215651,Mid (Strongly Growing)
213037,INDUS HOLDING AG,11,-0.21267294207758364,0.2033350313669673,1.4914411984012756,-0.49621131119024076,0.11774645826381812,4.572910836298246,-0.18783225252815888,0.1684947986518433,1.447027941400604,46.25387272727272,0.6932065988607389,175.67774852701368,3.170805248292652,0.02016997839150484,0.476789879400195,0.0923723343406531,5.332727272727272,0.14235123744372202,44.696009442299385,0,Mid,47.11936896995854,46.93067887440584,Mid (Strongly Growing)
100449,KUKA AG,11,-0.4631867169898604,0.258991599243745,2.878148896773809,-1.2210333941050815,0.29397707669412526,7.121489005938096,-0.36094486786114605,0.16697823251810087,2.7932572925293893,130.22363636363636,0.5638096764752917,548.4329706589358,5.941448534420446,-0.013629318274044441,0.15818439525793723,0.10836581812182922,9.960909090909091,0.03771622486076117,162.19403133794071,0,Mid,70.26437520821759,46.06127009320995,Mid (Strongly Growing)
220303,AURUBIS AG,11,0.2859327553053923,0.06510734362771393,3.5436344978865946,0.5238737575587227,0.11384886795548596,4.909782861151627,0.14212468402637574,0.09582139537714494,1.4519052202305553,849.1473999999998,0.719363051470998,3165.986221399531,4.242675624576964,-0.014520584317332908,0.526338239938119,0.06329240975801607,-35.57706363636363,0.2562794393160577,222.2353891968403,0,Mid,16.698915042287286,42.89318289450222,Mid (Strongly Growing)
318659,HELLA GMBH & CO. KGAA,12,-0.633549608953168,0.4224391734141711,3.3649291996997417,-0.7857432715739437,0.07160244825288602,10.136642509737325,-0.5474795014026841,0.31635824974518734,3.360126878751663,106.58287062937063,0.14008371334685704,983.0395389501656,3.766351841879678,-0.03150973277803297,0.49932294095012125,0.15393286619642463,19.090643356643355,0.19827354992015817,148.0013132303787,0,Mid,63.38400740860379,41.829894882650066,Mid (Strongly Growing)
100042,MAN SE,7,-0.4479385377431797,0.347393494414941,1.5199789832710475,-0.16028040694243867,0.003480138817942163,5.433906335897462,-0.6133146416011801,0.26986976990822675,2.3612186724961832,-495.7857142857143,0.7008141040379622,1184.4659693942504,-4.499330360890596,-0.01768489174889099,0.255924466004098,0.06991598790538837,88.10714285714285,0.1154336387291758,518.6506433003996,0,Mid,31.021514439126907,40.422799326090306,Mid (Strongly Growing)
221244,ADIDAS AG,11,-0.6670031971329508,0.2454458209630325,4.25745527728072,-0.8723561161327835,0.094552242454708,8.971351930735883,-0.4227210971496479,0.1864242996914177,3.096012197051385,649.2181818181818,0.5925597016611504,2667.0098370786673,5.003833801553181,0.08734234290673008,0.7674267402347825,0.31528722463135306,137.36363636363637,0.1560547987287546,1099.5961617831633,0,Mid,47.58742800119246,39.748392767553554,Mid (Strongly Growing)
244394,MVV ENERGIE AG,11,0.15791899676886145,0.046594834743869565,2.313478610019975,0.8953705036963454,0.038354381116573445,14.457569661762577,0.4304629757397033,0.13076368167196753,3.7643693938232476,283.3309818181818,0.6165290740192781,1141.0831326306372,5.261102877855728,-0.02988526913777958,0.272079994359093,0.18117942054758868,-6.3088090909090875,0.0020638965128946776,439.1404341539003,0,Mid,67.88156216463013,38.98745010753686,Mid (Strongly Growing)
100368,GEA GROUP AG,11,0.3449355390204477,0.2593886434230235,2.1417188718681035,0.8172597569698119,0.1320900259650116,7.110908680532153,0.2639485037882495,0.1260541894012099,2.350934679794573,87.73794545454541,0.7485932492329053,320.67455977361215,1.846141977168525,0.0018460692198529823,0.005350550787981418,0.07980842419687104,26.384145454545454,0.24668232586212144,167.98635828188526,0,Mid,48.13754118636025,38.83061515892371,Mid (Strongly Growing)
100080,BAYER AG,11,-0.4288697186165794,0.476740795898359,1.9641932955671328,-2.7608516899841353,0.22424349667620563,18.436698304190028,-0.24551522162971406,0.06171449807406264,3.125250421271386,535.8454545454546,0.1672992559745073,4142.786442013664,0.9887089806627225,0.05305825952896785,0.4464733623542867,0.2511049206481051,-170.84545454545454,0.1538049135320641,1377.5847411351012,0,Mid,36.99634537564681,37.903767145628066,Mid (Strongly Growing)
213034,GRAMMER AG,11,-0.5374664283495462,0.3978342586011958,2.6946369011698192,-3.4429085568095323,0.5481767764358131,14.705004837831858,-0.3147518253336986,0.29817556910730064,1.822771497590911,70.62177272727274,0.6817354742023467,270.47720397655553,3.473071830262109,0.07565873681573036,0.25611230736114476,0.47276341566520097,-2.2409090909090907,0.04240609855026965,34.412013080193454,0,Mid,42.946200886563254,37.69021391110211,Mid (Strongly Growing)
